Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,53.8608,53.7863,14.3808,14.0,0.6825836626327108,0.03508402181784962
CHROM,101,53.8011,53.7863,16.7776,14.0,0.6730169722970614,0.04128644171555381
CHROM,104,53.7812,53.7863,19.1744,14.0,0.6134503994982622,0.042196842048362666
CHROM,107,54.0796,53.7863,21.5712,14.0,0.5260935322386852,0.0499932413915075
CHROM,108,53.7215,53.7863,21.5712,14.0,0.7036508541542444,0.043554912233781294
CHROM,109,53.6619,53.7863,19.1744,14.0,0.6935595402102512,0.03905690117718902
CHROM,135,42.4243,53.7863,11.984,14.0,0.3695357065624326,0.02723390643096201
CHROM,151,53.7017,53.7863,21.5712,14.0,0.6416132175219547,0.03486264091605716
CHROM,18,41.5094,53.7863,16.7776,14.0,0.2505406275617317,0.011755587169618255
CHROM,188,53.7613,53.7863,23.968,14.0,0.617499950483738,0.04375441900541671
CHROM,199,56.0685,53.7863,16.7776,14.0,0.30502921989580967,0.047231342503971666
CHROM,266,53.6022,53.7863,23.968,14.0,0.7449188098683925,0.025828019802298135
CHROM,280,53.5425,53.7863,14.3808,14.0,0.6421062260392879,0.0293201114666322
CHROM,299,53.4033,53.7863,14.3808,14.0,0.713246792023458,0.02135924498480424
CHROM,330,53.6619,53.7863,16.7776,14.0,0.7195277574225434,0.030322628021561073
CHROM,333,53.6022,53.7863,16.7776,14.0,0.6444257401612903,0.019942015668834752
CHROM,336,53.6221,53.7863,14.3808,14.0,0.7418408948485573,0.024923849679599867
CHROM,337,53.5227,53.7863,14.3808,14.0,0.7643434337335595,0.01630204837298015
CHROM,338,53.5227,53.7863,14.3808,14.0,0.7013197935544284,0.020067490077454436
CHROM,347,53.4232,53.7863,11.984,14.0,0.6983970167938953,0.026023737075806932
CHROM,36,53.9204,53.7863,23.968,14.0,0.6911056363773722,0.046769386790785905
CHROM,364,42.5436,53.7863,16.7776,14.0,0.45094251358078186,0.024232806401385212
CHROM,4,53.6221,53.7863,9.5872,14.0,0.6665035794946373,0.04176629792650975
CHROM,50,53.7812,53.7863,19.1744,14.0,0.6593859160863275,0.044340245074580696
CHROM,6,53.8011,53.7863,14.3808,14.0,0.6826456973201045,0.03192016574923325
CHROM,69,53.8409,53.7863,14.3808,14.0,0.7219083146185121,0.03452795606300054
CHROM,9,53.6818,53.7863,21.5712,14.0,0.7285461477785666,0.03830222383304559
GBGR,10,53.463,53.7863,14.3808,14.0,0.7202493035848163,0.0015228585669625
GBGR,101,53.6022,53.7863,16.7776,14.0,0.7295795738980031,-0.00463254683898065
GBGR,104,53.4829,53.7863,14.3808,14.0,0.5956772656272658,-0.014820884381846477
GBGR,107,53.5425,53.7863,14.3808,14.0,0.6256801259081802,0.001838889080499235
GBGR,108,53.4232,53.7863,14.3808,14.0,0.6761014587500076,-0.0018943967631281726
GBGR,109,53.4033,53.7863,14.3808,14.0,0.6978046450105008,-0.0016770167933129335
GBGR,135,51.0961,53.7863,9.5872,14.0,0.4224816277026847,-0.03981198775867143
GBGR,151,53.4232,53.7863,14.3808,14.0,0.7186845721430557,0.005216927216985381
GBGR,18,41.5492,53.7863,9.5872,14.0,0.2286884149430204,-0.016390786684760624
GBGR,188,53.4431,53.7863,14.3808,14.0,0.6312181558882725,-0.0056338213279252545
GBGR,199,56.1083,53.7863,16.7776,14.0,0.39958698705446916,-0.046248710945737084
GBGR,266,53.3436,53.7863,14.3808,14.0,0.7431345430338279,0.02099533532095147
GBGR,280,53.3436,53.7863,14.3808,14.0,0.6664535309668203,0.013078908487104648
GBGR,299,53.2641,53.7863,14.3808,14.0,0.6951793701058815,0.01317023303088621
GBGR,330,53.4431,53.7863,14.3808,14.0,0.7326780592886732,0.013298995518595763
GBGR,333,53.2044,53.7863,26.3648,14.0,0.6320684992245936,0.02024060696595053
GBGR,336,53.4829,53.7863,14.3808,14.0,0.7577448012100476,0.0034047015379475363
GBGR,337,53.3834,53.7863,14.3808,14.0,0.7512759049235214,0.013770221839465187
GBGR,338,53.3635,53.7863,14.3808,14.0,0.6982549348625402,0.0035856876078060105
GBGR,347,53.2044,53.7863,14.3808,14.0,0.6955186988086424,0.017891060540685948
GBGR,36,53.6619,53.7863,16.7776,14.0,0.6830180519750924,-0.0058795863895849
GBGR,364,41.8873,53.7863,16.7776,14.0,0.3711554678915099,-0.021064275590279548
GBGR,4,53.3238,53.7863,14.3808,14.0,0.7457559267008227,0.011711309243217585
GBGR,50,53.5624,53.7863,14.3808,14.0,0.6510088430623253,-0.012533953115117158
GBGR,6,53.4431,53.7863,14.3808,14.0,0.7035348035222163,0.00883243683579614
GBGR,69,53.5227,53.7863,14.3808,14.0,0.6570172727492273,0.0043584327884806755
GBGR,9,53.4033,53.7863,14.3808,14.0,0.731163070525463,0.005062388312337796
GREEN,10,53.284,53.7863,0,14.0,0.37094249601086116,0.047546906283736576
GREEN,101,53.642,53.7863,21.5712,14.0,0.3434525042302097,0.025754216178133543
GREEN,104,53.5624,53.7863,23.968,14.0,0.29380467495919826,0.01665181959069491
GREEN,107,53.4232,53.7863,23.968,14.0,0.2958359035227498,0.04958905579173009
GREEN,108,53.3834,53.7863,21.5712,14.0,0.3365666459923291,0.03339537702059304
GREEN,109,53.3436,53.7863,21.5712,14.0,0.2970068492053416,0.03186478003754037
GREEN,135,46.7006,53.7863,16.7776,14.0,0.3202228607128432,0.0423828429130911
GREEN,151,53.3436,53.7863,0,14.0,0.388387758163628,0.050782610999622065
GREEN,18,59.8674,53.7863,16.7776,14.0,0.3866958690065734,0.021371196110160584
GREEN,188,53.5425,53.7863,9.5872,14.0,0.3124573408685327,0.026709237771043535
GREEN,199,52.7271,53.7863,21.5712,14.0,0.19463808256773174,0.060076834336274365
GREEN,266,53.0851,53.7863,16.7776,14.0,0.46279588307693076,0.07104300789491129
GREEN,280,52.8265,53.7863,0,14.0,0.38634840449210517,0.07269015887843332
GREEN,299,52.8464,53.7863,0,14.0,0.4112369447339784,0.07303591084872248
GREEN,330,53.2243,53.7863,16.7776,14.0,0.4633211369058382,0.06859975803396588
GREEN,333,52.568,53.7863,0,14.0,0.34053308972720087,0.07256761557974432
GREEN,336,53.2442,53.7863,19.1744,14.0,0.45149761200293803,0.06123552557251791
GREEN,337,53.1448,53.7863,0,14.0,0.43764648895977487,0.065887595569082
GREEN,338,53.0055,53.7863,21.5712,14.0,0.38443082373167214,0.06738256674039018
GREEN,347,53.0453,53.7863,21.5712,14.0,0.38322183583688907,0.06594352263393002
GREEN,36,53.6022,53.7863,16.7776,14.0,0.3285721943938681,0.03065128902606255
GREEN,364,46.8796,53.7863,0,14.0,0.4234185618724534,0.06111623278232201
GREEN,4,53.105,53.7863,14.3808,14.0,0.4029294859166168,0.0645295246396965
GREEN,50,53.6022,53.7863,0,14.0,0.2596142009160731,0.025425467546123064
GREEN,6,52.9856,53.7863,9.5872,14.0,0.3137805633450972,0.05312946156373219
GREEN,69,53.5227,53.7863,0,14.0,0.2990749723183985,0.022005245798571733
GREEN,9,53.2641,53.7863,0,14.0,0.4381582975415763,0.05886550893390937
ICA,10,54.3381,53.7863,16.7776,14.0,0.2109273449450927,-0.07939763616317928
ICA,101,53.7017,53.7863,16.7776,14.0,0.7634475242367498,0.024452144025656063
ICA,104,53.2243,53.7863,14.3808,14.0,0.3538564428768559,-0.04333668997316458
ICA,107,44.1149,53.7863,11.984,14.0,0.4190986799691895,-0.059304000126541905
ICA,108,53.642,53.7863,21.5712,14.0,0.7426609815022982,0.03680058003412909
ICA,109,53.6619,53.7863,19.1744,14.0,0.700753988696333,0.04211889101861689
ICA,135,42.4044,53.7863,14.3808,14.0,0.343097086769374,0.0013986103232021003
ICA,151,56.6652,53.7863,19.1744,14.0,0.20446590268861764,-0.08244669206199887
ICA,18,50.9768,53.7863,14.3808,14.0,0.4197155978039784,0.02898983171969358
ICA,188,53.3635,53.7863,14.3808,14.0,0.5640346896673496,-0.01879395831208852
ICA,199,56.0287,53.7863,16.7776,14.0,0.2994660749512813,0.04154360399940859
ICA,266,53.4033,53.7863,11.984,14.0,0.762717171698617,-0.005985153624546756
ICA,280,53.3238,53.7863,14.3808,14.0,0.6398525686665953,0.002631327924391301
ICA,299,53.3238,53.7863,14.3808,14.0,0.6697513364878698,-0.004527950310876504
ICA,330,53.5227,53.7863,16.7776,14.0,0.7116913494111672,-0.003039455423264017
ICA,333,40.9923,53.7863,19.1744,14.0,0.48606116171791813,-0.0591757222645922
ICA,336,53.5028,53.7863,14.3808,14.0,0.7838908308783565,0.007754525980949251
ICA,337,53.4431,53.7863,14.3808,14.0,0.7571971398963184,0.00022478421322820534
ICA,338,53.4431,53.7863,14.3808,14.0,0.7057571245031069,0.005459123151266574
ICA,347,53.1845,53.7863,21.5712,14.0,0.6972036710893383,-0.010726803522795586
ICA,36,53.821,53.7863,16.7776,14.0,0.7494862420292123,0.03357992538373584
ICA,364,47.4166,53.7863,16.7776,14.0,0.3614802068177919,0.04132691769326345
ICA,4,53.2243,53.7863,19.1744,14.0,0.3407740965891026,-0.050116531436621384
ICA,50,53.3436,53.7863,14.3808,14.0,0.5896599998707135,-0.029810642549234045
ICA,6,53.7215,53.7863,19.1744,14.0,0.5330792489065113,-0.055885595514809656
ICA,69,53.9403,53.7863,14.3808,14.0,0.6659658447928207,0.04935836500439569
ICA,9,45.7459,53.7863,9.5872,14.0,0.4383528586248886,-0.059984816991483204
LGI,10,53.4431,53.7863,14.3808,14.0,0.617682355374724,-0.0046935374004960185
LGI,101,53.6818,53.7863,16.7776,14.0,0.5800839736807792,-0.01599722513683153
LGI,104,53.5028,53.7863,19.1744,14.0,0.48405006079744806,-0.02603984231625014
LGI,107,53.6022,53.7863,26.3648,14.0,0.5573564529387207,-0.01397109873003285
LGI,108,53.5028,53.7863,21.5712,14.0,0.5499312820084534,-0.011818488559873672
LGI,109,53.4431,53.7863,14.3808,14.0,0.5321994498183307,-0.011507742457660657
LGI,135,101.516,53.7863,14.3808,14.0,0.3430518570926786,-0.031519008522450355
LGI,151,53.5028,53.7863,14.3808,14.0,0.6241350154545153,-0.0019251235590048556
LGI,18,41.5094,53.7863,16.7776,14.0,0.26366992363294606,-0.011393215666237714
LGI,188,53.5227,53.7863,9.5872,14.0,0.5320687210644441,-0.018053502146367032
LGI,199,56.0486,53.7863,16.7776,14.0,0.3130938379615005,-0.043226619732009156
LGI,266,53.3238,53.7863,14.3808,14.0,0.7343282870859291,0.017134444872971694
LGI,280,53.284,53.7863,9.5872,14.0,0.6798966684119129,0.017789780466886135
LGI,299,53.105,53.7863,14.3808,14.0,0.663267939108703,0.017163137412853455
LGI,330,53.3635,53.7863,14.3808,14.0,0.7130398439031469,0.012354465902929972
LGI,333,52.9459,53.7863,16.7776,14.0,0.63233885391601,0.02080383060955306
LGI,336,53.5028,53.7863,14.3808,14.0,0.7262981453901046,-0.0028747740015902562
LGI,337,53.3834,53.7863,14.3808,14.0,0.6809874281271644,0.010093926786482556
LGI,338,53.3238,53.7863,14.3808,14.0,0.6202109666358714,0.007879262187711789
LGI,347,53.1646,53.7863,14.3808,14.0,0.6693945727325694,0.01404901023269152
LGI,36,53.7017,53.7863,16.7776,14.0,0.5842300034997832,-0.016165144108682968
LGI,364,42.2851,53.7863,16.7776,14.0,0.4138478779543997,-0.022756781333275067
LGI,4,53.3238,53.7863,14.3808,14.0,0.7238833424248994,0.004851082647989016
LGI,50,53.6619,53.7863,21.5712,14.0,0.5529238394428393,-0.022794795743614732
LGI,6,53.4232,53.7863,9.5872,14.0,0.6173187644723414,0.0002509904569966882
LGI,69,53.6221,53.7863,14.3808,14.0,0.5199333975290008,-0.0179701476595072
LGI,9,53.4431,53.7863,23.968,14.0,0.6762712400795937,-0.0017566253435629272
OMIT,10,53.4829,53.7863,14.3808,14.0,0.6491358527459092,-0.01247346393082895
OMIT,101,53.7017,53.7863,16.7776,14.0,0.6456914337683568,-0.02517036452258939
OMIT,104,53.6022,53.7863,19.1744,14.0,0.5606365330855881,-0.035690391998982766
OMIT,107,53.6619,53.7863,0,14.0,0.5946817941558208,-0.02610304042230989
OMIT,108,53.5624,53.7863,16.7776,14.0,0.6250509555562225,-0.0253774173121423
OMIT,109,53.5028,53.7863,14.3808,14.0,0.6004091421387658,-0.022233449439272194
OMIT,135,50.9171,53.7863,11.984,14.0,0.3736429550889161,-0.031455691275617856
OMIT,151,53.5227,53.7863,14.3808,14.0,0.6511005941196919,-0.008254723933239207
OMIT,18,53.5028,53.7863,9.5872,14.0,0.3165031143618142,-0.00674521710763321
OMIT,188,53.5425,53.7863,9.5872,14.0,0.5711865997828502,-0.025073860879604653
OMIT,199,55.9492,53.7863,16.7776,14.0,0.3518642702717435,-0.02766498417416075
OMIT,266,53.284,53.7863,14.3808,14.0,0.7114281050815343,0.025814679716301425
