Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,129.0337,64.7981,0,18.0,60.0,10,0.4861593616495894,0.001217109889629703
CHROM,101,127.6584,64.7981,0,18.0,60.0,10,0.5845496601173412,0.00019589343429221579
CHROM,104,61.564,64.7981,0,18.0,60.0,10,0.45350078831563845,0.00046460775628675313
CHROM,107,125.3933,64.7981,0,18.0,60.0,10,0.5190129844620022,0.0006431398552942748
CHROM,108,46.9213,64.7981,0,18.0,60.0,10,0.49598997857527194,0.00026686947855195347
CHROM,109,128.6292,64.7981,18.6528,18.0,60.0,10,0.5613130492502818,0.0005440747017171016
CHROM,135,120.3775,64.7981,18.6528,18.0,60.0,10,0.5142908265308368,2.3214686471688672e-05
CHROM,151,47.6494,64.7981,0,18.0,60.0,10,0.4857431786949544,3.0879276558994415e-05
CHROM,18,45.9506,64.7981,18.6528,18.0,60.0,10,0.5763263047045917,0.0013798734761746637
CHROM,188,68.2787,64.7981,18.6528,18.0,60.0,10,0.46626852466930435,6.714526496577901e-05
CHROM,199,45.9506,64.7981,18.6528,18.0,60.0,10,0.6845192620642863,0.00031182582555885224
CHROM,266,65.609,64.7981,0,18.0,60.0,10,0.6370387316333436,0.00043363987775936247
CHROM,280,43.6854,64.7981,18.6528,18.0,60.0,10,0.5901785536005232,0.0008059867717710044
CHROM,299,37.3753,64.7981,0,18.0,60.0,10,0.43961508288895146,0.0012709770109854044
CHROM,330,46.0315,64.7981,0,18.0,60.0,10,0.5783150017541532,0.0004935682553912727
CHROM,333,37.7798,64.7981,0,18.0,60.0,10,0.5282495553783144,0.0006692349287920199
CHROM,336,127.982,64.7981,18.6528,18.0,60.0,10,0.5584254351370173,2.833831397482101e-05
CHROM,337,127.0921,64.7981,18.6528,18.0,60.0,10,0.5342406145868415,0.0010137780380455436
CHROM,338,102.8225,64.7981,0,18.0,60.0,10,0.44746609071206334,3.372878986264701e-05
CHROM,347,44.6562,64.7981,0,18.0,60.0,10,0.5342551220014413,6.0831424918588306e-05
CHROM,36,129.7618,64.7981,0,18.0,60.0,10,0.5652419880398603,0.0017757301300995044
CHROM,364,46.0315,64.7981,0,18.0,60.0,10,0.5376367348625932,0.0002209546957650324
CHROM,4,46.5169,64.7981,0,18.0,60.0,10,0.3426152052112219,0.0006617549234056554
CHROM,50,49.1865,64.7981,0,18.0,60.0,10,0.47981454862219153,5.255160272511393e-05
CHROM,6,38.6697,64.7981,18.6528,18.0,60.0,10,0.4687312687579218,0.0007788122577161239
