Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,68.0669,67.9667,10.3687,8.0,0.7323432344223202,-0.01778553548173999
CHROM,101,67.7659,67.9667,8.2949,8.0,0.689749138771709,-0.00401593569484755
CHROM,104,58.1538,67.9667,14.5161,8.0,0.4762996018384831,0.004568408417785298
CHROM,107,67.9064,67.9667,8.2949,8.0,0.7474190152049924,-0.009532756202117755
CHROM,108,67.9866,67.9667,8.2949,8.0,0.7316679636063403,-0.006987458909238571
CHROM,109,67.9666,67.9667,14.5161,8.0,0.7542823390775069,-0.0072200733953205224
CHROM,135,68.107,67.9667,12.4424,8.0,0.4717971046358648,-0.012088036949919523
CHROM,151,67.806,67.9667,8.2949,8.0,0.7440873701181706,-0.014843345689167089
CHROM,18,57.9532,67.9667,10.3687,8.0,0.41695087621783655,0.017746725397149492
CHROM,188,68.0669,67.9667,10.3687,8.0,0.7593471100287538,-0.009522281575400587
CHROM,199,72.7625,67.9667,8.2949,8.0,0.35296216437948547,-0.008827486742746596
CHROM,266,67.8863,67.9667,8.2949,8.0,0.6931867555257072,-0.016088449785659018
CHROM,280,68.107,67.9667,10.3687,8.0,0.6608073408118691,-0.010358770196037483
CHROM,299,68.087,67.9667,10.3687,8.0,0.6224535450158062,-0.01602807932184766
CHROM,330,67.9666,67.9667,18.6636,8.0,0.7488541017191925,-0.016551726600527346
CHROM,333,68.0468,67.9667,10.3687,8.0,0.6788834383972888,-0.014663062232451252
CHROM,336,68.1271,67.9667,12.4424,8.0,0.6166766418084109,-0.010720880846822064
CHROM,337,67.9666,67.9667,10.3687,8.0,0.6968716740655536,-0.018350593780336006
CHROM,338,68.0067,67.9667,8.2949,8.0,0.6987115149114308,-0.015501304137862576
CHROM,347,68.1271,67.9667,18.6636,8.0,0.6681482006714199,0.004320161342014655
CHROM,36,67.7659,67.9667,8.2949,8.0,0.7192758789314015,-0.0004175587586013967
CHROM,364,58.3144,67.9667,10.3687,8.0,0.5414342973598043,-0.01824626960839967
CHROM,4,67.806,67.9667,12.4424,8.0,0.5657832981245932,-0.013639718135864566
CHROM,50,67.8462,67.9667,8.2949,8.0,0.6831645932164891,-0.01313556150108876
CHROM,6,68.107,67.9667,10.3687,8.0,0.6942186544569693,-0.006461381577342528
CHROM,69,67.8261,67.9667,8.2949,8.0,0.7123067703721803,-0.0020874879727708503
CHROM,9,67.8261,67.9667,16.5899,8.0,0.7908091175358878,-0.008414879016910059
GBGR,10,68.0268,67.9667,8.2949,8.0,0.6132377946480936,0.014252247095794316
GBGR,101,67.9465,67.9667,8.2949,8.0,0.6348085987331815,0.0031110156024896714
GBGR,104,68.2676,67.9667,12.4424,8.0,0.3719915157854047,0.0008658836796906081
GBGR,107,68.0468,67.9667,8.2949,8.0,0.7330853575178479,0.007825476657834118
GBGR,108,68.0067,67.9667,8.2949,8.0,0.6592091832962985,0.008592582182425684
GBGR,109,67.8863,67.9667,10.3687,8.0,0.6618026152397027,0.008487015003324348
