Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,64.5812,65.2225,10.274,10.0,0.7706222681055792,-0.01734006618670651
CHROM,101,64.5017,65.2225,8.2192,10.0,0.7627983052909564,-0.01210947804332928
CHROM,104,64.2431,65.2225,8.2192,10.0,0.6790457858689458,-0.011444233376942038
CHROM,107,64.7204,65.2225,10.274,10.0,0.603687611588943,-0.023302190615861706
CHROM,108,64.4221,65.2225,10.274,10.0,0.682504545343541,-0.010096964336722428
CHROM,109,64.6608,65.2225,10.274,10.0,0.6489221376690151,-0.005821924914083173
CHROM,135,64.8,65.2225,10.274,10.0,0.4702492939177564,-0.018967370290120113
CHROM,151,64.6608,65.2225,10.274,10.0,0.7220609750510909,-0.01768255540355996
CHROM,18,64.8199,65.2225,12.3288,10.0,0.40373874922854236,-0.03703979383497813
CHROM,188,64.2431,65.2225,8.2192,10.0,0.7547589704103769,-0.004697845447032134
CHROM,199,35.9801,65.2225,18.4932,10.0,0.29314831309501077,-0.06516676302001408
CHROM,266,64.4022,65.2225,10.274,10.0,0.7217821048533568,-0.00263356320417842
CHROM,280,64.6011,65.2225,10.274,10.0,0.7052525881302815,0.001182386672860013
CHROM,299,54.8751,65.2225,10.274,10.0,0.5370212234011416,0.005164977965732034
CHROM,330,64.3624,65.2225,10.274,10.0,0.7239314323800791,-0.002415547436656465
CHROM,333,54.6564,65.2225,10.274,10.0,0.5379751792454313,0.01082533947614945
CHROM,336,64.4221,65.2225,10.274,10.0,0.7062098800316368,-0.021259685675769562
CHROM,337,64.4818,65.2225,10.274,10.0,0.716033137716368,-0.009515363083174154
CHROM,338,64.621,65.2225,10.274,10.0,0.6531003068505793,-0.009945399072198458
CHROM,347,64.7204,65.2225,10.274,10.0,0.6186223976011298,0.004315901652991173
CHROM,36,64.621,65.2225,10.274,10.0,0.7226754380855467,-0.02851394522293888
CHROM,364,52.8066,65.2225,10.274,10.0,0.4274300646909097,-0.01678417123476719
CHROM,4,64.5017,65.2225,8.2192,10.0,0.7225800304548822,0.005130489006280148
CHROM,50,64.3823,65.2225,10.274,10.0,0.7196017785444809,-0.013405785053939358
CHROM,6,64.3624,65.2225,10.274,10.0,0.7471792384052571,0.0024961307530077634
CHROM,69,64.3028,65.2225,10.274,10.0,0.7187328318996081,-0.0014952385875345272
CHROM,9,64.4022,65.2225,10.274,10.0,0.7291208882201314,-0.013027553547244893
GBGR,10,64.6608,65.2225,10.274,10.0,0.66405269686931,0.010012041804755348
GBGR,101,64.4818,65.2225,10.274,10.0,0.6872762047764696,0.008949984147047193
GBGR,104,64.3028,65.2225,12.3288,10.0,0.5942745560721024,0.012804845295278504
