Timestamp,ECGValue,BPM
314731,304,76
314741,298,76
314751,296,76
314761,299,76
314771,298,76
314782,301,76
314792,302,76
314802,300,76
314813,304,76
314823,303,76
314833,304,76
314844,307,76
314854,305,76
314864,307,76
314874,307,76
314885,306,76
314895,309,76
314905,304,76
314916,309,76
314925,309,76
314936,306,76
314946,309,76
314956,310,76
314966,311,76
314977,313,76
314988,311,76
314997,314,76
315008,315,76
315018,315,76
315028,320,76
315038,315,76
315048,318,76
315059,316,76
315069,317,76
315080,318,76
315089,321,76
315100,330,76
315111,332,76
315120,327,76
315131,324,76
315141,326,76
315151,323,76
315161,324,76
315171,320,76
315182,321,76
315193,323,76
315203,315,76
315213,273,76
315224,298,76
315234,514,77
315244,652,77
315254,652,77
315264,341,77
315274,306,77
315285,330,77
315296,307,77
315305,307,77
315316,309,77
315326,314,77
315336,313,77
315346,320,77
315356,321,77
315367,323,77
315378,325,77
315388,327,77
315398,330,77
315408,334,77
315418,336,77
315429,345,77
315439,346,77
315449,352,77
315460,357,77
315470,360,77
315480,368,77
315490,370,77
315500,369,77
315510,369,77
315521,348,77
315532,332,77
315542,318,77
315552,308,77
315562,308,77
315572,304,77
315583,306,77
315593,309,77
315603,309,77
315614,309,77
315623,311,77
315634,314,77
315644,314,77
315654,311,77
315665,315,77
315674,314,77
315685,311,77
315695,315,77
315706,312,77
315716,314,77
315726,313,77
315737,312,77
315747,316,77
315756,313,77
315767,313,77
315777,318,77
315787,315,77
315798,317,77
315808,317,77
315819,317,77
315829,321,77
315839,317,77
315850,318,77
315859,320,77
315870,319,77
315881,324,77
315891,322,77
315900,322,77
315911,325,77
315922,324,77
315932,324,77
315941,326,77
315953,325,77
315963,324,77
315973,325,77
315983,325,77
315993,332,77
316004,335,77
316014,336,77
316024,332,77
316034,328,77
316044,330,77
316055,325,77
316065,327,77
316075,324,77
316086,324,77
316096,327,77
316106,304,77
316116,268,77
316127,356,77
316137,588,76
316147,652,76
316157,638,76
316168,273,76
316178,335,76
316188,317,76
316199,304,76
316208,309,76
316219,310,76
316229,315,76
316240,315,76
316250,318,76
316260,322,76
316271,321,76
316281,328,76
316291,327,76
316301,330,76
316312,336,76
316322,336,76
316332,345,76
316342,345,76
316353,351,76
316363,358,76
316373,359,76
316383,364,76
316394,366,76
316404,367,76
316414,365,76
316424,343,76
316434,324,76
316445,318,76
316456,301,76
316466,304,76
316476,301,76
316486,300,76
316497,305,76
316507,302,76
316517,305,76
316527,308,76
316537,305,76
316548,309,76
316558,309,76
316568,309,76
316579,307,76
316589,307,76
316599,310,76
316609,309,76
316620,307,76
316630,310,76
316640,306,76
316650,310,76
316660,311,76
316671,308,76
316681,313,76
316692,306,76
316702,311,76
316712,311,76
316722,307,76
316733,312,76
316743,310,76
316752,309,76
316763,315,76
316774,312,76
316784,314,76
316794,314,76
316805,313,76
316815,317,76
316825,315,76
316835,316,76
316845,320,76
316856,317,76
316866,318,76
316876,321,76
316886,316,76
316896,322,76
316907,330,76
316917,333,76
316927,328,76
316937,323,76
316947,324,76
316959,324,76
316968,324,76
316978,323,76
316989,321,76
317000,326,76
317010,314,76
317020,271,76
317030,340,76
317041,559,75
317051,651,75
317061,626,75
317071,259,75
317082,328,75
317091,325,75
317102,309,75
317112,317,75
317123,314,75
317133,321,75
317143,321,75
317153,325,75
317164,329,75
317173,329,75
317184,333,75
317195,336,75
317205,336,75
317215,345,75
317225,344,75
317235,350,75
317245,357,75
317256,360,75
317266,367,75
317276,371,75
317287,374,75
317297,381,75
317307,378,75
317317,371,75
317328,353,75
317338,332,75
317348,318,75
317358,307,75
317368,306,75
317379,303,75
317390,300,75
317400,306,75
317410,305,75
317420,305,75
317431,310,75
317441,310,75
317451,309,75
317461,310,75
317472,310,75
317481,313,75
317492,313,75
317502,312,75
317513,314,75
317523,310,75
317533,312,75
317544,310,75
317554,309,75
317564,311,75
317574,310,75
317585,312,75
317595,312,75
317605,310,75
317615,316,75
317626,313,75
317636,315,75
317646,317,75
317656,314,75
317667,315,75
317677,316,75
317687,316,75
317698,319,75
317708,317,75
317718,319,75
317728,319,75
317739,317,75
317749,322,75
317758,318,75
317769,319,75
317779,320,75
317790,319,75
317799,319,75
317810,322,75
317820,330,75
317831,331,75
317841,325,75
317852,324,75
317861,322,75
317872,319,75
317882,323,75
317893,318,75
317903,321,75
317913,323,75
317924,311,75
317934,270,75
317944,314,75
317954,540,73
317964,652,73
317974,650,73
317985,299,73
317995,314,73
318005,322,73
318015,303,73
318026,306,73
318036,304,73
318046,311,73
318057,311,73
318067,315,73
318077,317,73
318088,319,73
318097,322,73
318108,323,73
318118,329,73
318129,329,73
318139,333,73
318148,341,73
318160,344,73
318170,350,73
318180,356,73
318190,355,73
318200,364,73
318211,364,73
318221,366,73
318231,364,73
318241,345,73
318252,326,73
318262,312,73
318272,301,73
318283,299,73
318292,296,73
318303,296,73
318313,299,73
318324,298,73
318334,302,73
318344,303,73
318354,301,73
318365,306,73
318375,303,73
318385,309,73
318395,307,73
318406,307,73
318416,310,73
318426,308,73
318437,306,73
318446,309,73
318457,307,73
318468,309,73
318477,309,73
318488,309,73
318498,313,73
318508,308,73
318519,312,73
318529,313,73
318539,311,73
318549,315,73
318560,313,73
318570,315,73
318580,318,73
318590,315,73
318601,320,73
318611,318,73
318622,318,73
318631,321,73
318642,318,73
318652,321,73
318662,322,73
318672,320,73
318682,327,73
318693,321,73
318704,325,73
318714,327,73
318724,322,73
318735,339,73
318745,336,73
318755,332,73
318765,331,73
318775,326,73
318786,328,73
318796,328,73
318806,326,73
318816,326,73
318826,325,73
318837,318,73
318847,281,73
318857,290,73
318868,496,73
318878,652,71
318889,652,71
318899,389,71
318908,290,71
318919,335,71
318929,305,71
318940,304,71
318950,311,71
318960,310,71
318970,312,71
318981,318,71
318991,316,71
319001,322,71
319011,324,71
319022,326,71
319032,330,71
319043,331,71
319052,338,71
319062,342,71
319073,342,71
319083,353,71
319094,356,71
319104,362,71
319114,368,71
319124,367,71
319135,375,71
319144,369,71
319155,353,71
319166,336,71
319176,315,71
319186,306,71
319196,301,71
319207,299,71
319217,301,71
319227,298,71
319237,301,71
319247,303,71
319257,301,71
319268,308,71
319279,304,71
319289,307,71
319299,311,71
319309,305,71
319320,310,71
319329,309,71
319340,305,71
319350,311,71
319361,306,71
319371,311,71
319381,311,71
319392,309,71
319402,312,71
319412,310,71
319422,311,71
319432,315,71
319443,310,71
319453,315,71
319463,314,71
319474,313,71
319484,317,71
319494,317,71
319504,316,71
319514,317,71
319525,318,71
319535,318,71
319545,319,71
319556,320,71
319566,320,71
319576,320,71
319586,322,71
319596,322,71
319606,322,71
319617,325,71
319627,323,71
319638,321,71
319648,327,71
319658,321,71
319668,333,71
319679,333,71
319689,333,71
319699,332,71
319710,327,71
319720,330,71
319730,328,71
319740,325,71
319750,328,71
319760,323,71
319771,324,71
319781,297,71
319792,268,71
319802,407,71
319812,636,70
319823,652,70
319832,572,70
319843,265,70
319853,341,70
319864,315,70
319874,305,70
319884,310,70
319895,309,70
319905,312,70
319915,317,70
319925,315,70
319935,323,70
319946,322,70
319956,325,70
319966,328,70
319976,328,70
319986,335,70
319997,340,70
320007,339,70
320017,352,70
320028,349,70
320038,359,70
320048,365,70
320059,366,70
320068,371,70
320079,369,70
320090,357,70
320099,340,70
320110,315,70
320120,307,70
320130,297,70
320141,295,70
320151,297,70
320161,292,70
320171,298,70
320181,299,70
320192,300,70
320202,302,70
320213,299,70
320223,302,70
320233,305,70
320243,303,70
320253,304,70
320264,307,70
320274,304,70
320285,307,70
320295,305,70
320305,305,70
320315,307,70
320326,306,70
320335,308,70
320346,308,70
320356,306,70
320366,309,70
320377,308,70
320387,311,70
320397,314,70
320408,307,70
320417,314,70
320428,312,70
320438,312,70
320448,312,70
320459,310,70
320469,315,70
320479,314,70
320489,314,70
320500,318,70
320510,313,70
320521,318,70
320531,320,70
320541,314,70
320552,322,70
320562,317,70
320572,319,70
320582,332,70
320593,330,70
320603,329,70
320613,325,70
320623,326,70
320632,324,70
320644,323,70
320654,324,70
320664,322,70
320674,321,70
320685,316,70
320695,277,70
320705,336,70
320715,561,69
320726,651,69
320736,600,69
320746,251,69
320756,321,69
320766,327,69
320777,308,69
320787,317,69
320798,321,69
320808,320,69
320818,325,69
320828,323,69
320839,327,69
320849,332,69
320860,332,69
320869,338,69
320880,339,69
320890,342,69
320900,351,69
320911,355,69
320921,360,69
320931,367,69
320942,370,69
320952,380,69
320962,381,69
320972,386,69
320982,391,69
320993,374,69
321003,354,69
321013,332,69
321023,313,69
321033,306,69
321044,301,69
321054,300,69
321065,300,69
321075,299,69
321085,304,69
321095,303,69
321105,307,69
321115,309,69
321126,308,69
321137,312,69
321147,311,69
321157,311,69
321167,315,69
321177,310,69
321187,315,69
321197,313,69
321209,309,69
321218,314,69
321229,310,69
321239,311,69
321249,313,69
321259,308,69
321270,312,69
321280,311,69
321291,313,69
321300,312,69
321311,309,69
321321,312,69
321332,311,69
321341,308,69
321352,310,69
321362,309,69
321373,311,69
321383,313,69
321393,310,69
321403,312,69
321414,312,69
321424,308,69
321433,311,69
321445,308,69
321454,309,69
321465,320,69
321475,316,69
321485,317,69
321496,311,69
321506,309,69
321516,310,69
321527,308,69
321536,310,69
321547,309,69
321557,308,69
321567,310,69
321578,269,69
321588,269,69
321598,455,69
321608,650,69
321619,652,69
321629,401,69
321639,271,69
321650,332,69
321660,295,69
321670,303,69
321681,304,69
321691,305,69
321701,312,69
321712,311,69
321721,317,69
321732,317,69
321742,320,69
321753,324,69
321763,327,69
321773,330,69
321783,335,69
321793,338,69
321804,346,69
321814,351,69
321824,356,69
321835,366,69
321845,367,69
321855,375,69
321866,378,69
321876,373,69
321886,360,69
321896,334,69
321906,319,69
321916,308,69
321927,302,69
321937,303,69
321947,302,69
321957,302,69
321967,306,69
321978,305,69
321988,308,69
321998,310,69
322009,308,69
322019,315,69
322029,311,69
322040,315,69
322050,315,69
322060,314,69
322071,318,69
322081,317,69
322091,314,69
322101,318,69
322112,314,69
322122,318,69
322132,317,69
322143,317,69
322152,321,69
322163,318,69
322173,323,69
322183,323,69
322194,319,69
322204,325,69
322214,323,69
322224,323,69
322234,327,69
322245,321,69
322255,327,69
322265,327,69
322276,325,69
322286,331,69
322296,327,69
322306,329,69
322317,330,69
322327,329,69
322337,331,69
322348,331,69
322358,330,69
322368,334,69
322378,327,69
322388,333,69
322398,331,69
322409,336,69
322420,342,69
322430,339,69
322440,336,69
322450,336,69
322460,332,69
322471,336,69
322481,332,69
322492,334,69
322502,331,69
322512,330,69
322522,306,69
322533,273,69
322543,398,69
322553,642,67
322563,653,67
322573,605,67
322584,278,67
322594,341,67
322604,320,67
322615,309,67
322625,310,67
322635,314,67
322646,312,67
322656,317,67
322666,320,67
322676,320,67
322686,328,67
322697,325,67
322707,332,67
322717,331,67
322728,334,67
322737,341,67
322748,343,67
322758,349,67
322768,356,67
322779,361,67
322789,367,67
322799,371,67
322810,374,67
322820,377,67
322830,364,67
322840,346,67
322851,326,67
322860,308,67
322871,304,67
322882,299,67
322892,298,67
322902,300,67
322912,300,67
322922,304,67
322933,300,67
322943,304,67
322954,308,67
322964,305,67
322974,307,67
322984,310,67
322995,307,67
323005,311,67
323015,310,67
323025,309,67
323036,311,67
323045,309,67
323055,310,67
323066,312,67
323077,309,67
323087,313,67
323097,309,67
323107,312,67
323118,312,67
323128,310,67
323138,315,67
323148,313,67
323158,314,67
323168,316,67
323179,313,67
323189,317,67
323200,315,67
323210,316,67
323220,318,67
323230,316,67
323241,319,67
323251,322,67
323261,317,67
323271,323,67
323282,318,67
323292,321,67
323302,323,67
323313,320,67
323323,323,67
323333,324,67
323343,321,67
323354,326,67
323364,320,67
323374,325,67
323384,337,67
323395,330,67
323405,334,67
323415,326,67
323425,326,67
323436,327,67
323446,323,67
323456,327,67
323467,324,67
323477,324,67
323487,322,67
323498,277,67
323508,293,67
323518,499,67
323528,652,65
323538,652,65
323549,403,65
323559,294,65
323569,338,65
323579,305,65
323589,310,65
323600,309,65
323610,310,65
323621,316,65
323631,313,65
323640,317,65
323652,320,65
323662,320,65
323672,327,65
323682,327,65
323692,330,65
323703,336,65
323713,336,65
323723,346,65
323733,350,65
323744,355,65
323754,364,65
323765,366,65
323775,371,65
323785,375,65
323795,371,65
323805,359,65
323815,337,65
323825,317,65
323835,309,65
323847,300,65
323857,300,65
323867,300,65
323877,298,65
323888,302,65
323898,301,65
323908,301,65
323919,305,65
323929,303,65
323938,308,65
323949,304,65
323959,307,65
323970,310,65
323980,307,65
323990,310,65
324001,310,65
324010,308,65
324021,312,65
324031,309,65
324042,310,65
324052,312,65
324062,309,65
324072,312,65
324082,312,65
324093,312,65
324103,313,65
324113,312,65
324124,316,65
324134,315,65
324144,315,65
324154,320,65
324165,316,65
324175,318,65
324186,321,65
324195,318,65
324206,322,65
324216,322,65
324227,322,65
324237,324,65
324247,321,65
324257,324,65
324268,325,65
324278,322,65
324288,327,65
324298,322,65
324309,326,65
324319,329,65
324329,322,65
324340,328,65
324349,326,65
324359,324,65
324370,338,65
324380,333,65
324391,334,65
324401,330,65
324411,328,65
324422,329,65
324431,326,65
324441,327,65
324452,328,65
324462,326,65
324473,328,65
324483,286,65
324493,283,65
324503,469,65
324513,652,64
324524,653,64
324535,464,64
324545,280,64
324555,341,64
324565,306,64
324575,306,64
324585,309,64
324595,306,64
324606,314,64
324616,316,64
324626,317,64
324637,324,64
