Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,62.9196,63.6223,8.3045,10.0,0.5929952224510417,-0.015164810153259873
CHROM,101,62.9799,63.6223,8.3045,10.0,0.6271568983074163,-0.0018372043512199106
CHROM,104,62.779,63.6223,8.3045,10.0,0.4859984803721451,-0.01535351218557331
CHROM,107,62.9397,63.6223,10.3806,10.0,0.625595516617167,0.00849322266164893
CHROM,108,62.8996,63.6223,8.3045,10.0,0.5430092500665201,-0.011902454851891429
CHROM,109,61.8348,63.6223,8.3045,10.0,0.419295397490831,0.023650554242138428
CHROM,135,60.2076,63.6223,14.5329,10.0,0.38004627066262575,-0.040264759963982974
CHROM,151,62.8192,63.6223,8.3045,10.0,0.6179884195045124,0.003678131637669877
CHROM,18,62.317,63.6223,10.3806,10.0,0.4560945046691993,0.0322666797963243
CHROM,188,62.7188,63.6223,8.3045,10.0,0.612982882080247,0.006995238902220686
CHROM,199,44.7388,63.6223,12.4567,10.0,0.39844610138994896,0.029928492899953998
CHROM,266,62.6585,63.6223,8.3045,10.0,0.6586110992701719,-0.003906254751438433
CHROM,280,46.4062,63.6223,8.3045,10.0,0.4389675865852535,0.003926447414577985
CHROM,299,46.2656,63.6223,8.3045,10.0,0.5203826545843984,-0.016839498909565154
CHROM,330,53.2366,63.6223,16.609,10.0,0.613342492376346,0.007488773718337947
CHROM,333,46.6674,63.6223,8.3045,10.0,0.5615180542295715,0.01167922501169223
CHROM,336,62.7388,63.6223,8.3045,10.0,0.6472154354826747,-0.0016919131558622306
CHROM,337,62.5982,63.6223,8.3045,10.0,0.45651270322637183,0.017634279128725575
CHROM,338,62.6585,63.6223,8.3045,10.0,0.5274880985577901,-0.013449965609245308
CHROM,347,53.2165,63.6223,8.3045,10.0,0.5744966399506954,0.016314948164254505
CHROM,36,62.7991,63.6223,8.3045,10.0,0.6365205556898421,-0.0003978873257425753
CHROM,364,63.1406,63.6223,8.3045,10.0,0.5485452988108863,0.008550330083804574
CHROM,4,53.2969,63.6223,8.3045,10.0,0.5143368031014397,0.014763670106897107
CHROM,50,62.8393,63.6223,8.3045,10.0,0.5412482358390076,0.009168332491652333
CHROM,6,62.7388,63.6223,8.3045,10.0,0.6280944001704408,-0.0019973491924833585
CHROM,69,56.471,63.6223,18.6851,10.0,0.43542062133184545,-0.034948195733478855
CHROM,9,62.6183,63.6223,10.3806,10.0,0.6686250568731655,0.00672215800956825
GBGR,10,62.9799,63.6223,8.3045,10.0,0.5859847957298199,0.014382366247585826
GBGR,101,63.1004,63.6223,8.3045,10.0,0.5895550931605843,0.004908964094251123
GBGR,104,46.0848,63.6223,8.3045,10.0,0.4870967945813718,-0.004749914372611258
GBGR,107,63.0804,63.6223,10.3806,10.0,0.5948473076171106,-0.0006905317735709621
GBGR,108,62.8594,63.6223,8.3045,10.0,0.5556324942989108,-0.0006673835261240308
GBGR,109,63.0,63.6223,8.3045,10.0,0.4996902320857731,0.008250518089750001
GBGR,135,57.0536,63.6223,8.3045,10.0,0.42030419171456623,0.0463816426836523
