Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,67.6442,68.1274,10.274,10.0,0.6818253112486059,-0.008156905464237224
CHROM,101,67.5845,68.1274,8.2192,10.0,0.6555159189450251,-0.0060846132315610126
CHROM,104,67.8033,68.1274,10.274,10.0,0.559393916911032,-0.018507912809209236
CHROM,107,67.7238,68.1274,10.274,10.0,0.5897037283426457,-0.0053304283950072525
CHROM,108,67.6243,68.1274,10.274,10.0,0.606841665039322,-0.005582787136259536
CHROM,109,67.6442,68.1274,10.274,10.0,0.6224058668065535,-0.001632696106183621
CHROM,135,65.337,68.1274,10.274,10.0,0.4451605766078949,-0.00794791912542254
CHROM,151,67.5448,68.1274,8.2192,10.0,0.6372707142061766,-0.008714172271245801
CHROM,18,49.2663,68.1274,12.3288,10.0,0.4443140087078348,0.022331127367974556
CHROM,188,67.8829,68.1274,10.274,10.0,0.6156570800640353,-0.014425974474296699
CHROM,199,49.4055,68.1274,10.274,10.0,0.4000287653416609,0.01147045220565753
CHROM,266,67.5448,68.1274,10.274,10.0,0.6188737152851742,-0.015367679240507024
CHROM,280,68.0022,68.1274,10.274,10.0,0.49811223011201344,-0.008012343994483773
CHROM,299,62.9105,68.1274,10.274,10.0,0.4204809061204591,-0.01605799054856575
CHROM,330,67.684,68.1274,10.274,10.0,0.6686051988623922,-0.005856906194717823
CHROM,333,67.4652,68.1274,10.274,10.0,0.4706348714436097,-0.020388670556255345
CHROM,336,72.6365,68.1274,10.274,10.0,0.5218282324862014,-0.002314298779052787
CHROM,337,62.8906,68.1274,10.274,10.0,0.5909779469721215,-0.00787565335715124
CHROM,338,67.9425,68.1274,10.274,10.0,0.6722925202860588,-0.0005306290481190521
CHROM,347,67.7635,68.1274,10.274,10.0,0.40088724561041156,-0.011976877747545267
CHROM,36,67.3657,68.1274,8.2192,10.0,0.5983911481177688,-0.009607808445378684
CHROM,364,68.3801,68.1274,10.274,10.0,0.4991210989533329,0.004861301720823377
CHROM,4,67.4254,68.1274,8.2192,10.0,0.656265400895284,-0.022425670945350886
CHROM,50,67.684,68.1274,10.274,10.0,0.5075552636757859,-0.020674166555143307
CHROM,6,67.9425,68.1274,10.274,10.0,0.576627264261262,-0.0035558270244949414
CHROM,69,67.7436,68.1274,10.274,10.0,0.6098609834587587,-0.009606673250251318
CHROM,9,67.7039,68.1274,8.2192,10.0,0.6414010408452127,-0.0020370574245586258
GBGR,10,67.5448,68.1274,8.2192,10.0,0.6316380965982109,0.00538953812440972
GBGR,101,67.4851,68.1274,10.274,10.0,0.6251548315826078,0.010799917360505272
