Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,60.9581,68.1954,14.3345,8.0,0.6027377915020388,0.002606877888382293
CHROM,101,67.9559,68.1954,14.3345,8.0,0.6472678646234142,-0.00110155458685052
CHROM,104,62.663,68.1954,8.1911,8.0,0.4432038445812777,0.019266508204518695
CHROM,107,67.8965,68.1954,8.1911,8.0,0.6346571429218008,-0.0018268754053409992
CHROM,108,67.9559,68.1954,8.1911,8.0,0.6976582338275606,0.00414797538281874
CHROM,109,67.9956,68.1954,8.1911,8.0,0.6597703985685855,-0.0032344570598626674
CHROM,135,68.4515,68.1954,10.2389,8.0,0.4152613486086927,-0.008307651780035806
CHROM,151,67.8767,68.1954,16.3823,8.0,0.650984238591177,-0.00019224295494208127
CHROM,18,68.293,68.1954,8.1911,8.0,0.5702925963309269,0.009778759272749647
CHROM,188,67.9163,68.1954,8.1911,8.0,0.6270465913987119,0.00673484676331113
CHROM,199,68.7489,68.1954,8.1911,8.0,0.5439489784636455,0.006764149238064751
CHROM,266,68.0352,68.1954,16.3823,8.0,0.6549144438687636,0.0021756105917997903
CHROM,280,68.1938,68.1954,14.3345,8.0,0.5664975946974736,-0.0013500221477432876
CHROM,299,67.8172,68.1954,10.2389,8.0,0.6150735279458427,-0.009529172714437689
CHROM,330,60.6608,68.1954,14.3345,8.0,0.6067595684426388,-0.008370586684149162
CHROM,333,60.5617,68.1954,14.3345,8.0,0.5320484246130546,-0.0035206772254142947
CHROM,336,67.9559,68.1954,8.1911,8.0,0.6072130884889329,-0.005526735529520707
CHROM,337,68.0352,68.1954,14.3345,8.0,0.6553428679011724,-0.004509785281058216
CHROM,338,68.2137,68.1954,20.4778,8.0,0.6023996774587094,-0.004883392579146799
CHROM,347,68.1344,68.1954,16.3823,8.0,0.441030323057214,0.0057601822217117305
CHROM,36,67.9758,68.1954,8.1911,8.0,0.6659562225203302,0.008572172502537275
CHROM,364,57.9053,68.1954,14.3345,8.0,0.5441193952081976,-0.00930485677290917
CHROM,4,67.9956,68.1954,8.1911,8.0,0.6439039591321292,0.006509813505295001
CHROM,50,68.0154,68.1954,14.3345,8.0,0.6416666604410712,-0.005647576833296317
CHROM,6,67.8172,68.1954,16.3823,8.0,0.643265083064192,0.007222768059522819
CHROM,69,68.0551,68.1954,8.1911,8.0,0.6036269128741028,-0.0062605934816566365
CHROM,9,68.0947,68.1954,8.1911,8.0,0.5711108989759839,0.0043716831997188685
GBGR,10,67.7974,68.1954,14.3345,8.0,0.5444207560448033,-0.007429239545789643
GBGR,101,67.9758,68.1954,14.3345,8.0,0.5788690641997399,-0.0012176005211057405
GBGR,104,68.2731,68.1954,8.1911,8.0,0.40163731402006764,-0.018013000903391616
GBGR,107,67.7775,68.1954,14.3345,8.0,0.5979499305412479,0.008154474609884632
GBGR,108,67.9559,68.1954,18.43,8.0,0.6385597785823535,-0.0049133652466592116
GBGR,109,67.9163,68.1954,14.3345,8.0,0.6583801544236108,0.007452464754787234
GBGR,135,57.0727,68.1954,10.2389,8.0,0.36093654863821556,0.005027049564710306
GBGR,151,67.8172,68.1954,8.1911,8.0,0.6297718170459994,-0.0021400017466187238
GBGR,18,68.2137,68.1954,8.1911,8.0,0.5382876908453442,-0.008445084746162582
GBGR,188,67.9163,68.1954,16.3823,8.0,0.5628209843551588,-0.008270660910547054
GBGR,199,68.7093,68.1954,8.1911,8.0,0.5401006862895936,-0.0063881336135828085
GBGR,266,68.0749,68.1954,16.3823,8.0,0.6429896032060234,-0.0005027906592592533
GBGR,280,68.174,68.1954,24.5734,8.0,0.48400603602564585,-0.0033624629107819447
GBGR,299,67.6982,68.1954,10.2389,8.0,0.5643932598646939,0.01208909360401872
GBGR,330,60.7599,68.1954,14.3345,8.0,0.6066604407879717,0.011688961944087565
GBGR,333,60.5815,68.1954,14.3345,8.0,0.5027774749652559,0.004026560528190855
GBGR,336,67.9758,68.1954,8.1911,8.0,0.5585402426433714,0.005623395424971964
GBGR,337,67.8965,68.1954,14.3345,8.0,0.587843391534239,0.008973810646220633
GBGR,338,68.2533,68.1954,12.2867,8.0,0.5665079366752888,0.008021558785087172
GBGR,347,68.174,68.1954,16.3823,8.0,0.42330017853059676,-0.003962379197908214
GBGR,36,62.2467,68.1954,8.1911,8.0,0.6512952772274911,-0.013075449237516261
GBGR,364,57.8656,68.1954,14.3345,8.0,0.49880361755831226,0.006861016632276079
GBGR,4,67.9956,68.1954,8.1911,8.0,0.6809856665563434,-0.006850506384667685
GBGR,50,67.9361,68.1954,8.1911,8.0,0.5501284226511081,-0.004031569182137673
GBGR,6,67.7577,68.1954,16.3823,8.0,0.5737532834472626,-0.0046595668817067774
GBGR,69,67.9361,68.1954,8.1911,8.0,0.5330679221590846,0.00955056878638146
GBGR,9,61.8304,68.1954,8.1911,8.0,0.608565466467535,-0.0027359035362721543
GREEN,10,60.9581,68.1954,16.3823,8.0,0.7043452579114673,0.0004176676896100997
GREEN,101,61.0573,68.1954,24.5734,8.0,0.7067411457698578,0.004817292114796788
GREEN,104,61.2357,68.1954,8.1911,8.0,0.5120706801872418,-0.02538272488477991
GREEN,107,62.6432,68.1954,12.2867,8.0,0.38902589160544354,-0.0019503760315407368
GREEN,108,60.7996,68.1954,14.3345,8.0,0.6899884102536388,-0.006538472058619724
GREEN,109,61.2753,68.1954,8.1911,8.0,0.5962523429913262,-0.025611157615076183
GREEN,135,47.7555,68.1954,8.1911,8.0,0.547796192388895,-0.0007322251148773767
GREEN,151,60.8789,68.1954,16.3823,8.0,0.6786553491343092,0.009987879329022844
GREEN,18,67.7775,68.1954,14.3345,8.0,0.5402207310597336,0.00028227961039644804
GREEN,188,61.5529,68.1954,18.43,8.0,0.5210081599289635,-0.016326580693396407
GREEN,199,61.2555,68.1954,16.3823,8.0,0.4919690212947858,-0.0030637885765901797
GREEN,266,60.7599,68.1954,8.1911,8.0,0.5550258160331216,-0.00768137687629929
GREEN,280,60.9185,68.1954,12.2867,8.0,0.5083199240255112,0.011671100874488855
GREEN,299,60.9185,68.1954,16.3823,8.0,0.6281443562696634,0.005638242419325495
GREEN,330,61.0374,68.1954,14.3345,8.0,0.6775971365052427,-0.00808997905456276
GREEN,333,60.9185,68.1954,14.3345,8.0,0.599650308231271,0.005856621010853287
GREEN,336,67.7974,68.1954,12.2867,8.0,0.33269753479498154,0.03517609694211315
GREEN,337,60.859,68.1954,16.3823,8.0,0.6742367063157384,0.008697842809784553
GREEN,338,60.9185,68.1954,16.3823,8.0,0.6693810339332318,0.0026523823322834165
GREEN,347,61.1564,68.1954,14.3345,8.0,0.45343890502884765,-0.016132757537085207
GREEN,36,67.9559,68.1954,16.3823,8.0,0.630377003158477,0.00373861020619932
GREEN,364,53.0881,68.1954,10.2389,8.0,0.48105064182038193,0.002830422201376243
GREEN,4,67.9361,68.1954,8.1911,8.0,0.5021910108517245,-0.0171325944768822
GREEN,50,60.7599,68.1954,14.3345,8.0,0.6135185068002791,0.013199655162239296
GREEN,6,60.8789,68.1954,18.43,8.0,0.5784286440489788,-0.011137348728258164
GREEN,69,61.0771,68.1954,8.1911,8.0,0.5570445689321362,-0.02451783806859426
GREEN,9,67.837,68.1954,8.1911,8.0,0.5338681651620776,-0.004679641440915581
ICA,10,67.7577,68.1954,14.3345,8.0,0.4780335776538298,0.009704706764001706
ICA,101,68.0154,68.1954,8.1911,8.0,0.639753072637878,0.0016297097273553851
ICA,104,62.4846,68.1954,8.1911,8.0,0.4192144503476942,0.02334166858413794
ICA,107,136.7247,68.1954,8.1911,8.0,0.3671411621809335,-0.014240948817345922
ICA,108,67.9559,68.1954,16.3823,8.0,0.38815026577435074,0.006797731543524665
ICA,109,57.6476,68.1954,14.3345,8.0,0.295857558167131,0.0164552037273658
ICA,135,91.6057,68.1954,8.1911,8.0,0.4307063670985217,0.0013341004602489338
ICA,151,60.7599,68.1954,16.3823,8.0,0.5670361311785712,0.0038454627809895265
ICA,18,68.2137,68.1954,8.1911,8.0,0.5427038085108873,0.008199556649266963
ICA,188,61.9295,68.1954,20.4778,8.0,0.4821783077640328,0.014327817401377525
ICA,199,75.489,68.1954,8.1911,8.0,0.2572218501527719,-0.00013391427625341555
ICA,266,60.0463,68.1954,8.1911,8.0,0.5240594305595436,-0.00832755143850157
ICA,280,68.2731,68.1954,14.3345,8.0,0.5851519189771506,0.005394142667331469
ICA,299,67.7379,68.1954,10.2389,8.0,0.5817146000725955,-0.011553418819932312
ICA,330,45.6145,68.1954,8.1911,8.0,0.45085355837567676,-0.011500309061315977
ICA,333,68.63,68.1954,16.3823,8.0,0.30839760945944206,-0.0029687912736850773
ICA,336,68.2137,68.1954,8.1911,8.0,0.488739929120352,0.03993494720860773
ICA,337,68.3722,68.1954,14.3345,8.0,0.3909013657052235,-0.015299768594143118
ICA,338,68.3128,68.1954,10.2389,8.0,0.49029758511398225,-0.009219031587143005
ICA,347,45.4361,68.1954,14.3345,8.0,0.4862839507005221,-0.003431435113286943
ICA,36,61.1366,68.1954,8.1911,8.0,0.46039848467012945,0.007576621377729103
ICA,364,53.3656,68.1954,14.3345,8.0,0.538927061617109,-0.0019970776896710506
ICA,4,88.6322,68.1954,14.3345,8.0,0.38327826607743776,0.0074508571223239565
ICA,50,75.4493,68.1954,8.1911,8.0,0.4389819593830824,0.009047888451977753
ICA,6,135.9714,68.1954,14.3345,8.0,0.3208579425679968,0.005663213234346768
ICA,69,43.6322,68.1954,22.5256,8.0,0.26376411795884813,0.0018799754233822098
ICA,9,61.8106,68.1954,8.1911,8.0,0.6013555955700349,0.0022756335896234243
LGI,10,60.9581,68.1954,14.3345,8.0,0.5931272351017092,-0.00322087906223916
LGI,101,67.9758,68.1954,14.3345,8.0,0.6349955527972828,0.00047716904099432523
LGI,104,62.5441,68.1954,8.1911,8.0,0.4493686854447,-0.019449094045825465
LGI,107,67.8767,68.1954,8.1911,8.0,0.6363448106538423,0.003745751955395325
LGI,108,67.9559,68.1954,18.43,8.0,0.6946439072914232,-0.004180549667007216
LGI,109,68.0551,68.1954,8.1911,8.0,0.6483741006359982,-0.00029087187490131145
LGI,135,68.3128,68.1954,16.3823,8.0,0.4487404987523156,0.007303938889882307
LGI,151,67.8767,68.1954,16.3823,8.0,0.6534048333582247,0.0005678742377081369
LGI,18,68.174,68.1954,8.1911,8.0,0.5809511104977855,-0.00783587696576453
LGI,188,67.8965,68.1954,8.1911,8.0,0.623153760590617,-0.007701550326605972
LGI,199,68.6894,68.1954,8.1911,8.0,0.5571260065336725,-0.008169999890533537
LGI,266,68.0154,68.1954,16.3823,8.0,0.6457887104903031,-0.0033925898570013554
LGI,280,68.1938,68.1954,14.3345,8.0,0.5619014849447388,0.0007674513792933849
LGI,299,67.8172,68.1954,10.2389,8.0,0.6154255828581232,0.009494889512136184
LGI,330,60.641,68.1954,14.3345,8.0,0.6161961547345497,0.005790494100169578
LGI,333,60.5617,68.1954,14.3345,8.0,0.5467877422849488,0.003417109913207836
LGI,336,67.9361,68.1954,8.1911,8.0,0.6031075638575796,0.0069425785200412345
LGI,337,67.9956,68.1954,14.3345,8.0,0.6395651541551164,0.006017726402096579
LGI,338,68.1938,68.1954,20.4778,8.0,0.6078134100760509,0.0040925413964958855
LGI,347,68.1145,68.1954,16.3823,8.0,0.4560950962481417,-0.007678837040518142
LGI,36,67.9956,68.1954,8.1911,8.0,0.6700552220450668,-0.01135633672695226
LGI,364,57.9053,68.1954,14.3345,8.0,0.5217029288343211,0.008457664295201945
LGI,4,67.9758,68.1954,8.1911,8.0,0.6450270219970266,-0.007803658171834525
LGI,50,67.9956,68.1954,8.1911,8.0,0.6247198921679946,0.002372504525419459
LGI,6,67.8172,68.1954,16.3823,8.0,0.6371032724001714,-0.007528487205918459
LGI,69,68.0749,68.1954,8.1911,8.0,0.5880756886027113,0.0034747117416931267
LGI,9,68.1145,68.1954,8.1911,8.0,0.5793598721788205,-0.004023997082629854
OMIT,10,60.9581,68.1954,14.3345,8.0,0.5954747911549616,-0.0032109312067104116
OMIT,101,67.9758,68.1954,14.3345,8.0,0.6348311423968374,0.000478374753341991
OMIT,104,62.5639,68.1954,8.1911,8.0,0.44876692042501676,-0.019098352762505183
OMIT,107,67.8767,68.1954,8.1911,8.0,0.6360340969948224,0.0037594662736216795
OMIT,108,67.9559,68.1954,18.43,8.0,0.6941415120456504,-0.004189352326301566
OMIT,109,68.0551,68.1954,8.1911,8.0,0.6493182600024847,-4.158080949516903e-05
OMIT,135,68.3326,68.1954,16.3823,8.0,0.417176066936114,0.0074208678304757605
OMIT,151,67.8767,68.1954,16.3823,8.0,0.654113721783435,0.000664083142537331
OMIT,18,68.174,68.1954,8.1911,8.0,0.5811596751054671,-0.007903690701086957
OMIT,188,67.8965,68.1954,8.1911,8.0,0.6235130936148127,-0.007627073115103786
OMIT,199,68.6894,68.1954,8.1911,8.0,0.55792221947679,-0.008199281062248643
OMIT,266,67.9956,68.1954,16.3823,8.0,0.6449432468483549,-0.0034347629070919667
OMIT,280,68.1938,68.1954,14.3345,8.0,0.5636424555837543,0.0010508669647041112
OMIT,299,67.8172,68.1954,10.2389,8.0,0.6158155019987378,0.009477084618446067
OMIT,330,60.641,68.1954,14.3345,8.0,0.6180730835993631,0.005662725300635128
OMIT,333,60.5617,68.1954,14.3345,8.0,0.5509712666118586,0.003513530819659661
OMIT,336,67.9361,68.1954,8.1911,8.0,0.6021515073780919,0.007273239864952926
OMIT,337,67.9956,68.1954,14.3345,8.0,0.6405411399964707,0.006121357740638372
OMIT,338,68.1938,68.1954,20.4778,8.0,0.6099806462311583,0.004112681977112432
OMIT,347,68.1145,68.1954,16.3823,8.0,0.45764547010014933,-0.007740473260347742
OMIT,36,67.9956,68.1954,8.1911,8.0,0.6700124930515885,-0.011363132790753757
OMIT,364,57.9053,68.1954,14.3345,8.0,0.5335779670730925,0.008782845322782909
OMIT,4,67.9758,68.1954,8.1911,8.0,0.6449584648244688,-0.007817730058757516
OMIT,50,67.9956,68.1954,8.1911,8.0,0.6252574385290661,0.002531032243081237
OMIT,6,67.8172,68.1954,16.3823,8.0,0.6386780836432457,-0.007431155905101545
OMIT,69,68.0749,68.1954,8.1911,8.0,0.5878570362178219,0.0036390071526247606
OMIT,9,68.1145,68.1954,8.1911,8.0,0.5793676146687556,-0.00401033194045325
PBV,10,61.1762,68.1954,8.1911,8.0,0.47003753733232934,0.013286640793542689
PBV,101,67.9758,68.1954,14.3345,8.0,0.5998367440810923,-0.0007334693848162888
PBV,104,62.2863,68.1954,8.1911,8.0,0.4217216301096658,-0.017809480269755894
PBV,107,61.5132,68.1954,8.1911,8.0,0.4991531547417407,-0.01091445721711601
PBV,108,60.3238,68.1954,8.1911,8.0,0.6738642286868682,-0.001222464719219749
PBV,109,60.3238,68.1954,8.1911,8.0,0.5331138950509868,-0.009761014955703641
PBV,135,47.4978,68.1954,8.1911,8.0,0.5107531478867883,-0.005232618004296104
PBV,151,60.7599,68.1954,16.3823,8.0,0.6015338300982751,0.007774951919697887
PBV,18,68.2533,68.1954,8.1911,8.0,0.511456585817649,-0.008376093145265688
PBV,188,67.7577,68.1954,8.1911,8.0,0.4512407244507546,-0.0038149727012776547
PBV,199,68.6101,68.1954,8.1911,8.0,0.5169721534935394,-0.011215659028042427
PBV,266,60.1057,68.1954,8.1911,8.0,0.5436149154395395,-0.010014507794820805
PBV,280,60.2247,68.1954,10.2389,8.0,0.4143814553540419,0.017498111260436332
PBV,299,40.837,68.1954,8.1911,8.0,0.4249311009745852,-0.009023210076099616
PBV,330,67.5198,68.1954,8.1911,8.0,0.45528294299756855,-0.01495802448103773
PBV,333,68.3921,68.1954,8.1911,8.0,0.4974394243865937,-0.0002361685419071986
PBV,336,67.6189,68.1954,8.1911,8.0,0.5024706123444318,0.006537446071488894
PBV,337,68.4119,68.1954,8.1911,8.0,0.5102868779486188,-0.008306072245033888
PBV,338,43.315,68.1954,8.1911,8.0,0.3625784736391745,-0.009735928471198066
PBV,347,45.6542,68.1954,8.1911,8.0,0.5495232003107469,-0.012905683571725106
PBV,36,67.8965,68.1954,8.1911,8.0,0.5610024666667195,-0.0023860309210779495
PBV,364,52.9097,68.1954,16.3823,8.0,0.38098958826896767,-0.005516144645894516
PBV,4,67.9559,68.1954,8.1911,8.0,0.5403123750373576,-0.00818910490708396
PBV,50,68.0154,68.1954,14.3345,8.0,0.6457193338576878,0.005225093765808616
PBV,6,60.9185,68.1954,16.3823,8.0,0.5507068119886371,-0.00866961073815888
PBV,69,57.152,68.1954,8.1911,8.0,0.4066854536650151,-0.01060216307070565
PBV,9,54.9317,68.1954,8.1911,8.0,0.45705432493181675,-0.005894984756880206
PCA,10,67.8172,68.1954,14.3345,8.0,0.5702591525396794,0.0058788269910596234
PCA,101,67.9758,68.1954,14.3345,8.0,0.6013935470686828,-0.0006860562811272054
PCA,104,62.663,68.1954,8.1911,8.0,0.4334739740589658,0.019647947888115445
PCA,107,67.8172,68.1954,14.3345,8.0,0.6199091217903382,-0.006672803942327199
PCA,108,67.9559,68.1954,18.43,8.0,0.6807555400016658,0.004555664873487524
PCA,109,67.9956,68.1954,14.3345,8.0,0.6624705886760727,-0.0034870122210542438
PCA,135,68.3326,68.1954,16.3823,8.0,0.4790240791489806,-0.0075898662546796045
PCA,151,67.837,68.1954,8.1911,8.0,0.6395940547208379,0.0012755822802965092
PCA,18,43.989,68.1954,10.2389,8.0,0.3568197545627061,-0.0077241544214553225
PCA,188,67.9163,68.1954,16.3823,8.0,0.607774404908157,-0.008291687984991863
PCA,199,68.7093,68.1954,8.1911,8.0,0.5443776563540748,-0.006579046604353092
PCA,266,68.0551,68.1954,16.3823,8.0,0.6481960935831623,0.0012895578870082162
PCA,280,68.1938,68.1954,16.3823,8.0,0.5327993601084187,0.0013731902583127475
