Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,65.5033,63.9998,10.2623,8.0,0.5697903833946965,-0.017413298692136238
CHROM,101,59.1656,63.9998,8.2098,8.0,0.5220819670474237,0.015727021911822233
CHROM,104,74.1854,63.9998,8.2098,8.0,0.4659807717288045,0.009210840440735635
CHROM,107,65.9404,63.9998,8.2098,8.0,0.49690628537334314,0.0018420895085701403
CHROM,108,65.5232,63.9998,12.3147,8.0,0.6146231902046475,0.009266539749552561
CHROM,109,65.2649,63.9998,8.2098,8.0,0.545051300293824,-0.00209240853281408
CHROM,135,53.7616,63.9998,10.2623,8.0,0.27824987843278304,-0.006074256865467093
CHROM,151,65.404,63.9998,8.2098,8.0,0.6274624732697505,-0.0025316956150673925
CHROM,18,43.2517,63.9998,8.2098,8.0,0.3469669988853379,-0.02701575448033813
CHROM,188,54.2583,63.9998,8.2098,8.0,0.5032763806755847,0.003865306996460532
CHROM,199,55.0927,63.9998,8.2098,8.0,0.4304467505243261,-0.021764552297306904
CHROM,266,56.6821,63.9998,8.2098,8.0,0.5049328037453891,0.014948156322087458
CHROM,280,54.4371,63.9998,8.2098,8.0,0.49872040646425764,0.006461603356067356
CHROM,299,65.5232,63.9998,8.2098,8.0,0.569264398775596,0.007561637675926857
CHROM,330,65.7219,63.9998,8.2098,8.0,0.6155889388354143,0.009439519362445583
CHROM,333,65.5629,63.9998,8.2098,8.0,0.5550099151465543,0.00534910163871044
CHROM,336,53.9603,63.9998,8.2098,8.0,0.46614903509871486,0.001267407038446564
CHROM,337,65.9404,63.9998,8.2098,8.0,0.638090215818838,0.0030454398236782142
CHROM,338,65.5033,63.9998,8.2098,8.0,0.5098174958987158,-0.003573307330507555
CHROM,347,65.8212,63.9998,8.2098,8.0,0.5274930847334898,0.0008968349869582739
CHROM,36,56.6026,63.9998,8.2098,8.0,0.5123613005750116,0.013771927027250842
CHROM,364,44.702,63.9998,10.2623,8.0,0.3541021325219389,-0.017349812461356695
CHROM,4,74.5232,63.9998,8.2098,8.0,0.54794167564328,0.010370296894772629
CHROM,50,65.4834,63.9998,8.2098,8.0,0.5891255854693622,-0.004957061634339971
CHROM,6,65.702,63.9998,8.2098,8.0,0.525817461226542,-0.0037929624252594518
CHROM,69,65.8212,63.9998,8.2098,8.0,0.6725451372873561,0.01406063008746703
CHROM,9,57.0596,63.9998,8.2098,8.0,0.5616341618732443,0.004497245681153424
GBGR,10,65.4834,63.9998,10.2623,8.0,0.47663752029165596,0.015553137582167044
GBGR,101,64.9272,63.9998,8.2098,8.0,0.5668554899036955,-0.00652472019734851
GBGR,104,74.2848,63.9998,8.2098,8.0,0.4360021177678116,-0.0014008441787827831
GBGR,107,66.0993,63.9998,8.2098,8.0,0.513564278921202,-0.009227890906934847
GBGR,108,58.947,63.9998,8.2098,8.0,0.4969855914833101,-0.00916230299652511
GBGR,109,65.1854,63.9998,8.2098,8.0,0.42399010159797645,0.005078136481558246
GBGR,135,103.2119,63.9998,10.2623,8.0,0.28697883058176143,0.0015680285342446598
GBGR,151,74.3245,63.9998,8.2098,8.0,0.527736510293342,-0.00023966291811281589
GBGR,18,43.2517,63.9998,8.2098,8.0,0.353497366918052,0.02850092315314579
GBGR,188,65.8212,63.9998,8.2098,8.0,0.4818255324168056,-0.0055438620098345725
GBGR,199,54.9338,63.9998,8.2098,8.0,0.4375883374728309,0.013606842668219182
GBGR,266,65.4437,63.9998,8.2098,8.0,0.554296268870502,-0.002526866062597434
GBGR,280,59.1656,63.9998,8.2098,8.0,0.513799525265797,-0.0163185117220412
