Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,49.8911,70.4645,18.2279,16.0,57.4785100286533,30,0.49022451318797233,5.3110728587206746e-05
CHROM,101,50.1662,70.4645,25.519,16.0,57.4785100286533,30,0.5418958984809759,3.703237202295978e-05
CHROM,104,43.3926,70.4645,18.2279,16.0,57.4785100286533,30,0.33070279290028315,4.0797809157320116e-05
CHROM,107,50.7507,70.4645,25.519,16.0,57.4785100286533,30,0.44052290865796395,3.0510411248495714e-05
CHROM,108,58.659,70.4645,25.519,16.0,57.4785100286533,30,0.3062833866600694,4.491321502359471e-05
CHROM,109,39.1289,70.4645,18.2279,16.0,57.4785100286533,30,0.4423767419447636,4.731823843801063e-05
CHROM,135,43.1175,70.4645,10.9367,16.0,57.4785100286533,30,0.40329318392663593,2.5117817277776898e-05
CHROM,151,50.2693,70.4645,18.2279,16.0,57.4785100286533,30,0.5272063838485588,2.3458299240302836e-05
CHROM,18,88.8481,70.4645,14.5823,16.0,57.4785100286533,30,0.38690851147269245,2.2895102527994778e-05
CHROM,188,58.5559,70.4645,25.519,16.0,57.4785100286533,30,0.40864414400312843,1.178419609661712e-05
CHROM,199,50.5788,70.4645,0,16.0,57.4785100286533,30,0.4441385674705015,3.053172942341266e-05
CHROM,266,139.7708,70.4645,14.5823,16.0,57.4785100286533,30,0.40597084944110196,1.3218998476578278e-05
CHROM,280,50.4413,70.4645,25.519,16.0,57.4785100286533,30,0.43912329619517054,6.750900249735686e-05
CHROM,299,38.5444,70.4645,25.519,16.0,57.4785100286533,30,0.4410367421235769,0.00011451482333139408
CHROM,330,140.6991,70.4645,14.5823,16.0,57.4785100286533,30,0.4218760118465752,6.79772288955817e-05
CHROM,333,42.8424,70.4645,18.2279,16.0,57.4785100286533,30,0.5211747571342888,1.4303781775291277e-06
CHROM,336,42.7736,70.4645,18.2279,16.0,57.4785100286533,30,0.4131264661212224,0.0002670792509140958
CHROM,337,50.1318,70.4645,25.519,16.0,57.4785100286533,30,0.3588956912947995,6.145825863516433e-05
CHROM,338,38.6819,70.4645,14.5823,16.0,57.4785100286533,30,0.4320765224241152,6.096468227014031e-05
CHROM,347,46.0745,70.4645,25.519,16.0,57.4785100286533,30,0.4930022082270181,0.000322428080683693
CHROM,36,49.788,70.4645,25.519,16.0,57.4785100286533,30,0.5103544226356005,3.0260228764762584e-05
CHROM,364,50.6132,70.4645,18.2279,16.0,57.4785100286533,30,0.3931950656511095,3.3463359331523366e-06
CHROM,4,42.0516,70.4645,0,16.0,57.4785100286533,30,0.5333339706677274,0.0002012018914555175
CHROM,50,49.5473,70.4645,21.8734,16.0,57.4785100286533,30,0.4264142984768393,3.509283448923464e-06
CHROM,6,53.9828,70.4645,25.519,16.0,57.4785100286533,30,0.38519578505530594,1.2608268473630162e-05
CHROM,69,50.5788,70.4645,18.2279,16.0,57.4785100286533,30,0.35454308233632437,5.376681878166835e-05
CHROM,9,50.5788,70.4645,14.5823,16.0,57.4785100286533,30,0.503430502541657,0.00015925778123338793
GBGR,10,49.9943,70.4645,18.2279,16.0,57.4785100286533,30,0.48880670862428,5.1814184564537e-05
GBGR,101,50.1318,70.4645,25.519,16.0,57.4785100286533,30,0.5435256966649624,1.4552030488673673e-05
GBGR,104,53.7077,70.4645,0,16.0,57.4785100286533,30,0.39118660746935263,1.7890401760056203e-05
GBGR,107,50.1318,70.4645,14.5823,16.0,57.4785100286533,30,0.42875218883829624,1.8725795671164915e-05
GBGR,108,79.9083,70.4645,0,16.0,57.4785100286533,30,0.40373553027436493,0.00011578871226920089
GBGR,109,49.9599,70.4645,18.2279,16.0,57.4785100286533,30,0.409945100679701,2.7711034494296392e-05
GBGR,135,46.4527,70.4645,14.5823,16.0,57.4785100286533,30,0.47312718883969895,5.9168459066819e-05
GBGR,151,49.8911,70.4645,18.2279,16.0,57.4785100286533,30,0.5598221757618633,0.00011631263958372807
GBGR,18,88.745,70.4645,18.2279,16.0,57.4785100286533,30,0.37559609331725763,3.3139758614852925e-05
GBGR,188,42.8768,70.4645,25.519,16.0,57.4785100286533,30,0.4914921745074651,1.2683678810490162e-05
GBGR,199,50.4413,70.4645,25.519,16.0,57.4785100286533,30,0.44525829774115233,6.810242307876083e-05
GBGR,266,139.5989,70.4645,14.5823,16.0,57.4785100286533,30,0.3976993221922711,3.558986460121632e-05
GBGR,280,50.4756,70.4645,25.519,16.0,57.4785100286533,30,0.427282251575245,5.511968981376196e-05
GBGR,299,38.6132,70.4645,25.519,16.0,57.4785100286533,30,0.4421491675913387,2.5320653223282646e-05
GBGR,330,140.6304,70.4645,14.5823,16.0,57.4785100286533,30,0.40618143171520205,3.691820923180552e-06
GBGR,333,42.7736,70.4645,18.2279,16.0,57.4785100286533,30,0.46786272050525224,9.779703844534038e-05
GBGR,336,50.0974,70.4645,18.2279,16.0,57.4785100286533,30,0.4659137449814934,9.594262465779117e-05
GBGR,337,49.5817,70.4645,25.519,16.0,57.4785100286533,30,0.4692664868652553,1.1893780448976645e-06
GBGR,338,38.7507,70.4645,14.5823,16.0,57.4785100286533,30,0.47139483926076087,7.472465188239493e-05
GBGR,347,46.1089,70.4645,25.519,16.0,57.4785100286533,30,0.48981734190096504,1.935385345853312e-05
GBGR,36,49.616,70.4645,14.5823,16.0,57.4785100286533,30,0.5136435304013549,2.882135342589859e-05
GBGR,364,50.957,70.4645,10.9367,16.0,57.4785100286533,30,0.4319252414963596,0.00011092532095049865
GBGR,4,46.384,70.4645,0,16.0,57.4785100286533,30,0.5430312949324952,0.00018458540455734172
GBGR,50,67.4269,70.4645,14.5823,16.0,57.4785100286533,30,0.510985328323999,0.00015602480271273295
GBGR,6,54.086,70.4645,25.519,16.0,57.4785100286533,30,0.3950185509714068,0.0002006181858229064
GBGR,69,49.6848,70.4645,18.2279,16.0,57.4785100286533,30,0.45628763851382736,1.2470204396826806e-06
GBGR,9,50.4756,70.4645,14.5823,16.0,57.4785100286533,30,0.4968966847285351,5.875192393733987e-05
GREEN,10,49.2034,70.4645,18.2279,16.0,57.4785100286533,30,0.2785223100575053,0.0001092131304420518
GREEN,101,50.6132,70.4645,25.519,16.0,57.4785100286533,30,0.21268508932600805,9.498945575246297e-05
GREEN,104,42.5673,70.4645,0,16.0,57.4785100286533,30,0.37938368879172424,1.3271826257052104e-05
GREEN,107,47.8968,70.4645,21.8734,16.0,57.4785100286533,30,0.5557759603914496,1.4140584923451195e-05
GREEN,108,43.0143,70.4645,25.519,16.0,57.4785100286533,30,0.33155657945754125,7.69399339292266e-06
GREEN,109,42.361,70.4645,18.2279,16.0,57.4785100286533,30,0.2384721854323516,7.154641253467395e-05
GREEN,135,46.1433,70.4645,14.5823,16.0,57.4785100286533,30,0.4852623315050607,2.6093771516040103e-05
GREEN,151,42.8424,70.4645,18.2279,16.0,57.4785100286533,30,0.1741360482100751,0.00012037872431917775
GREEN,18,49.4785,70.4645,0,16.0,57.4785100286533,30,0.4117153095713091,9.60135842758163e-05
GREEN,188,58.7966,70.4645,21.8734,16.0,57.4785100286533,30,0.2881981151569454,1.9275429366543938e-05
GREEN,199,51.5415,70.4645,14.5823,16.0,57.4785100286533,30,0.3011756692117793,9.346286218822429e-05
GREEN,266,50.6819,70.4645,18.2279,16.0,57.4785100286533,30,0.3500146049376691,2.019964609925423e-05
GREEN,280,56.7335,70.4645,14.5823,16.0,57.4785100286533,30,0.2598758873814915,7.747283844504899e-05
GREEN,299,49.8223,70.4645,18.2279,16.0,57.4785100286533,30,0.3419652459651823,0.00011493218274316284
GREEN,330,50.5788,70.4645,18.2279,16.0,57.4785100286533,30,0.25940620740147813,8.701011176469904e-05
GREEN,333,44.2521,70.4645,0,16.0,57.4785100286533,30,0.45465762198634185,5.32544716635378e-05
GREEN,336,43.2894,70.4645,14.5823,16.0,57.4785100286533,30,0.4920859487756615,0.0001481310579269818
GREEN,337,50.4069,70.4645,25.519,16.0,57.4785100286533,30,0.20705964556139633,0.00010138523887935666
GREEN,338,56.9054,70.4645,18.2279,16.0,57.4785100286533,30,0.3078586413995902,7.08117200027729e-06
GREEN,347,117.2149,70.4645,25.519,16.0,57.4785100286533,30,0.21040287104779665,0.00011394193626150566
GREEN,36,48.5501,70.4645,21.8734,16.0,57.4785100286533,30,0.3383863800752388,5.4077878237292485e-05
GREEN,364,45.1461,70.4645,10.9367,16.0,57.4785100286533,30,0.4499058839855037,8.385469185668757e-05
GREEN,4,42.7049,70.4645,25.519,16.0,57.4785100286533,30,0.5181745564494895,2.9862192518876007e-05
GREEN,50,54.361,70.4645,14.5823,16.0,57.4785100286533,30,0.3978246326274243,7.233075564894213e-05
GREEN,6,46.7622,70.4645,18.2279,16.0,57.4785100286533,30,0.2147166617759556,2.766672932739112e-05
GREEN,69,43.1175,70.4645,18.2279,16.0,57.4785100286533,30,0.3815620578328116,1.4994453840380281e-05
GREEN,9,57.3868,70.4645,18.2279,16.0,57.4785100286533,30,0.22857268900266914,9.901257371914563e-05
ICA,10,139.8739,70.4645,14.5823,16.0,57.4785100286533,30,0.4781194885222365,0.00011659825553701825
ICA,101,50.063,70.4645,14.5823,16.0,57.4785100286533,30,0.5310840444156151,1.320900731500578e-05
ICA,104,53.8453,70.4645,0,16.0,57.4785100286533,30,0.4727184747523058,6.192425629508385e-06
ICA,107,65.8109,70.4645,21.8734,16.0,57.4785100286533,30,0.3007220382338721,2.4897353848399657e-05
ICA,108,58.4527,70.4645,25.519,16.0,57.4785100286533,30,0.2938255642386197,0.00018459543794413995
ICA,109,39.9542,70.4645,25.519,16.0,57.4785100286533,30,0.36350168676711536,6.906626374606582e-05
ICA,135,58.384,70.4645,14.5823,16.0,57.4785100286533,30,0.3830172922404278,0.00011828848713515599
ICA,151,49.3754,70.4645,18.2279,16.0,57.4785100286533,30,0.5807699194395247,3.44290267123644e-05
ICA,18,88.745,70.4645,18.2279,16.0,57.4785100286533,30,0.3583011645071543,9.783835731340587e-05
ICA,188,43.3238,70.4645,14.5823,16.0,57.4785100286533,30,0.5177526693204312,4.566162759499669e-05
ICA,199,51.7822,70.4645,10.9367,16.0,57.4785100286533,30,0.3062493453738795,0.0003186153619486079
ICA,266,43.4613,70.4645,14.5823,16.0,57.4785100286533,30,0.40888027605323707,4.9377815912809475e-05
ICA,280,49.2722,70.4645,10.9367,16.0,57.4785100286533,30,0.40727825439548815,1.1452245104753522e-05
ICA,299,42.7736,70.4645,25.519,16.0,57.4785100286533,30,0.38482436217257987,4.747806994686534e-05
ICA,330,58.2808,70.4645,14.5823,16.0,57.4785100286533,30,0.41050821111747926,0.00018706582548673226
ICA,333,124.4355,70.4645,18.2279,16.0,57.4785100286533,30,0.4232442965188664,6.871020412747706e-05
ICA,336,50.3037,70.4645,21.8734,16.0,57.4785100286533,30,0.3338125980196227,4.387367269461723e-05
ICA,337,49.4097,70.4645,18.2279,16.0,57.4785100286533,30,0.518244952029202,9.129543657731991e-05
ICA,338,50.7851,70.4645,14.5823,16.0,57.4785100286533,30,0.4487848999134979,1.2087759230622205e-05
ICA,347,45.9713,70.4645,25.519,16.0,57.4785100286533,30,0.476159192829976,1.2056647998512583e-05
ICA,36,43.5645,70.4645,18.2279,16.0,57.4785100286533,30,0.3734705118548821,1.8281923839373041e-06
ICA,364,51.0602,70.4645,10.9367,16.0,57.4785100286533,30,0.4284000819963757,0.00015141304869086892
ICA,4,45.2837,70.4645,14.5823,16.0,57.4785100286533,30,0.5272266810037797,0.0005134615594967312
ICA,50,66.5673,70.4645,14.5823,16.0,57.4785100286533,30,0.45814249084502057,9.962826453384687e-05
ICA,6,49.9255,70.4645,10.9367,16.0,57.4785100286533,30,0.38524612972623096,7.012163800823107e-05
ICA,69,50.235,70.4645,18.2279,16.0,57.4785100286533,30,0.36512170405176225,9.607312584268729e-06
ICA,9,51.404,70.4645,0,16.0,57.4785100286533,30,0.4302753507834137,5.659161701116118e-05
LGI,10,49.4785,70.4645,18.2279,16.0,57.4785100286533,30,0.42786914811537213,3.307159475651245e-05
LGI,101,39.0602,70.4645,25.519,16.0,57.4785100286533,30,0.35607966074867703,0.00028639854578427703
LGI,104,43.8739,70.4645,18.2279,16.0,57.4785100286533,30,0.3669303706390128,0.00014197549449313488
LGI,107,66.1203,70.4645,25.519,16.0,57.4785100286533,30,0.29640126722924953,5.026264824750628e-05
LGI,108,43.1175,70.4645,18.2279,16.0,57.4785100286533,30,0.335475187531899,0.0002681648451114544
LGI,109,38.9226,70.4645,18.2279,16.0,57.4785100286533,30,0.40276042170593074,2.4091523442556603e-05
LGI,135,43.9771,70.4645,21.8734,16.0,57.4785100286533,30,0.47250205220021946,0.00013687240466542862
LGI,151,51.0602,70.4645,18.2279,16.0,57.4785100286533,30,0.34597052890354485,3.3346698063345913e-07
LGI,18,88.5043,70.4645,14.5823,16.0,57.4785100286533,30,0.35519999950398573,9.009432921278734e-05
LGI,188,58.7278,70.4645,10.9367,16.0,57.4785100286533,30,0.3885569034046974,0.00010248609676458477
LGI,199,76.9513,70.4645,14.5823,16.0,57.4785100286533,30,0.4067948995021201,2.4151056762754307e-05
LGI,266,42.4642,70.4645,25.519,16.0,57.4785100286533,30,0.3455755491122158,3.6839121095950715e-05
LGI,280,44.6648,70.4645,25.519,16.0,57.4785100286533,30,0.34342485703888426,0.00010897093949838834
LGI,299,59.2436,70.4645,25.519,16.0,57.4785100286533,30,0.3234729017240626,1.3884620529601654e-05
LGI,330,54.5673,70.4645,25.519,16.0,57.4785100286533,30,0.3503942003287037,5.018161349860441e-05
LGI,333,42.808,70.4645,18.2279,16.0,57.4785100286533,30,0.4632017413554551,0.00016253591010518425
LGI,336,56.9398,70.4645,0,16.0,57.4785100286533,30,0.3235204732282939,2.977926297742052e-05
LGI,337,42.9112,70.4645,25.519,16.0,57.4785100286533,30,0.4128088119558868,3.636724881837678e-05
LGI,338,59.3811,70.4645,18.2279,16.0,57.4785100286533,30,0.2910192535734343,1.8924253376141656e-05
LGI,347,42.2579,70.4645,21.8734,16.0,57.4785100286533,30,0.2928413745699411,2.5314135671529816e-05
LGI,36,49.0659,70.4645,25.519,16.0,57.4785100286533,30,0.4514841832202031,2.5723950164746065e-05
LGI,364,44.4928,70.4645,14.5823,16.0,57.4785100286533,30,0.5777790754681016,0.00013482487083318103
LGI,4,38.1662,70.4645,25.519,16.0,57.4785100286533,30,0.49323283595957523,4.75294433098384e-05
LGI,50,39.3352,70.4645,21.8734,16.0,57.4785100286533,30,0.3789920217528998,0.00014400295751460987
LGI,6,66.9456,70.4645,21.8734,16.0,57.4785100286533,30,0.3611769881655372,3.0060270040452442e-05
LGI,69,43.3926,70.4645,18.2279,16.0,57.4785100286533,30,0.38662729844749255,0.00025655021526761935
LGI,9,141.4212,70.4645,18.2279,16.0,57.4785100286533,30,0.32658628059767736,3.2486076752677754e-05
OMIT,10,49.4441,70.4645,18.2279,16.0,57.4785100286533,30,0.4215481845511311,2.1768490254147868e-05
OMIT,101,39.0258,70.4645,25.519,16.0,57.4785100286533,30,0.3460398856049607,3.0777732281824364e-05
OMIT,104,43.9771,70.4645,18.2279,16.0,57.4785100286533,30,0.37209521093289144,1.0157389718258422e-06
OMIT,107,66.2579,70.4645,0,16.0,57.4785100286533,30,0.3237275047561843,4.805853717252212e-05
OMIT,108,43.1175,70.4645,18.2279,16.0,57.4785100286533,30,0.33788032411069446,5.206060092060202e-05
OMIT,109,38.9226,70.4645,18.2279,16.0,57.4785100286533,30,0.39666648255682413,8.373127002272265e-05
OMIT,135,43.9771,70.4645,21.8734,16.0,57.4785100286533,30,0.4699684649599206,0.00014576862583627842
OMIT,151,51.0602,70.4645,18.2279,16.0,57.4785100286533,30,0.32505541607773736,2.8557814126151752e-05
OMIT,18,42.0172,70.4645,14.5823,16.0,57.4785100286533,30,0.3690809364355524,7.571464818213672e-05
OMIT,188,58.7278,70.4645,10.9367,16.0,57.4785100286533,30,0.3891326064748889,0.00021050489430778953
OMIT,199,76.9169,70.4645,14.5823,16.0,57.4785100286533,30,0.39931749379109194,8.239267557239792e-06
OMIT,266,42.3954,70.4645,18.2279,16.0,57.4785100286533,30,0.3277634191932213,0.00019200675157234176
OMIT,280,44.5616,70.4645,25.519,16.0,57.4785100286533,30,0.3313551372665152,9.26928492047221e-05
