Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,65.6531,66.6174,8.8524,14.0,57.33397037744864,30,0.41573770894961104,8.093576789504652e-07
CHROM,101,39.526,66.6174,8.8524,14.0,57.33397037744864,30,0.2490428279056407,1.4817475813462602e-05
CHROM,104,75.4572,66.6174,8.8524,14.0,57.33397037744864,30,0.4270942205895947,2.8821312595517173e-05
CHROM,107,41.9169,66.6174,8.8524,14.0,57.33397037744864,30,0.4221561430862978,1.0418033668721881e-05
CHROM,108,49.3129,66.6174,8.8524,14.0,57.33397037744864,30,0.399827180220634,1.9293460277937468e-05
CHROM,109,45.0129,66.6174,8.8524,14.0,57.33397037744864,30,0.25849711419833055,1.4228963943902116e-05
CHROM,135,70.7272,66.6174,19.4753,14.0,57.33397037744864,30,0.387546180202482,1.7308413977158357e-05
CHROM,151,66.1691,66.6174,14.1638,14.0,57.33397037744864,30,0.43541064522330186,3.894063323786033e-06
CHROM,18,41.6417,66.6174,8.8524,14.0,57.33397037744864,30,0.5180532377537355,0.00011219132232203124
CHROM,188,59.5987,66.6174,10.6229,14.0,57.33397037744864,30,0.33776647394209314,3.714146885728521e-06
CHROM,199,70.71,66.6174,12.3933,14.0,57.33397037744864,30,0.5026143564373797,2.2127617318358974e-05
CHROM,266,64.7759,66.6174,8.8524,14.0,57.33397037744864,30,0.36266964288030623,1.7541557752985562e-05
CHROM,280,68.1988,66.6174,14.1638,14.0,57.33397037744864,30,0.4060320537699855,6.519245147147329e-06
CHROM,299,66.3411,66.6174,8.8524,14.0,57.33397037744864,30,0.47489712094641423,2.6719754540108214e-06
CHROM,330,62.3507,66.6174,8.8524,14.0,57.33397037744864,30,0.48361282085675905,1.552499326237604e-05
CHROM,333,66.0831,66.6174,8.8524,14.0,57.33397037744864,30,0.33339097323585043,1.6117888907742513e-05
CHROM,336,65.7047,66.6174,8.8524,14.0,57.33397037744864,30,0.3699608963649851,2.905216373668012e-05
CHROM,337,65.7907,66.6174,8.8524,14.0,57.33397037744864,30,0.5071823942382454,3.0895704474420806e-06
CHROM,338,51.4802,66.6174,14.1638,14.0,57.33397037744864,30,0.39611402679156227,1.4245764172598272e-05
CHROM,347,59.7879,66.6174,8.8524,14.0,57.33397037744864,30,0.3991020996270427,1.359110984460941e-06
CHROM,36,41.9341,66.6174,8.8524,14.0,57.33397037744864,30,0.3397552415007198,2.14118188470266e-05
CHROM,364,59.5299,66.6174,10.6229,14.0,57.33397037744864,30,0.38024624647595706,2.610024155542077e-05
CHROM,4,66.2207,66.6174,8.8524,14.0,57.33397037744864,30,0.5297707696812269,2.194733433508959e-07
CHROM,50,67.2871,66.6174,12.3933,14.0,57.33397037744864,30,0.5422457101804499,2.231194211079896e-05
CHROM,6,51.8758,66.6174,10.6229,14.0,57.33397037744864,30,0.44759212788008274,9.271411163969464e-06
CHROM,69,59.2031,66.6174,8.8524,14.0,57.33397037744864,30,0.35490952535107234,1.9918266405863228e-06
CHROM,9,65.5499,66.6174,8.8524,14.0,57.33397037744864,30,0.5392640805312741,5.890069438391466e-06
GBGR,10,70.968,66.6174,8.8524,14.0,57.33397037744864,30,0.3606718956697236,4.313124450277298e-05
GBGR,101,64.1223,66.6174,8.8524,14.0,57.33397037744864,30,0.35949707072002024,4.1186244765083386e-05
GBGR,104,60.0975,66.6174,8.8524,14.0,57.33397037744864,30,0.47446232343983075,1.2161330069597762e-06
GBGR,107,59.9427,66.6174,8.8524,14.0,57.33397037744864,30,0.47639703989377546,9.50504135594916e-05
GBGR,108,67.8204,66.6174,8.8524,14.0,57.33397037744864,30,0.3239795237266606,3.345478625097598e-05
GBGR,109,70.3488,66.6174,8.8524,14.0,57.33397037744864,30,0.30481421483740456,2.437983045231525e-05
GBGR,135,61.8691,66.6174,12.3933,14.0,57.33397037744864,30,0.331548913127767,1.4344971909982858e-05
GBGR,151,65.8595,66.6174,10.6229,14.0,57.33397037744864,30,0.4072850838822978,3.752770448806175e-05
GBGR,18,41.5041,66.6174,8.8524,14.0,57.33397037744864,30,0.4932312138442315,4.52226712841284e-05
GBGR,188,49.915,66.6174,21.2457,14.0,57.33397037744864,30,0.4337865803572637,5.372638377285844e-05
GBGR,199,70.6068,66.6174,12.3933,14.0,57.33397037744864,30,0.5281855677389022,2.4023028459737422e-05
GBGR,266,64.1739,66.6174,8.8524,14.0,57.33397037744864,30,0.44880667891057235,9.988981533854772e-06
GBGR,280,68.0268,66.6174,14.1638,14.0,57.33397037744864,30,0.39893432207923485,2.0456438762280796e-05
GBGR,299,72.0,66.6174,8.8524,14.0,57.33397037744864,30,0.421232515348428,4.2420512420604684e-05
GBGR,330,62.2647,66.6174,8.8524,14.0,57.33397037744864,30,0.37345167219853137,0.00011000513280702607
GBGR,333,85.7258,66.6174,8.8524,14.0,57.33397037744864,30,0.3112021964064271,4.955938102207096e-05
