Timestamp,ECGValue,BPM
224531,324,68
224540,330,68
224551,332,68
224561,319,68
224572,337,68
224582,324,68
224592,299,68
224602,286,68
224612,397,68
224623,626,68
224633,652,68
224643,550,68
224654,269,68
224664,322,68
224675,308,68
224684,306,68
224694,296,68
224704,314,68
224716,304,68
224726,310,68
224735,323,68
224745,308,68
224756,326,68
224767,323,68
224776,319,68
224785,339,68
224798,325,68
224808,340,68
224818,346,68
224827,339,68
224837,362,68
224849,352,68
224858,358,68
224869,370,68
224880,355,68
224890,367,68
224900,349,68
224910,325,68
224921,328,68
224931,302,68
224940,307,68
224951,310,68
224962,294,68
224972,313,68
224981,301,68
224990,302,68
225003,315,68
225013,299,68
225022,315,68
225033,309,68
225044,303,68
225055,321,68
225065,304,68
225075,314,68
225085,317,68
225096,302,68
225105,320,68
225115,306,68
225125,306,68
225136,319,68
225146,300,68
225155,317,68
225167,313,68
225177,304,68
225187,322,68
225196,305,68
225207,314,68
225219,319,68
225229,306,68
225238,326,68
225248,313,68
225259,314,68
225270,328,68
225278,308,68
225291,324,68
225301,321,68
225310,313,68
225321,330,68
225331,314,68
225341,321,68
225350,324,68
225362,307,68
225371,328,68
225382,316,68
225393,326,68
225403,335,68
225413,317,68
225423,330,68
225434,324,68
225444,314,68
225455,331,68
225465,311,68
225474,319,68
225485,323,68
225496,305,68
225504,284,68
225516,291,68
225525,482,68
225536,651,68
225547,652,68
225557,376,68
225567,285,68
225577,312,68
225587,307,68
225598,292,68
225607,300,68
225618,310,68
225628,296,68
225638,317,68
225648,308,68
225658,309,68
225670,325,68
225680,309,68
225690,325,68
225701,327,68
225711,320,68
225722,343,68
225732,332,68
225740,344,68
225752,356,68
225763,342,68
225771,364,68
225783,357,68
225792,356,68
225804,365,68
225813,332,68
225824,327,68
225835,315,68
225844,297,68
225854,312,68
225864,296,68
225876,302,68
225886,310,68
225896,295,68
225905,314,68
225915,305,68
225925,303,68
225937,320,68
225947,301,68
225957,314,68
225968,313,68
225978,301,68
225987,320,68
225998,306,68
226008,311,68
226019,319,68
226030,301,68
226038,318,68
226050,310,68
226059,306,68
226070,322,68
226080,303,68
226088,315,68
226101,318,68
226110,305,68
226121,323,68
226131,310,68
226142,313,68
226152,322,68
226162,305,68
226172,325,68
226184,316,68
226193,309,68
226203,326,68
226213,309,68
226224,321,68
226234,323,68
226245,309,68
226256,329,68
226265,316,68
226275,319,68
226286,327,68
226296,311,68
226307,326,68
226317,321,68
226327,325,68
226337,338,68
226347,317,68
226357,326,68
226368,328,68
226377,311,68
226389,331,68
226399,316,68
226409,318,68
226419,329,68
226430,299,68
226440,282,68
226450,339,68
226459,547,67
226471,652,67
226481,643,67
226491,274,67
226501,322,67
226511,307,67
226522,313,67
226532,304,67
226541,305,67
226553,321,67
226563,306,67
226572,322,67
226584,318,67
226593,313,67
226604,333,67
226614,314,67
226624,328,67
226635,336,67
