Timestamp,ECGValue,BPM
850307,394,69
850318,297,69
850328,337,69
850338,296,69
850348,316,69
850359,306,69
850369,307,69
850379,324,69
850389,307,69
850400,323,69
850409,323,69
850421,315,69
850431,336,69
850441,321,69
850451,332,69
850461,343,69
850472,331,69
850482,354,69
850492,349,69
850502,354,69
850513,374,69
850523,358,69
850533,375,69
850543,372,69
850554,351,69
850564,349,69
850574,314,69
850584,309,69
850595,309,69
850605,288,69
850614,306,69
850626,297,69
850636,295,69
850646,312,69
850656,295,69
850666,308,69
850676,309,69
850687,297,69
850697,315,69
850707,299,69
850717,306,69
850728,314,69
850739,297,69
850748,317,69
850759,308,69
850769,303,69
850779,319,69
850789,300,69
850799,313,69
850810,313,69
850820,302,69
850831,321,69
850841,304,69
850851,310,69
850862,319,69
850872,302,69
850882,322,69
850892,313,69
850903,310,69
850913,325,69
850922,307,69
850933,322,69
850943,320,69
850953,308,69
850964,327,69
850975,315,69
850985,328,69
850995,335,69
851005,315,69
851016,330,69
851026,322,69
851036,316,69
851046,331,69
851057,311,69
851067,324,69
851077,323,69
851087,302,69
851098,278,69
851107,303,69
851118,531,69
851129,652,69
851138,652,69
851149,357,69
851160,302,69
851170,319,69
851179,311,69
851189,294,69
851200,310,69
851210,313,69
851221,303,69
851231,324,69
851241,311,69
851251,318,69
851262,330,69
851272,314,69
851283,335,69
851292,329,69
851303,329,69
851313,351,69
851323,338,69
851334,357,69
851344,364,69
851354,355,69
851364,380,69
851374,368,69
851385,369,69
851395,366,69
851406,326,69
851416,327,69
851426,307,69
851437,295,69
851447,311,69
851457,289,69
851468,301,69
851478,305,69
851488,291,69
851498,312,69
851508,299,69
851519,303,69
851528,315,69
851539,296,69
851550,314,69
851560,307,69
851570,301,69
851580,319,69
851591,300,69
851601,311,69
851611,316,69
851621,301,69
851632,320,69
851642,306,69
851652,309,69
851662,321,69
851673,301,69
851683,320,69
851693,316,69
851704,309,69
851714,327,69
851724,309,69
851734,320,69
851744,324,69
851755,308,69
851765,330,69
851775,316,69
851786,316,69
851795,330,69
851805,311,69
851815,330,69
851826,322,69
851836,315,69
851847,333,69
851857,319,69
851867,334,69
851877,337,69
851888,319,69
851899,335,69
851909,320,69
851919,320,69
851929,334,69
851940,313,69
851950,327,69
851960,322,69
851970,306,69
851981,280,69
851991,308,69
852001,547,69
852011,652,69
852022,651,69
852032,327,69
852042,310,69
852053,322,69
852063,312,69
852073,298,69
852083,316,69
852093,313,69
852104,309,69
852114,332,69
852125,313,69
852135,325,69
852144,332,69
852155,317,69
852165,341,69
852175,333,69
852186,336,69
852196,354,69
852206,343,69
852217,367,69
852227,366,69
852237,365,69
852247,388,69
852258,373,69
852268,380,69
852278,372,69
852288,331,69
852298,334,69
852309,306,69
852320,300,69
852330,308,69
852340,286,69
852350,302,69
852360,303,69
852371,294,69
852380,312,69
852391,295,69
852402,306,69
852411,312,69
852422,295,69
852432,317,69
852443,305,69
852453,302,69
852463,317,69
852474,297,69
852484,312,69
852494,311,69
852504,301,69
852513,318,69
852525,301,69
852535,308,69
852545,314,69
852556,302,69
852565,317,69
852576,305,69
852586,307,69
852597,323,69
852606,301,69
852617,317,69
852627,317,69
852637,306,69
852648,323,69
852658,309,69
852668,315,69
852678,321,69
852688,307,69
852699,321,69
852709,319,69
852720,320,69
852730,338,69
852740,311,69
852750,323,69
852760,323,69
852771,312,69
852781,330,69
852791,312,69
852801,318,69
852812,324,69
852822,287,69
852832,285,69
852842,390,69
852853,603,69
852864,651,69
852874,470,69
852883,247,69
852893,330,69
852904,299,69
852915,315,69
852925,305,69
852935,311,69
852946,321,69
852956,308,69
852966,330,69
852976,324,69
852987,320,69
852997,340,69
853007,324,69
853017,341,69
853027,346,69
853038,337,69
853048,365,69
853059,355,69
853068,366,69
853079,384,69
853089,369,69
853099,390,69
853109,385,69
853120,371,69
853130,363,69
853141,316,69
853150,314,69
853161,305,69
853171,286,69
853182,303,69
853192,289,69
853202,293,69
853212,304,69
853222,287,69
853233,307,69
853243,302,69
853254,297,69
853263,314,69
853274,298,69
853284,311,69
853294,312,69
853304,299,69
853315,318,69
853326,304,69
853335,307,69
853346,316,69
853356,299,69
853366,318,69
853376,309,69
853387,302,69
853397,320,69
853408,301,69
853417,312,69
853428,317,69
853439,304,69
853448,321,69
853459,308,69
853468,312,69
853479,323,69
853489,304,69
853499,322,69
853510,314,69
853520,309,69
853531,323,69
853540,307,69
853551,328,69
853561,327,69
853571,313,69
853582,328,69
853593,314,69
853603,316,69
853613,327,69
853623,308,69
853633,324,69
853644,317,69
853654,304,69
853664,280,69
853674,292,69
853684,521,70
853695,652,70
853705,650,70
853715,305,70
853725,291,70
853736,317,70
853746,305,70
853756,291,70
853766,311,70
853777,307,70
853788,300,70
853798,323,70
853808,307,70
853818,319,70
853828,326,70
853839,312,70
853848,336,70
853859,328,70
853869,332,70
853880,352,70
853890,338,70
853900,361,70
853911,363,70
853920,360,70
853930,384,70
853941,368,70
853951,377,70
853962,366,70
853972,328,70
853982,330,70
853992,305,70
854003,298,70
854013,310,70
