Timestamp,ECGValue,BPM
693804,322,55
693814,343,55
693824,325,55
693835,346,55
693845,326,55
693855,316,55
693865,330,55
693876,303,55
693885,324,55
693897,316,55
693907,304,55
693917,329,55
693927,301,55
693937,305,55
693948,418,55
693958,651,55
693968,653,55
693979,505,55
693989,181,55
693999,310,55
694009,293,55
694020,309,55
694030,307,55
694040,296,55
694051,328,55
694061,306,55
694070,320,55
694081,332,55
694091,310,55
694102,342,55
694111,326,55
694122,324,55
694132,350,55
694142,326,55
694153,354,55
694163,354,55
694173,346,55
694184,385,55
694194,367,55
694204,390,55
694214,417,55
694224,402,55
694236,443,55
694245,431,55
694255,425,55
694266,427,55
694276,364,55
694287,352,55
694297,319,55
694307,280,55
694317,296,55
694327,270,55
694338,277,55
694348,287,55
694358,259,55
694369,289,55
694379,278,55
694390,273,55
694399,298,55
694409,269,55
694420,291,55
694430,293,55
694441,275,55
694451,303,55
694460,280,55
694471,292,55
694482,304,55
694491,279,55
694501,305,55
694512,291,55
694523,286,55
694533,310,55
694543,281,55
694553,301,55
694564,302,55
694574,285,55
694584,316,55
694595,294,55
694604,301,55
694615,316,55
694625,289,55
694636,320,55
694646,309,55
694656,301,55
694666,326,55
694677,301,55
694687,320,55
694697,318,55
694707,301,55
694717,333,55
694728,306,55
694738,312,55
694748,332,55
694759,303,55
694768,329,55
694779,318,55
694790,314,55
694799,336,55
694810,305,55
694820,326,55
694830,329,55
694840,310,55
694851,341,55
694861,318,55
694871,324,55
694882,342,55
694891,316,55
694902,335,55
694913,329,55
694923,320,55
694933,347,55
694943,320,55
694953,335,55
694964,340,55
694975,318,55
694984,352,55
694994,327,55
695005,329,55
695015,349,55
695026,319,55
695036,347,55
695046,343,55
695057,345,55
695066,372,55
695076,335,55
695087,349,55
695097,347,55
695107,319,55
695117,346,55
695128,326,55
695138,328,55
695148,348,55
695159,319,55
695169,338,55
695179,341,55
695190,505,54
695199,653,54
695211,653,54
695220,385,54
695231,243,54
695242,316,54
695251,329,54
695261,302,54
695272,307,54
695282,326,54
695292,301,54
695302,328,54
695314,323,54
695323,312,54
695333,342,54
695343,319,54
695354,337,54
695364,348,54
695375,327,54
695385,361,54
695396,345,54
695406,346,54
695416,376,54
695427,356,54
695436,391,54
695447,397,54
695457,393,54
695467,432,54
695478,419,54
695488,434,54
695497,437,54
695508,398,54
695518,398,54
695528,349,54
695539,317,54
695549,320,54
695559,279,54
695569,295,54
695580,289,54
695589,276,54
695600,304,54
695611,278,54
695621,290,54
695631,300,54
695642,278,54
695651,309,54
695662,295,54
695672,287,54
695683,309,54
695693,283,54
695703,305,54
695713,302,54
695723,283,54
695733,315,54
695744,287,54
695754,293,54
695764,309,54
695774,283,54
695785,315,54
695795,298,54
695805,292,54
695816,319,54
695826,284,54
695836,304,54
695846,309,54
695857,294,54
695867,322,54
695878,299,54
695888,305,54
695898,322,54
695908,295,54
695919,321,54
695929,308,54
695939,304,54
695949,330,54
695960,301,54
695970,321,54
695981,320,54
695990,304,54
696001,332,54
696011,309,54
696022,318,54
696032,336,54
696042,305,54
696052,334,54
696062,324,54
696073,315,54
696083,340,54
696093,311,54
696104,330,54
696114,333,54
696124,312,54
696135,343,54
696144,317,54
696155,321,54
696165,339,54
696175,309,54
696185,341,54
696196,333,54
696206,320,54
696216,346,54
696226,317,54
696237,337,54
696247,357,54
696257,338,54
696268,362,54
696278,335,54
696289,332,54
696298,344,54
696308,316,54
696319,341,54
696329,331,54
696339,318,54
696349,348,54
696360,306,54
696371,340,54
696381,558,53
696391,653,53
696401,652,53
696412,290,53
696422,235,53
696431,335,53
696441,297,53
696452,318,53
696462,308,53
696473,299,53
696484,333,53
696493,312,53
696504,329,53
696514,334,53
696524,311,53
696534,346,53
696544,331,53
696555,335,53
696565,356,53
696576,332,53
696585,363,53
696596,360,53
696606,352,53
696617,390,53
696627,378,53
696637,402,53
696648,424,53
696658,409,53
696668,451,53
