Timestamp,ECGValue,BPM
1790042,327,65
1790057,330,65
1790060,333,65
1790076,326,65
1790087,333,65
1790093,327,65
1790093,336,65
1790117,344,65
1790125,342,65
1790139,345,65
1790149,340,65
1790158,333,65
1790170,334,65
1790179,327,65
1790190,331,65
1790200,332,65
1790208,333,65
1790221,330,65
1790231,324,65
1790241,452,65
1790245,658,63
1790258,659,63
1790273,401,63
1790282,223,63
1790292,328,63
1790303,322,63
1790308,316,63
1790323,312,63
1790329,319,63
1790343,321,63
1790355,325,63
1790359,328,63
1790375,330,63
1790385,333,63
1790396,334,63
1790406,340,63
1790416,346,63
1790424,347,63
1790437,350,63
1790447,357,63
1790457,364,63
1790467,367,63
1790477,376,63
1790484,388,63
1790493,391,63
1790508,397,63
1790518,401,63
1790526,403,63
1790539,395,63
1790550,379,63
1790559,357,63
1790559,336,63
1790580,319,63
1790590,306,63
1790592,296,63
1790609,294,63
1790621,296,63
1790632,292,63
1790642,294,63
1790653,295,63
1790663,298,63
1790673,301,63
1790683,300,63
1790692,301,63
1790704,307,63
1790714,305,63
1790725,306,63
1790735,309,63
1790742,304,63
1790755,309,63
1790766,302,63
1790775,305,63
1790786,305,63
1790792,303,63
1790807,306,63
1790809,306,63
1790826,304,63
1790837,307,63
1790847,303,63
1790858,308,63
1790868,306,63
1790875,305,63
1790889,309,63
1790899,308,63
1790909,310,63
1790920,311,63
1790925,308,63
1790940,311,63
1790950,311,63
1790958,313,63
1790971,313,63
1790982,312,63
1790992,314,63
1791002,314,63
1791008,315,63
1791023,319,63
1791033,317,63
1791042,318,63
1791053,319,63
1791059,317,63
1791074,323,63
1791084,319,63
1791091,323,63
1791105,323,63
1791111,317,63
1791125,321,63
1791135,330,63
1791142,337,63
1791156,334,63
1791166,338,63
1791176,328,63
1791187,326,63
1791191,324,63
1791207,328,63
1791216,326,63
1791225,328,63
1791228,328,63
1791248,319,63
1791258,332,63
1791259,490,63
1791276,658,61
1791289,657,61
1791292,298,61
1791308,253,61
1791320,329,61
1791325,311,61
1791341,308,61
1791341,309,61
1791358,313,61
1791358,316,61
1791382,318,61
1791391,319,61
1791403,325,61
1791409,327,61
1791424,328,61
1791433,331,61
1791444,336,61
1791454,341,61
1791464,343,61
1791474,346,61
1791485,353,61
1791491,359,61
1791505,367,61
1791516,376,61
1791526,380,61
1791527,393,61
1791543,390,61
1791557,395,61
1791567,385,61
1791576,370,61
1791587,351,61
1791593,334,61
1791608,316,61
1791618,308,61
1791625,299,61
1791625,303,61
1791643,298,61
1791659,298,61
1791670,298,61
1791680,299,61
1791690,304,61
1791701,303,61
1791708,302,61
1791721,307,61
1791732,306,61
1791741,305,61
1791752,311,61
1791759,308,61
1791759,307,61
1791775,308,61
1791793,307,61
1791803,307,61
1791814,305,61
1791823,309,61
1791834,309,61
1791842,306,61
1791855,309,61
1791860,311,61
1791875,310,61
1791885,313,61
1791894,313,61
1791906,313,61
1791917,316,61
1791925,314,61
1791937,316,61
1791947,312,61
1791957,318,61
1791968,322,61
1791975,316,61
1791979,320,61
1791994,320,61
1792008,321,61
1792008,319,61
1792027,319,61
1792039,324,61
1792050,324,61
1792059,326,61
1792071,326,61
1792081,328,61
1792092,327,61
1792100,328,61
1792109,330,61
1792121,330,61
1792132,330,61
1792142,330,61
1792144,333,61
1792159,332,61
1792159,332,61
1792184,333,61
1792192,334,61
1792204,333,61
1792208,328,61
1792224,329,61
1792235,344,61
1792242,349,61
1792255,347,61
1792259,346,61
1792275,342,61
1792285,338,61
1792292,334,61
1792307,335,61
1792317,338,61
1792326,335,61
1792337,341,61
1792341,333,61
1792358,329,61
