Timestamp,ECGValue,BPM
1218947,565,70
1218949,659,70
1218966,619,70
1218977,228,70
1218982,294,70
1218998,324,70
1218998,310,70
1219017,312,70
1219029,314,70
1219039,315,70
1219049,319,70
1219049,318,70
1219065,328,70
1219080,323,70
1219090,327,70
1219098,333,70
1219110,332,70
1219114,338,70
1219131,342,70
1219141,348,70
1219150,352,70
1219162,357,70
1219164,362,70
1219182,372,70
1219193,377,70
1219198,386,70
1219213,389,70
1219214,390,70
1219232,387,70
1219244,377,70
1219249,362,70
1219265,346,70
1219265,329,70
1219284,318,70
1219295,308,70
1219306,308,70
1219315,306,70
1219315,303,70
1219333,308,70
1219347,305,70
1219350,306,70
1219368,311,70
1219379,308,70
1219382,307,70
1219398,309,70
1219409,310,70
1219415,309,70
1219429,308,70
1219439,314,70
1219449,310,70
1219460,310,70
1219470,310,70
1219481,311,70
1219491,310,70
1219498,309,70
1219512,310,70
1219523,313,70
1219532,313,70
1219532,310,70
1219549,314,70
1219563,311,70
1219573,314,70
1219583,315,70
1219594,315,70
1219604,318,70
1219615,317,70
1219625,317,70
1219632,319,70
1219646,316,70
1219655,318,70
1219666,319,70
1219676,319,70
1219683,320,70
1219697,319,70
1219699,322,70
1219715,321,70
1219715,323,70
1219738,324,70
1219748,321,70
1219749,324,70
1219764,326,70
1219764,323,70
1219789,328,70
1219798,325,70
1219809,322,70
1219815,328,70
1219815,326,70
1219841,328,70
1219850,328,70
1219861,325,70
1219866,336,70
1219881,341,70
1219892,344,70
1219899,344,70
1219899,338,70
1219914,334,70
1219932,331,70
1219943,328,70
1219950,334,70
1219963,330,70
1219975,330,70
1219982,332,70
1219994,320,70
1220005,356,70
1220015,565,69
1220025,659,69
1220034,645,69
1220046,232,69
1220057,287,69
1220065,328,69
1220077,310,69
1220087,311,69
1220098,311,69
1220108,315,69
1220115,321,69
1220115,323,69
1220132,325,69
1220147,326,69
1220159,331,69
1220166,336,69
1220179,333,69
1220189,341,69
1220199,345,69
1220199,347,69
1220215,356,69
1220231,359,69
1220241,370,69
1220250,376,69
1220250,379,69
1220266,391,69
1220282,394,69
1220292,396,69
1220303,395,69
1220313,385,69
1220323,369,69
1220333,349,69
1220344,329,69
1220351,315,69
1220365,310,69
1220375,300,69
1220382,300,69
1220395,300,69
1220399,302,69
1220414,305,69
1220414,302,69
1220432,305,69
1220441,306,69
1220457,307,69
1220466,306,69
1220466,309,69
1220482,309,69
1220498,309,69
1220509,308,69
1220516,306,69
1220516,307,69
1220532,308,69
1220548,309,69
1220551,306,69
1220570,307,69
1220580,308,69
1220590,309,69
1220599,309,69
1220611,305,69
1220622,310,69
1220632,309,69
1220642,312,69
1220651,311,69
1220651,312,69
1220673,312,69
1220681,315,69
1220693,311,69
1220699,316,69
1220699,317,69
1220715,315,69
1220732,319,69
1220741,317,69
1220755,320,69
1220765,321,69
1220775,320,69
1220781,322,69
1220796,329,69
1220806,340,69
1220815,334,69
