Timestamp,ECGValue,BPM
2093518,271,122
2093528,310,122
2093538,296,122
2093549,283,122
2093556,320,122
2093570,286,122
2093576,311,122
2093590,317,122
2093591,280,122
2093608,325,122
2093621,289,122
2093631,292,122
2093639,324,122
2093652,285,122
2093662,333,122
2093673,325,122
2093682,314,122
2093690,356,122
2093690,311,122
2093709,330,122
2093724,330,122
2093735,290,122
2093740,332,122
2093740,299,122
2093758,302,122
2093774,334,122
2093785,296,122
2093790,338,122
2093806,329,122
2093815,312,122
2093823,352,122
2093836,306,122
2093847,329,122
2093857,334,122
2093867,294,122
2093873,337,122
2093888,306,122
2093897,310,122
2093906,342,122
2093909,300,122
2093929,340,122
2093939,328,122
2093940,305,122
2093956,344,122
2093971,298,122
2093980,313,122
2093990,319,122
2093990,284,122
2094009,330,122
2094021,306,122
2094032,317,122
2094040,361,122
2094051,304,122
2094061,339,122
2094073,316,122
2094082,281,122
2094089,313,122
2094104,268,122
2094114,295,122
2094123,311,122
2094134,285,122
2094145,340,122
2094154,309,122
2094166,409,110
2094173,658,110
2094185,658,110
2094195,423,110
2094207,195,110
2094209,258,110
2094223,301,110
2094237,245,110
2094240,262,110
2094257,278,110
2094268,247,110
2094273,300,110
2094287,278,110
2094298,282,110
2094307,320,110
2094313,274,110
2094327,309,110
2094339,300,110
2094350,275,110
2094356,319,110
2094370,285,110
2094381,318,110
2094390,349,110
2094401,326,110
2094411,385,110
2094421,368,110
2094432,374,110
2094440,419,110
2094452,379,110
2094463,417,110
2094473,411,123
2094483,381,123
2094489,404,123
2094504,330,123
2094514,314,123
2094523,301,123
2094535,240,123
2094539,274,123
2094555,245,123
2094557,246,123
2094573,286,123
2094583,250,123
2094596,290,123
2094606,289,123
2094617,273,123
2094623,326,123
2094638,292,123
2094647,313,123
2094657,330,123
2094668,290,123
2094676,328,123
2094689,298,123
2094699,292,123
2094707,324,123
2094710,281,123
2094724,321,123
2094740,320,123
2094740,300,123
2094757,350,123
2094766,315,123
2094773,334,123
2094790,348,123
2094802,302,123
2094812,339,123
2094822,309,123
2094833,301,123
2094842,333,123
2094852,290,123
2094862,330,123
2094873,335,123
2094884,318,123
2094890,360,123
2094904,326,123
2094914,346,123
2094924,363,123
2094934,319,123
2094945,360,123
2094956,340,123
2094966,333,123
2094974,369,123
2094974,326,123
2094997,360,123
2095007,360,123
2095017,336,123
2095024,376,123
2095037,334,123
2095040,357,123
2095056,386,123
2095069,337,123
2095074,377,123
2095090,349,123
2095099,341,123
2095106,377,123
2095120,333,123
2095130,365,123
2095140,363,123
2095151,336,123
2095157,376,123
2095171,331,123
2095181,462,114
2095190,659,114
2095202,659,114
2095212,461,114
2095223,247,114
2095224,334,114
2095240,385,114
2095252,336,114
2095257,363,114
2095273,366,114
2095284,338,114
2095290,386,114
2095305,352,114
2095315,366,114
2095324,389,114
2095335,350,114
2095341,399,114
2095341,383,114
2095366,377,114
2095374,417,114
2095386,372,114
2095397,402,114
2095407,406,114
2095413,381,114
2095428,436,114
2095438,412,114
2095449,433,114
2095457,470,114
2095469,443,114
2095479,492,114
2095489,473,130
2095500,454,130
2095507,465,130
2095511,380,130
2095531,373,130
2095540,343,130
2095550,293,130
2095557,330,130
2095565,292,130
2095573,304,130
2095589,332,130
2095603,291,130
2095613,337,130
2095622,319,130
2095633,304,130
2095640,335,130
2095654,284,130
2095664,311,130
2095673,309,130
2095684,278,130
2095692,330,130
2095705,294,130
2095715,305,130
2095723,333,130
2095736,288,130
2095746,330,130
2095756,317,130
2095766,301,130
2095774,339,130
2095774,295,130
2095791,321,130
2095807,322,130
2095818,286,130
2095823,330,130
2095838,294,130
2095840,302,130
2095856,327,130
2095868,286,130
2095873,331,130
2095889,316,130
2095900,305,130
2095906,349,130
2095920,305,130
2095931,332,130
2095940,337,130
2095940,302,130
2095956,347,130
2095971,317,130
2095982,325,130
2095990,356,130
2096003,317,130
2096012,374,130
2096023,357,130
2096034,328,130
2096040,363,130
2096054,310,130
2096063,328,130
2096073,332,130
2096073,301,130
2096095,351,130
2096105,318,130
2096116,327,130
2096123,346,130
2096136,320,130
2096146,545,121
2096156,659,121
2096167,654,121
2096173,284,121
2096188,242,121
2096198,332,121
2096207,333,121
2096211,296,121
2096225,344,121
2096239,310,121
2096240,310,121
2096256,334,121
2096270,287,121
2096279,324,121
2096290,312,121
2096300,296,121
2096306,346,121
2096321,312,121
2096331,344,121
2096340,356,121
2096351,325,121
2096362,377,121
2096372,353,121
2096382,361,121
2096389,399,121
2096403,362,121
2096414,415,121
2096423,413,121
2096434,403,121
2096440,453,121
2096453,410,129
2096465,420,129
2096474,398,129
2096474,323,129
2096490,336,129
