Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2,SQI3,SQI4
CHROM,10,64.8521,65.2972,10.3448,6.0,0.6591237874614897,-0.0034281926595814095,0.11369595195018461,0.00011348945761689313
CHROM,101,65.0523,65.2972,8.2759,6.0,0.7065902914604103,0.01176209308986863,0.11548059982477056,0.00015905797243588983
CHROM,104,65.3726,65.2972,20.6897,6.0,0.3577887425481071,0.004752649499926751,0.13419676965738261,0.0001952804817138841
CHROM,107,65.0723,65.2972,10.3448,6.0,0.6641733424005918,0.011516493525282294,0.13417055021181237,3.0919837360451214e-05
CHROM,108,64.9321,65.2972,8.2759,6.0,0.6685263446825029,-0.013496452338158384,0.1214383149179468,0.00010682628152607453
CHROM,109,65.0122,65.2972,8.2759,6.0,0.6843338632361852,-0.011812950732572809,0.12543231778772143,9.436551362151726e-05
CHROM,135,59.7264,65.2972,10.3448,6.0,0.4049029181073528,-0.002299203872109344,0.11165126918072586,0.00017344729316436298
CHROM,151,65.0323,65.2972,10.3448,6.0,0.6135909568117272,-0.011715863129420719,0.10598495431350452,5.3478805960278915e-05
CHROM,18,65.2925,65.2972,8.2759,6.0,0.46080295342025146,-0.013419093344786774,0.13320538140380905,6.925021314475731e-05
CHROM,188,65.1324,65.2972,10.3448,6.0,0.664289045212664,0.003560712427903614,0.10901765725629235,1.00400191389948e-05
CHROM,199,62.2892,65.2972,8.2759,6.0,0.3627274378201575,-0.021562047382589673,0.1222204453972359,4.940380303075408e-05
CHROM,266,64.9722,65.2972,8.2759,6.0,0.6149896976614826,0.0008773806360052471,0.10266760398245196,1.8268483740277302e-05
CHROM,280,65.0122,65.2972,16.5517,6.0,0.6492442496119095,-0.005825247204354852,0.11165850700903004,8.900925145432141e-05
CHROM,299,57.0033,65.2972,8.2759,6.0,0.5764803768532356,-0.015580524676185136,0.11563079201492517,8.307618603757558e-05
CHROM,330,64.8721,65.2972,12.4138,6.0,0.6777904209249039,-0.005942367176236863,0.11246139372726788,0.00011971671962662445
CHROM,333,65.0723,65.2972,10.3448,6.0,0.6883735779153406,-0.01571387876086126,0.12301850963186381,1.3980046171507276e-05
CHROM,336,64.9321,65.2972,10.3448,6.0,0.7248949276264189,0.00029550950795083814,0.10099767512043523,9.635654013665677e-05
CHROM,337,64.8721,65.2972,10.3448,6.0,0.7088975060806665,-0.011152652194088609,0.1069961597437311,0.00021980952396467252
CHROM,338,64.772,65.2972,10.3448,6.0,0.6312295472771161,0.0017590712734332414,0.12606292627646498,2.163662354139505e-05
CHROM,347,64.6719,65.2972,8.2759,6.0,0.6101556271199517,-0.005540322083352728,0.14554471783281553,0.00017638880736990672
CHROM,36,64.9522,65.2972,10.3448,6.0,0.73182257675463,-0.0007258175603042043,0.1287742862780409,0.00022292179626531443
CHROM,364,51.4972,65.2972,8.2759,6.0,0.4384900484250722,-0.016569480971079055,0.13485904353061226,1.2314944815818235e-05
CHROM,4,65.0923,65.2972,10.3448,6.0,0.6873262922896808,0.008059107364674892,0.1407742671822988,0.0001297420642372643
CHROM,50,64.8721,65.2972,10.3448,6.0,0.6895431061538417,0.0032776098199478933,0.0921661891744627,1.6941060424511412e-05
CHROM,6,65.0323,65.2972,10.3448,6.0,0.6839941106587986,0.0029116572409172755,0.1109586384208603,8.082936841814796e-06
CHROM,69,65.1123,65.2972,12.4138,6.0,0.6500929060726628,-0.006508434793147746,0.10347704206658462,7.522700136634014e-05
