Timestamp,ECGValue,BPM
678584,309,63
678590,315,63
678605,311,63
678615,313,63
678623,312,63
678636,315,63
678643,313,63
678656,316,63
678656,315,63
678673,314,63
678687,320,63
678690,318,63
678707,318,63
678718,323,63
678723,319,63
678738,318,63
678740,330,63
678757,333,63
678769,334,63
678773,339,63
678789,326,63
678790,323,63
678808,320,63
678820,323,63
678831,320,63
678841,321,63
678851,325,63
678861,320,63
678872,321,63
678873,447,63
678890,658,63
678899,658,63
678907,307,63
678923,225,63
678933,312,63
678944,312,63
678954,310,63
678964,307,63
678974,318,63
678984,313,63
678990,320,63
679005,322,63
679016,325,63
679024,329,63
679036,334,63
679046,332,63
679056,340,63
679067,343,63
679073,347,63
679073,350,63
679091,358,63
679107,365,63
679118,372,63
679124,380,63
679138,388,63
679139,391,63
679156,396,63
679170,395,63
679180,392,63
679190,374,63
679200,353,63
679208,335,63
679221,319,63
679231,302,63
679240,298,63
679252,296,63
679262,296,63
679272,294,63
679283,299,63
679293,300,63
679303,299,63
679308,303,63
679324,301,63
679334,303,63
679343,301,63
679355,304,63
679365,304,63
679374,304,63
679380,304,63
679395,303,63
679405,306,63
679416,305,63
679426,304,63
679436,304,63
679447,304,63
679456,306,63
679456,305,63
679475,306,63
679488,309,63
679489,308,63
679508,309,63
679519,309,63
679523,308,63
679540,313,63
679550,321,63
679557,327,63
679570,327,63
679578,324,63
679590,318,63
679602,315,63
679611,313,63
679622,314,63
679625,316,63
679641,318,63
679652,321,63
679657,313,63
679673,351,63
679683,556,63
679690,658,63
679690,574,63
679708,192,63
679723,281,63
679734,317,63
679739,311,63
679755,309,63
679765,314,63
679773,317,63
679786,322,63
679789,326,63
679807,326,63
679817,329,63
679823,334,63
679837,339,63
679841,338,63
679857,342,63
679868,347,63
679874,353,63
679889,357,63
679891,366,63
679908,370,63
679908,380,63
679930,382,63
679940,390,63
679951,392,63
679957,394,63
679970,391,63
679980,378,63
679990,362,63
680002,343,63
680008,327,63
680022,316,63
680023,307,63
680040,306,63
680045,303,63
680058,303,63
680074,305,63
680084,305,63
680092,308,63
680105,311,63
680108,311,63
680123,311,63
680133,314,63
680145,308,63
680156,312,63
680156,313,63
680173,311,63
680187,312,63
680197,312,63
680207,313,63
680209,311,63
680224,314,63
680238,311,63
680248,311,63
680258,314,63
680258,315,63
680279,314,63
680290,315,63
680300,317,63
680309,317,63
680309,321,63
680331,320,63
680339,320,63
680351,322,63
680361,321,63
680372,322,63
680380,324,63
680390,317,63
680402,321,63
680413,327,63
680423,338,63
680434,340,63
680440,340,63
680454,333,63
680459,328,63
680474,323,63
680485,323,63
680490,327,63
680490,325,63
680516,323,63
680524,327,63
680536,321,63
680540,398,63
680556,632,62
680558,658,62
680574,445,62
680584,206,62
680592,314,62
680608,318,62
680618,309,62
680624,315,62
680638,314,62
680641,317,62
680656,323,62
680656,322,62
680673,326,62
680690,330,62
680690,332,62
680709,333,62
680709,337,62
680732,342,62
680741,345,62
680751,351,62
680756,352,62
680773,359,62
680783,368,62
680789,372,62
680804,378,62
680809,384,62
680823,384,62
680833,387,62
680840,383,62
680855,375,62
680857,358,62
680875,346,62
680886,328,62
680891,316,62
680906,316,62
680909,310,62
680924,308,62
680937,308,62
680940,309,62
680956,311,62
680956,309,62
680974,310,62
680988,313,62
680990,313,62
681007,314,62
681010,310,62
681030,311,62
681039,312,62
681040,314,62
681057,312,62
681071,312,62
681074,313,62
681090,311,62
681101,311,62
681112,313,62
681122,314,62
681131,312,62
681140,313,62
681152,315,62
681157,316,62
681173,316,62
681184,316,62
681191,318,62
681205,316,62
681214,319,62
681223,318,62
681235,320,62
681245,322,62
681256,321,62
681259,320,62
681273,322,62
681286,324,62
681293,323,62
681307,324,62
681319,322,62
681324,328,62
681324,334,62
681348,341,62
681357,339,62
681369,338,62
681379,332,62
681388,327,62
681399,324,62
681407,325,62
681410,326,62
681430,328,62
681440,327,62
681451,323,62
681457,330,62
681471,466,62
681481,658,62
681491,657,62
681502,286,62
681512,242,62
681522,323,62
681533,314,62
681540,309,62
681540,313,62
681564,314,62
681574,317,62
681584,320,62
681589,328,62
681605,326,62
681610,328,62
681623,334,62
681636,332,62
681640,338,62
681655,343,62
681657,345,62
681675,350,62
681683,356,62
681691,360,62
681707,366,62
681710,375,62
681724,379,62
681738,382,62
681748,388,62
681758,389,62
681769,381,62
681773,371,62
681790,355,62
681790,336,62
681807,321,62
681820,312,62
681831,307,62
681840,305,62
681851,300,62
681857,303,62
681873,308,62
681881,307,62
681890,307,62
681902,308,62
681912,307,62
681923,310,62
681934,307,62
681940,309,62
681940,306,62
681958,312,62
681974,308,62
681984,308,62
681995,307,62
682005,309,62
682016,306,62
682023,307,62
682036,309,62
682040,309,62
682057,310,62
682067,312,62
682073,314,62
682073,315,62
682092,311,62
682108,311,62
682119,314,62
682129,313,62
682138,318,62
682148,317,62
682158,318,62
682158,318,62
682174,317,62
682190,319,62
682201,321,62
682207,320,62
682221,323,62
682231,321,62
682240,319,62
682240,332,62
682259,340,62
682259,338,62
682283,335,62
682290,330,62
682303,326,62
682314,325,62
682324,326,62
682334,323,62
682344,329,62
682355,328,62
682365,322,62
682375,332,62
682386,506,62
682396,659,62
682406,657,62
682411,257,62
682423,254,62
682432,322,62
682440,317,62
682457,311,62
682468,314,62
682474,319,62
682488,325,62
682498,324,62
682506,329,62
682519,328,62
682530,332,62
682540,338,62
682540,336,62
682557,338,62
682571,349,62
682581,354,62
682590,357,62
682602,363,62
682611,371,62
682622,378,62
682631,385,62
682641,392,62
682652,396,62
682663,400,62
682673,402,62
682684,389,62
682690,373,62
682704,354,62
682714,334,62
682723,319,62
682734,307,62
682743,305,62
682755,300,62
682757,299,62
682773,300,62
682787,301,62
682791,301,62
682806,304,62
682817,306,62
682824,308,62
682837,304,62
682848,309,62
682857,310,62
682868,307,62
682873,309,62
682889,309,62
682899,307,62
682908,308,62
682917,308,62
682930,306,62
682940,304,62
682951,312,62
682957,308,62
682957,305,62
682982,307,62
682991,309,62
683002,310,62
683012,310,62
683023,314,62
683033,307,62
683040,311,62
683040,320,62
683064,322,62
683074,325,62
683081,324,62
683095,320,62
683104,317,62
683115,314,62
683123,315,62
683136,314,62
683145,318,62
683155,319,62
683166,314,62
683175,315,62
683185,435,62
683190,658,64
683208,658,64
683218,312,64
683224,220,64
683238,312,64
683243,309,64
683256,309,64
683269,306,64
683274,308,64
683290,314,64
683300,316,64
683307,318,64
683321,325,64
683331,326,64
683339,330,64
683352,335,64
683358,336,64
683358,344,64
683382,345,64
683392,351,64
683402,356,64
683412,364,64
683423,371,64
683433,377,64
683440,383,64
683440,388,64
683464,392,64
683474,391,64
683485,378,64
683491,362,64
683491,345,64
683516,326,64
683524,312,64
683533,304,64
683540,302,64
683557,301,64
683567,299,64
683574,301,64
683587,304,64
683598,303,64
683607,305,64
683618,305,64
683624,308,64
683639,312,64
683649,307,64
683656,310,64
683670,308,64
683680,310,64
683690,310,64
683701,311,64
683709,311,64
683720,311,64
683724,314,64
683741,309,64
683752,312,64
683762,311,64
683773,314,64
683783,313,64
683791,316,64
683803,317,64
683814,316,64
683824,318,64
683834,315,64
683842,319,64
683855,317,64
683864,321,64
683873,320,64
683886,321,64
683895,323,64
683906,320,64
683916,323,64
683925,325,64
683937,325,64
683941,325,64
683957,325,64
683967,329,64
683974,326,64
683989,323,64
683998,333,64
684006,341,64
684019,341,64
684023,344,64
684039,339,64
684050,327,64
684057,330,64
684070,329,64
684081,327,64
684091,330,64
684101,332,64
684108,328,64
684121,324,64
684132,408,64
684142,650,65
684152,659,65
684157,467,65
684173,211,65
684183,316,65
684193,322,65
684204,312,65
684214,317,65
684224,316,65
684234,320,65
684242,322,65
684255,324,65
684258,325,65
684274,331,65
684285,333,65
684293,334,65
684307,339,65
684318,341,65
684323,346,65
684338,353,65
684348,356,65
684357,361,65
684369,369,65
684376,375,65
684389,379,65
684399,385,65
684407,391,65
684414,392,65
684423,389,65
684440,376,65
684451,360,65
684460,342,65
684470,328,65
684482,316,65
684491,308,65
684502,307,65
684512,305,65
684522,304,65
684533,306,65
684542,305,65
684542,307,65
684564,307,65
684573,309,65
684584,310,65
684591,309,65
684605,308,65
684614,309,65
684624,306,65
684635,307,65
684640,307,65
684656,307,65
684666,307,65
684674,307,65
684687,305,65
684697,309,65
684707,309,65
684714,308,65
684728,310,65
684739,308,65
684748,309,65
684757,311,65
684769,310,65
684779,312,65
684790,312,65
684800,311,65
684807,314,65
684821,314,65
684831,316,65
684841,315,65
684851,318,65
684862,319,65
684872,320,65
684876,320,65
684891,322,65
684902,320,65
684907,323,65
684923,322,65
684933,323,65
684940,322,65
684954,324,65
684959,324,65
684975,324,65
684984,327,65
684991,328,65
685006,327,65
685016,330,65
685024,328,65
685037,325,65
685040,330,65
685057,341,65
685068,347,65
685074,340,65
685088,340,65
685090,337,65
685107,334,65
685118,331,65
685126,333,65
685136,331,65
685149,331,65
685157,332,65
685170,324,65
685180,357,65
685192,559,65
685201,659,65
685209,641,65
685221,221,65
685232,280,65
685241,326,65
685252,309,65
685259,312,65
685272,315,65
685273,317,65
685291,320,65
685304,322,65
685314,323,65
685324,329,65
685330,328,65
685340,330,65
685355,340,65
685365,339,65
685375,346,65
685386,349,65
685396,351,65
685406,360,65
685416,365,65
685424,374,65
685437,380,65
685448,387,65
685458,394,65
685459,394,65
685474,396,65
685489,389,65
685498,371,65
685506,352,65
685519,335,65
685524,319,65
685540,309,65
685550,299,65
685557,299,65
685557,298,65
685574,299,65
685590,304,65
685602,300,65
685608,301,65
685622,306,65
685632,304,65
685640,306,65
685652,304,65
685657,309,65
685674,306,65
685683,306,65
685690,308,65
685704,309,65
685710,300,65
685724,306,65
685735,307,65
685741,303,65
685755,307,65
685766,306,65
685773,304,65
685787,307,65
685796,312,65
685807,312,65
685817,312,65
685823,306,65
685838,309,65
685848,311,65
685857,313,65
685868,311,65
685876,314,65
685886,314,65
685899,315,65
685907,319,65
685919,317,65
685930,318,65
685940,319,65
685951,320,65
685959,328,65
685971,342,65
685981,336,65
685991,332,65
686002,330,65
686007,326,65
686023,318,65
686033,322,65
686042,321,65
686042,323,65
686057,329,65
686074,326,65
686084,315,65
686091,423,65
686105,658,65
686115,659,65
686125,416,65
686130,208,65
686146,312,65
686156,316,65
686166,309,65
686175,313,65
686182,316,65
686190,315,65
686207,320,65
686218,323,65
686224,326,65
686238,329,65
686248,331,65
686258,334,65
686269,340,65
686279,341,65
686290,346,65
686300,353,65
686307,357,65
686321,363,65
686331,375,65
686341,381,65
686351,386,65
686361,396,65
686372,401,65
686376,401,65
686391,389,65
686402,373,65
686408,350,65
686422,330,65
686434,314,65
686441,300,65
686446,296,65
686465,293,65
686474,295,65
686483,292,65
686491,288,65
686505,296,65
686516,297,65
686524,296,65
686536,300,65
686546,302,65
686556,302,65
686567,305,65
686574,305,65
686579,304,65
686591,302,65
686608,305,65
686619,306,65
686624,304,65
686639,306,65
686650,304,65
686657,305,65
686670,309,65
686680,308,65
686690,308,65
686691,308,65
686707,310,65
686721,314,65
686724,310,65
686740,311,65
686752,313,65
686757,314,65
686773,315,65
686775,314,65
686791,318,65
686804,317,65
686808,319,65
686824,319,65
686834,321,65
686841,320,65
686855,322,65
686866,336,65
686874,343,65
686882,336,65
686891,333,65
686906,328,65
686916,323,65
686925,322,65
686937,324,65
686947,324,65
686957,324,65
686967,331,65
686973,321,65
686989,329,65
686998,477,65
687007,658,66
687019,657,66
687029,284,66
687040,248,66
687050,323,66
687057,315,66
687071,310,66
687082,315,66
687091,317,66
687102,319,66
687108,322,66
687122,327,66
687132,330,66
687141,329,66
687153,335,66
687164,336,66
687173,341,66
687175,344,66
687190,352,66
687190,356,66
687211,361,66
687223,368,66
687234,372,66
687241,384,66
687241,390,66
687266,396,66
687274,400,66
687287,397,66
687297,390,66
687307,372,66
687317,349,66
687324,334,66
687338,323,66
687348,309,66
687357,305,66
687369,305,66
687375,303,66
687389,302,66
687399,304,66
687407,306,66
687420,308,66
687430,310,66
687440,309,66
687451,310,66
687459,309,66
687471,312,66
687482,309,66
687492,311,66
687502,311,66
687512,313,66
687523,311,66
687533,310,66
687542,309,66
687554,314,66
687564,313,66
687574,309,66
687584,313,66
687590,316,66
687605,314,66
687616,315,66
687624,316,66
687635,315,66
687640,316,66
687656,318,66
687657,318,66
687675,319,66
687687,318,66
687692,324,66
687707,322,66
687718,323,66
687723,324,66
687723,325,66
687742,324,66
687757,323,66
687769,325,66
687779,325,66
687789,328,66
687790,324,66
687808,327,66
687818,329,66
687825,329,66
687841,331,66
687841,330,66
687856,333,66
687872,332,66
687882,331,66
687891,333,66
687903,330,66
687913,338,66
687923,352,66
687934,346,66
687941,345,66
687954,342,66
687965,335,66
687974,331,66
687984,331,66
687995,330,66
688005,332,66
688016,334,66
688024,330,66
688024,326,66
688040,416,66
688057,654,65
688067,658,65
688074,458,65
688088,216,65
688090,319,65
688107,321,65
688119,311,65
688126,316,65
688139,316,65
688141,319,65
688158,322,65
688158,323,65
688178,328,65
688191,331,65
688201,331,65
688207,336,65
688221,338,65
688232,341,65
688240,346,65
688253,352,65
688257,356,65
688273,361,65
688282,368,65
688291,375,65
688304,386,65
688308,391,65
