Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,FS,Tempo,SQI1,SQI2
CHROM,10,51.1164,56.7008,0,12.0,60.0,10,0.7960913424356362,0.00011425703979984884
CHROM,101,50.0236,56.7008,20.2247,12.0,60.0,10,0.8323396618724974,0.0007294849851469558
CHROM,104,51.1771,56.7008,20.2247,12.0,60.0,10,0.6304784814446287,0.00048553609262166653
CHROM,107,51.2985,56.7008,20.2247,12.0,60.0,10,0.8464532382026116,0.00012159191626387008
CHROM,108,50.8735,56.7008,20.2247,12.0,60.0,10,0.7761370271796169,5.4644297014812975e-06
CHROM,109,50.7521,56.7008,20.2247,12.0,60.0,10,0.7968020905068366,0.00011409662616533374
CHROM,135,42.0101,56.7008,0,12.0,60.0,10,0.6906944635451999,0.00014456641570031502
CHROM,151,49.9022,56.7008,0,12.0,60.0,10,0.7571582745838568,4.154009038919396e-05
CHROM,18,41.0388,56.7008,0,12.0,60.0,10,0.47329053081292616,0.0008759701135336959
CHROM,188,115.4064,56.7008,0,12.0,60.0,10,0.5630216589812018,8.089561290334136e-05
CHROM,199,98.8938,56.7008,20.2247,12.0,60.0,10,0.3556640454048884,7.257266587814259e-05
CHROM,266,49.7808,56.7008,0,12.0,60.0,10,0.7711658760029442,0.00036661698362833606
CHROM,280,44.4992,56.7008,0,12.0,60.0,10,0.6665615618919207,0.0002768247957808147
CHROM,299,50.0236,56.7008,20.2247,12.0,60.0,10,0.7450848270154424,2.079300029707307e-05
CHROM,330,50.0236,56.7008,20.2247,12.0,60.0,10,0.731839183502935,0.0004890569883312001
CHROM,333,48.2631,56.7008,0,12.0,60.0,10,0.5810235765846091,0.00023162364913289062
CHROM,336,50.5093,56.7008,0,12.0,60.0,10,0.6477343665592927,0.0005668923485385019
CHROM,337,51.6627,56.7008,0,12.0,60.0,10,0.7900064438906315,9.10164175109561e-06
CHROM,338,51.2985,56.7008,20.2247,12.0,60.0,10,0.806410889965682,0.0008154853815901653
CHROM,347,49.7201,56.7008,20.2247,12.0,60.0,10,0.7143569257331641,1.6280686758269884e-05
CHROM,36,49.5987,56.7008,20.2247,12.0,60.0,10,0.7736275831154631,4.603069546219911e-05
