Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,50.6526,52.2357,15.5396,14.0,0.5216050922261806,0.02324358760569689
CHROM,101,50.5323,52.2357,10.3597,14.0,0.526589724291698,0.036864044556337065
CHROM,104,49.8107,52.2357,20.7194,14.0,0.5874150645506553,0.03173189938718927
CHROM,107,50.6125,52.2357,23.3094,14.0,0.4533575997884527,0.06695901857355543
CHROM,108,52.1158,52.2357,15.5396,14.0,0.4256837863533143,0.03664664984610726
CHROM,109,52.0757,52.2357,15.5396,14.0,0.5419499551104341,0.0257066711059102
CHROM,135,57.9087,52.2357,23.3094,14.0,0.3970952402034591,0.0074924760642247545
CHROM,151,51.1938,52.2357,15.5396,14.0,0.5062726507507362,0.029827175313513036
CHROM,18,52.7773,52.2357,10.3597,14.0,0.5681008244242937,0.010679364436884501
CHROM,188,47.1648,52.2357,10.3597,14.0,0.46647671875684626,0.04761122627595481
CHROM,199,37.0022,52.2357,12.9496,14.0,0.3105882113957297,0.017212098604321015
CHROM,266,52.2762,52.2357,10.3597,14.0,0.7445797815923724,5.376821015873812e-06
CHROM,280,52.6971,52.2357,10.3597,14.0,0.6992924763501782,0.004213805877207175
CHROM,299,52.3764,52.2357,15.5396,14.0,0.7293891968904916,-0.0035801176478297623
CHROM,330,52.4566,52.2357,10.3597,14.0,0.7956168452694681,-0.00280190422494918
CHROM,333,52.4566,52.2357,10.3597,14.0,0.663778373768116,0.009619923812628845
CHROM,336,52.4967,52.2357,10.3597,14.0,0.6803432756517817,-0.006690153596861839
CHROM,337,52.3764,52.2357,12.9496,14.0,0.6614217932681152,-0.007722230608224385
CHROM,338,52.4365,52.2357,23.3094,14.0,0.6661059270018445,-0.01741206991308687
CHROM,347,52.7773,52.2357,23.3094,14.0,0.7584041485261448,-0.0011885763338348855
CHROM,36,52.216,52.2357,10.3597,14.0,0.6290041242459414,0.028741290285045046
CHROM,364,46.5635,52.2357,10.3597,14.0,0.38991538009472915,0.02010893328138103
CHROM,4,52.3964,52.2357,18.1295,14.0,0.7536544780344762,0.001420333993547566
CHROM,50,50.2918,52.2357,10.3597,14.0,0.40147329856194447,0.04893695041179143
CHROM,6,50.5122,52.2357,23.3094,14.0,0.4828527912513706,0.029447164789301667
CHROM,69,42.2138,52.2357,10.3597,14.0,0.36523478221021355,0.022872250302829713
CHROM,9,52.4566,52.2357,18.1295,14.0,0.7381503088125299,0.017635974711033665
GBGR,10,52.5167,52.2357,12.9496,14.0,0.742293947596122,0.009977084699283111
GBGR,101,52.6169,52.2357,20.7194,14.0,0.6422336090310394,0.002479616728610275
GBGR,104,53.6392,52.2357,10.3597,14.0,0.5845696921049501,-0.008870073769495116
GBGR,107,52.6771,52.2357,12.9496,14.0,0.5969213749483602,-0.006468936747452185
GBGR,108,52.4566,52.2357,12.9496,14.0,0.6348053208839266,0.0037278454482401295
GBGR,109,52.3964,52.2357,15.5396,14.0,0.693984358980557,0.011265614678867516
GBGR,135,58.029,52.2357,23.3094,14.0,0.42606339138780924,-0.01948394732958311
GBGR,151,52.2361,52.2357,12.9496,14.0,0.729034783151013,0.015713956577432034
GBGR,18,52.9376,52.2357,10.3597,14.0,0.5067310252594459,-0.024437406816080837
GBGR,188,52.4365,52.2357,20.7194,14.0,0.6291014908852908,-0.012881111383661933
GBGR,199,36.9822,52.2357,12.9496,14.0,0.29984586307290784,-0.02657468872875617
GBGR,266,52.3163,52.2357,15.5396,14.0,0.7079616410132663,0.025153976305086815
GBGR,280,52.6169,52.2357,18.1295,14.0,0.7213681141137949,0.02317378361385939
GBGR,299,52.3363,52.2357,23.3094,14.0,0.6788589774419944,0.019975000179089753
GBGR,330,52.4365,52.2357,20.7194,14.0,0.7821332591913859,0.02159589541146243
GBGR,333,52.4365,52.2357,10.3597,14.0,0.6703623066314326,0.012490488187630894
GBGR,336,52.3764,52.2357,10.3597,14.0,0.6746084874172897,0.01884266956957063
GBGR,337,52.2762,52.2357,12.9496,14.0,0.67478393041716,0.01993962917617364
GBGR,338,52.3764,52.2357,10.3597,14.0,0.746036722199287,0.022060706233836762
GBGR,347,52.7372,52.2357,23.3094,14.0,0.7376114567792381,0.025415660745909147
GBGR,36,52.6771,52.2357,20.7194,14.0,0.7138944339133466,0.007568809414116854
GBGR,364,46.7439,52.2357,10.3597,14.0,0.2904381825860397,-0.027965821599106697
GBGR,4,52.3764,52.2357,25.8993,14.0,0.783528899803275,0.009246972172114518
GBGR,50,52.8575,52.2357,10.3597,14.0,0.5520287862397419,-0.012518094586519564
GBGR,6,52.5768,52.2357,18.1295,14.0,0.6876027670457044,0.011293565163229644
GBGR,69,52.4365,52.2357,10.3597,14.0,0.5175576533711177,0.010760346929553166
GBGR,9,52.4365,52.2357,12.9496,14.0,0.7425123221348927,0.012590880097202502
GREEN,10,52.637,52.2357,0,14.0,0.36042053595885104,0.058109957858774264
GREEN,101,49.51,52.2357,0,14.0,0.3110864065763026,0.04183210185630487
GREEN,104,49.2094,52.2357,23.3094,14.0,0.2938068994779195,0.03018004095382525
