Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,52.5938,52.6892,19.7802,16.0,0.5406037102060905,-0.011701968347858074
CHROM,101,52.7746,52.6892,17.3077,16.0,0.5122756159295352,-0.0032685592251385617
CHROM,104,52.6339,52.6892,19.7802,16.0,0.43597038731931737,0.00824261800631219
CHROM,107,52.0915,52.6892,14.8352,16.0,0.4593005134303618,-0.01339288743036871
CHROM,108,52.1719,52.6892,14.8352,16.0,0.4394168999320168,-0.005520887431554121
CHROM,109,52.6138,52.6892,19.7802,16.0,0.5654283949218665,0.0011171100890187953
CHROM,135,60.8504,52.6892,9.8901,16.0,0.3424049070343347,0.010103002825166227
CHROM,151,52.4732,52.6892,0,16.0,0.5274984740890984,-0.013981745328204849
CHROM,18,39.4955,52.6892,22.2527,16.0,0.32649944802501185,0.03362609384776275
CHROM,188,48.1942,52.6892,19.7802,16.0,0.37100440013283664,0.009129303048762194
CHROM,199,51.1272,52.6892,17.3077,16.0,0.42016547108516744,0.0111557088976731
CHROM,266,53.0357,52.6892,9.8901,16.0,0.5803935141337597,0.020087659419585856
CHROM,280,52.6138,52.6892,19.7802,16.0,0.6199840604851558,0.0069552113245101585
CHROM,299,50.4643,52.6892,17.3077,16.0,0.6229211253320324,0.022627872488458742
CHROM,330,53.1362,52.6892,19.7802,16.0,0.6170600323559612,0.023563220864886044
CHROM,333,54.8638,52.6892,9.8901,16.0,0.5330380961059079,0.01672134927986692
CHROM,336,50.4643,52.6892,12.3626,16.0,0.5419996577628641,0.03978907393534585
CHROM,337,50.5045,52.6892,12.3626,16.0,0.5315988557728316,0.038575361122581066
CHROM,338,50.4844,52.6892,17.3077,16.0,0.5583445297071443,0.038110160934324906
CHROM,347,53.1763,52.6892,19.7802,16.0,0.6345984073550204,0.023167074623000623
CHROM,36,52.3527,52.6892,19.7802,16.0,0.5487499717774379,-0.003327609947339657
CHROM,364,45.5625,52.6892,22.2527,16.0,0.4387257527109205,0.022541967590830304
CHROM,4,50.4643,52.6892,9.8901,16.0,0.5034632879722399,0.029128154271042064
CHROM,50,52.8549,52.6892,19.7802,16.0,0.4742964914762804,0.009011749634640947
CHROM,6,52.4732,52.6892,19.7802,16.0,0.5677213587388048,0.010497506604114764
CHROM,69,51.6897,52.6892,19.7802,16.0,0.5093484240386028,0.013583310051056532
CHROM,9,50.7054,52.6892,19.7802,16.0,0.6336388722625266,0.03470725604879361
GBGR,10,50.3237,52.6892,9.8901,16.0,0.6852867742106054,-0.016508532337377316
GBGR,101,50.5647,52.6892,9.8901,16.0,0.5349909819620622,-0.02211585468554479
GBGR,104,47.8728,52.6892,19.7802,16.0,0.44796762198151174,-0.02132563134985085
GBGR,107,50.6652,52.6892,9.8901,16.0,0.5859864967842321,-0.03173888712957541
GBGR,108,54.8839,52.6892,9.8901,16.0,0.5842457659610808,-0.02594407167143384
GBGR,109,55.2254,52.6892,9.8901,16.0,0.5573830917153277,-0.024201517272372478
GBGR,135,61.1518,52.6892,9.8901,16.0,0.30917542169409085,-0.005222102104467172
GBGR,151,50.5246,52.6892,9.8901,16.0,0.609143034342613,-0.022227379211819553
GBGR,18,42.2679,52.6892,14.8352,16.0,0.3426146788697292,-0.026843925737290917
GBGR,188,47.5312,52.6892,19.7802,16.0,0.472224271785726,-0.03299780583131658
GBGR,199,51.2076,52.6892,22.2527,16.0,0.4232498126236579,-0.01799788828403639
GBGR,266,53.096,52.6892,9.8901,16.0,0.6116063494998968,-0.005974915043938173
GBGR,280,52.8348,52.6892,12.3626,16.0,0.6129993843688042,0.007638453807180879
GBGR,299,50.3839,52.6892,17.3077,16.0,0.6352695542921895,-0.007554199395291999
GBGR,330,53.0156,52.6892,9.8901,16.0,0.6881587595504992,-0.008225186079037161
GBGR,333,54.683,52.6892,9.8901,16.0,0.5709148665702939,0.0010209878239115409
GBGR,336,50.4643,52.6892,9.8901,16.0,0.5544716028295027,-0.023899437235772127
GBGR,337,53.2366,52.6892,17.3077,16.0,0.6269985751265275,-0.014643586143637699
GBGR,338,53.1964,52.6892,17.3077,16.0,0.6906862515981904,-0.0028755442419140203
GBGR,347,53.1562,52.6892,17.3077,16.0,0.6841296537756887,-0.006973946095191887
GBGR,36,50.7656,52.6892,9.8901,16.0,0.5657712941508487,-0.02825079090824905
GBGR,364,45.4621,52.6892,9.8901,16.0,0.5058876162853676,-0.02795255788346203
GBGR,4,53.0558,52.6892,9.8901,16.0,0.657142914575761,-0.009524376770197948
GBGR,50,50.6451,52.6892,9.8901,16.0,0.4850572698651967,-0.02812560286014284
GBGR,6,53.1362,52.6892,17.3077,16.0,0.5674367241099081,-0.019119523848340723
GBGR,69,50.5647,52.6892,17.3077,16.0,0.49760282029370706,-0.03083676091667135
GBGR,9,53.2768,52.6892,9.8901,16.0,0.6044071166435244,-0.016384114398227168
GREEN,10,50.3839,52.6892,0,16.0,0.30372727137216715,-0.027736423855468016
GREEN,101,50.625,52.6892,0,16.0,0.26480079505753795,-0.03796827538916271
GREEN,104,47.2098,52.6892,0,16.0,0.30820513777374925,-0.04372957449566518
GREEN,107,47.0893,52.6892,0,16.0,0.233675987099225,-0.024219832445837523
GREEN,108,50.4844,52.6892,0,16.0,0.26803263451277815,-0.03596653100424653
GREEN,109,50.3638,52.6892,0,16.0,0.24664009584688273,-0.03670157635843825
GREEN,135,42.6696,52.6892,0,16.0,0.23091285674501671,-0.02548629547626887
GREEN,151,50.404,52.6892,0,16.0,0.30611092564648623,-0.025834132740626167
GREEN,18,69.4487,52.6892,0,16.0,0.21621975486953138,0.008450814728133877
GREEN,188,47.1295,52.6892,22.2527,16.0,0.2878044101470635,-0.038346732346427916
GREEN,199,55.567,52.6892,0,16.0,0.2469398991369276,-0.000587211649241935
GREEN,266,54.9241,52.6892,0,16.0,0.40474554855138345,0.011246682570267083
GREEN,280,49.9219,52.6892,0,16.0,0.37076580142184157,0.03212678663109181
GREEN,299,50.0223,52.6892,0,16.0,0.32128030028728516,0.01125635416621189
GREEN,330,54.2411,52.6892,0,16.0,0.3281386721021283,0.0071983545746991786
GREEN,333,53.4576,52.6892,0,16.0,0.40930787105577804,0.029749437586018886
GREEN,336,50.1629,52.6892,0,16.0,0.35416170916050616,0.0013236086460293869
GREEN,337,50.2433,52.6892,0,16.0,0.30577824088917815,-0.009151254055457555
GREEN,338,50.183,52.6892,0,16.0,0.30380825385712196,-0.008785224619546225
GREEN,347,54.5625,52.6892,0,16.0,0.33188309053654874,0.008946313073926064
GREEN,36,50.5848,52.6892,0,16.0,0.29190468576676987,-0.03538818763030434
GREEN,364,40.9219,52.6892,0,16.0,0.25602965460745997,0.009791017157642825
