Timestamp,ECGValue,BPM
778450,338,68
778467,331,68
778478,327,68
778488,345,68
778499,325,68
778508,342,68
778519,340,68
778527,328,68
778540,352,68
778549,335,68
778560,344,68
778561,358,68
778578,343,68
778587,370,68
778593,367,68
778611,370,68
778622,398,68
778627,381,68
778643,402,68
778652,393,68
778661,358,68
778661,355,68
778677,320,68
778694,316,68
778704,318,68
778710,298,68
778725,318,68
778734,306,68
778744,302,68
778755,318,68
778765,295,68
778776,312,68
778786,310,68
778794,299,68
778794,321,68
778811,303,68
778827,311,68
778838,319,68
778846,305,68
778857,326,68
778862,314,68
778877,312,68
778888,329,68
778899,308,68
778909,324,68
778920,323,68
778930,311,68
778940,332,68
778950,314,68
778961,322,68
778971,330,68
778980,309,68
778991,333,68
778994,321,68
779011,320,68
779022,338,68
779032,317,68
779042,338,68
779053,340,68
779061,331,68
779074,350,68
779084,322,68
779094,330,68
779094,339,68
779109,320,68
779125,339,68
779135,326,68
779144,323,68
779156,338,68
779161,319,68
779176,338,68
779186,334,68
779194,323,68
779207,347,68
779217,327,68
779227,345,68
779238,421,68
779246,488,68
779258,434,68
779269,286,68
779277,307,68
779286,340,68
779293,314,68
779309,334,68
779320,332,68
779328,322,68
779340,345,68
779351,326,68
779360,335,68
779371,345,68
779377,329,68
779382,352,68
779395,343,68
779410,345,68
779423,367,68
779428,349,68
779436,375,68
779454,380,68
779461,374,68
779474,404,68
779484,383,68
779493,382,68
779506,368,68
779510,331,68
779526,342,68
779532,322,68
779543,315,68
779556,328,68
779566,307,68
779576,324,68
779585,323,68
779593,309,68
779608,331,68
779611,310,68
779627,318,68
779638,328,68
779647,308,68
779659,330,68
779669,319,68
779678,317,68
779690,334,68
779694,311,68
779710,329,68
779720,328,68
779730,317,68
779741,339,68
779747,319,68
779760,326,68
779771,336,68
779778,316,68
779778,340,68
779795,328,68
779811,325,68
779823,342,68
779828,321,68
779844,337,68
779853,334,68
779860,322,68
779874,344,68
779884,324,68
779894,332,68
779904,342,68
779911,321,68
779911,342,68
779927,333,68
779945,334,68
779947,353,68
779961,331,68
779977,346,68
779979,330,68
779994,321,68
780007,343,68
780011,323,68
780028,330,68
780039,339,68
780047,319,68
780047,339,68
780061,326,68
780077,326,68
780086,343,68
780093,320,68
780110,338,68
780121,338,68
780127,338,68
780141,454,67
780147,480,67
780160,399,67
780160,281,67
780177,312,67
780193,338,67
780194,322,67
780210,320,67
780223,338,67
780228,318,67
780243,335,67
780254,334,67
780261,324,67
780275,344,67
780284,326,67
780294,337,67
780305,347,67
780316,334,67
780326,359,67
780336,352,67
780344,358,67
780357,384,67
780367,370,67
780377,395,67
780387,389,67
780394,363,67
780394,364,67
780418,324,67
780427,322,67
780439,323,67
780448,301,67
780448,320,67
780461,306,67
780477,304,67
780490,323,67
780493,301,67
780511,316,67
780521,315,67
780527,301,67
780542,326,67
780548,305,67
780561,312,67
780573,318,67
780583,298,67
780593,321,67
780603,311,67
780610,309,67
780624,327,67
780634,307,67
780643,325,67
780654,321,67
780661,309,67
780661,333,67
780685,313,67
780694,321,67
780694,329,67
780716,311,67
780727,333,67
780737,320,67
780744,318,67
780757,333,67
780767,311,67
780776,330,67
780788,326,67
780794,315,67
780794,336,67
780811,315,67
780827,325,67
780839,333,67
780848,313,67
780848,335,67
780871,322,67
780878,320,67
780890,339,67
780896,317,67
780911,335,67
780911,332,67
780927,320,67
780937,343,67
780952,322,67
780961,334,67
780961,341,67
780978,320,67
780987,352,67
780994,340,67
781011,338,67
781025,353,67
781028,325,67
781044,335,67
781055,336,67
781061,322,67
781061,345,67
781086,324,67
781094,332,67
781106,339,67
781117,318,67
781127,341,67
781137,327,67
781144,325,67
781148,342,67
781161,319,67
781177,346,67
781189,369,67
781194,473,65
781209,500,65
781219,349,65
781227,274,65
781240,338,65
781250,313,65
781261,335,65
781270,324,65
781280,323,65
781280,340,65
781294,320,65
781311,338,65
781322,336,65
781327,326,65
781342,349,65
781352,331,65
781360,344,65
781373,356,65
781383,343,65
781394,371,65
781394,369,65
781410,378,65
781424,400,65
781428,384,65
781444,403,65
781455,381,65
781462,346,65
781476,348,65
781484,315,65
781493,316,65
781493,319,65
781509,300,65
781527,323,65
781537,309,65
781547,308,65
781555,323,65
781568,301,65
781579,319,65
781588,316,65
781599,306,65
781609,326,65
781620,306,65
781630,314,65
781637,322,65
781651,303,65
781661,327,65
781671,313,65
781681,314,65
781687,331,65
781702,309,65
781712,327,65
781721,323,65
781721,313,65
781738,333,65
781753,311,65
781763,322,65
781772,329,65
781784,310,65
781794,333,65
781804,320,65
781815,320,65
781823,336,65
781835,315,65
781845,332,65
781854,328,65
781866,319,65
781876,340,65
781887,320,65
781888,329,65
781904,336,65
781917,318,65
781921,341,65
781938,327,65
781938,327,65
781954,342,65
781969,320,65
781978,337,65
781987,334,65
781999,321,65
782005,345,65
782005,325,65
782022,331,65
782037,339,65
782049,323,65
782054,342,65
782071,331,65
782082,332,65
782088,346,65
782102,326,65
782112,341,65
782121,340,65
782132,337,65
782143,358,65
782153,340,65
782155,344,65
782171,341,65
782184,320,65
782188,342,65
782204,329,65
782215,329,65
782220,343,65
782235,322,65
782246,338,65
782254,335,65
782266,323,65
782277,345,65
782287,324,65
782297,335,65
782304,342,65
782318,335,65
782329,445,63
782338,523,63
782340,428,63
782354,280,63
782368,311,63
782376,336,63
782387,330,63
782400,322,63
782410,343,63
782420,326,63
782430,334,63
782437,343,63
782450,326,63
782462,349,63
782471,338,63
782482,340,63
782488,356,63
782488,340,63
782513,362,63
782520,367,63
782533,363,63
782538,393,63
782554,383,63
782564,397,63
782574,410,63
782584,383,63
782595,380,63
782604,346,63
782615,330,63
782621,335,63
