Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,52.3219,52.7348,10.3211,16.0,0.8172226675246009,0.016666022209036686
CHROM,101,52.1221,52.7348,10.3211,16.0,0.8304617219067324,0.009986888781513568
CHROM,104,52.1021,52.7348,10.3211,16.0,0.7590333884051963,-0.0006260874946697952
CHROM,107,52.0422,52.7348,8.2569,16.0,0.843828055627474,-0.0003956550844698789
CHROM,108,52.1021,52.7348,10.3211,16.0,0.8381605492525466,0.002054279768339442
CHROM,109,52.2619,52.7348,10.3211,16.0,0.8020060979017241,0.012100579745837616
CHROM,135,51.9423,52.7348,8.2569,16.0,0.5216107061147326,0.006251859724793482
CHROM,151,52.0222,52.7348,10.3211,16.0,0.8426133708678648,0.0006875078872008772
CHROM,18,51.5228,52.7348,18.578,16.0,0.5428569344997627,-0.020222216101508195
CHROM,188,52.1421,52.7348,10.3211,16.0,0.8211173047238254,0.0031001432522427667
CHROM,199,51.8424,52.7348,8.2569,16.0,0.5396416086612628,-0.004364315955383583
CHROM,266,52.1421,52.7348,10.3211,16.0,0.8058282812528208,0.008003946524548826
CHROM,280,52.202,52.7348,10.3211,16.0,0.770901616948559,0.0025195846167655775
CHROM,299,52.1221,52.7348,10.3211,16.0,0.814124536026266,-0.006793925108519049
CHROM,330,52.0222,52.7348,10.3211,16.0,0.8129678420559344,0.006816764058819182
CHROM,333,52.0821,52.7348,10.3211,16.0,0.7520014942034441,-0.0008753305011241884
CHROM,336,52.1421,52.7348,14.4495,16.0,0.8259075432719288,-0.01321554167913373
CHROM,337,52.0821,52.7348,10.3211,16.0,0.8322006716135818,-0.004001225268562165
CHROM,338,52.1021,52.7348,10.3211,16.0,0.8370995586528595,0.006045095780881826
CHROM,347,52.1021,52.7348,10.3211,16.0,0.8153531116521876,0.012841986802380675
CHROM,36,52.1221,52.7348,10.3211,16.0,0.8103052066040037,0.000997511453205357
CHROM,364,51.5627,52.7348,8.2569,16.0,0.5241483754969682,-0.00958794429127562
CHROM,4,52.0622,52.7348,10.3211,16.0,0.8167786337377816,0.01159633082318222
CHROM,50,52.182,52.7348,10.3211,16.0,0.8113533117434301,0.008612634953668373
CHROM,6,52.1221,52.7348,10.3211,16.0,0.8422774339733261,0.013471431541490999
CHROM,69,51.9623,52.7348,10.3211,16.0,0.7792633935866355,-0.010193954474754189
CHROM,9,52.1221,52.7348,8.2569,16.0,0.8406471310556188,-2.2144097177279966e-05
