Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,52.7358,53.2872,14.5161,16.0,0.8350989880190756,-0.0050338426029472505
CHROM,101,52.5953,53.2872,14.5161,16.0,0.80042695279881,0.004867467070985448
CHROM,104,52.8161,53.2872,14.5161,16.0,0.7571070771972601,-0.0009781203887928517
CHROM,107,52.8161,53.2872,10.3687,16.0,0.7994595562547441,-0.006209786954847255
CHROM,108,52.7157,53.2872,16.5899,16.0,0.8273190082764177,-0.0056997056546796675
CHROM,109,52.6555,53.2872,14.5161,16.0,0.7898414850933039,-0.013052896597922258
CHROM,135,72.4816,53.2872,10.3687,16.0,0.2935501845124019,-0.011887674192978868
CHROM,151,52.7559,53.2872,14.5161,16.0,0.8249146150644,-0.013618352658754263
CHROM,18,52.8963,53.2872,10.3687,16.0,0.2551432013129531,-0.005596608014560061
CHROM,188,52.9766,53.2872,16.5899,16.0,0.7627564786776374,-0.019090688852082593
CHROM,199,57.3311,53.2872,20.7373,16.0,0.34061770371497924,-0.009890861649269013
CHROM,266,52.6355,53.2872,16.5899,16.0,0.8157425844840415,-0.0036631513354177642
CHROM,280,52.5953,53.2872,16.5899,16.0,0.785430194191736,0.012089000485004655
CHROM,299,52.8361,53.2872,14.5161,16.0,0.793278507946691,-0.013945804071924061
CHROM,330,52.6756,53.2872,8.2949,16.0,0.824314776705167,-0.0030034238089290274
CHROM,333,52.8361,53.2872,8.2949,16.0,0.7737305534646064,-0.010234995077430524
CHROM,336,52.8161,53.2872,14.5161,16.0,0.7776137484189739,-0.005634487643873034
CHROM,337,52.8361,53.2872,16.5899,16.0,0.8039829465748917,-0.00903848646119839
CHROM,338,52.7559,53.2872,16.5899,16.0,0.8105667512549113,-0.006507121121700502
CHROM,347,52.7157,53.2872,14.5161,16.0,0.7890125408110864,0.010728511950422459
CHROM,36,52.7157,53.2872,14.5161,16.0,0.8044095272063905,-0.010634621149521205
CHROM,364,43.4247,53.2872,8.2949,16.0,0.41013101645413286,0.0005582367593873885
CHROM,4,52.8161,53.2872,10.3687,16.0,0.7973049844509087,-0.012116442864871999
CHROM,50,52.7559,53.2872,14.5161,16.0,0.7496360694279693,-0.004077619052568047
CHROM,6,52.6957,53.2872,16.5899,16.0,0.8141289305932362,-0.011177625836604557
CHROM,69,52.6957,53.2872,14.5161,16.0,0.7916947449366367,-0.0055070845534126245
CHROM,9,52.7157,53.2872,10.3687,16.0,0.8118592969352983,-0.004747594971591512
GBGR,10,52.7358,53.2872,14.5161,16.0,0.8309489946971933,0.0037068097047901114
GBGR,101,52.6154,53.2872,10.3687,16.0,0.8038451102315738,-0.004983547618845132
GBGR,104,52.8161,53.2872,14.5161,16.0,0.7339290024534315,-0.0004878174891112351
GBGR,107,52.796,53.2872,10.3687,16.0,0.7900000194113217,0.004729304981569507
GBGR,108,52.7157,53.2872,10.3687,16.0,0.8157624944132648,0.00588623049174042
GBGR,109,52.6756,53.2872,10.3687,16.0,0.7802613142405446,0.011520381568997397
GBGR,135,46.8763,53.2872,10.3687,16.0,0.29059555957312877,0.013639410953431977
GBGR,151,52.796,53.2872,10.3687,16.0,0.8169274557611869,0.013271989477835523
GBGR,18,52.7358,53.2872,10.3687,16.0,0.3822365551483907,0.009995903815684486
GBGR,188,52.9967,53.2872,16.5899,16.0,0.724027088909142,0.017926859497156708
GBGR,199,57.3712,53.2872,12.4424,16.0,0.39458877740324483,0.01357732018144896
GBGR,266,52.6555,53.2872,16.5899,16.0,0.8153268191446809,0.004880768728090302
GBGR,280,52.5151,53.2872,16.5899,16.0,0.7539480685328241,-0.016651115769616052
GBGR,299,52.8361,53.2872,14.5161,16.0,0.7767369586027869,0.015831801536726028
GBGR,330,52.6957,53.2872,8.2949,16.0,0.8288162430598843,0.0031360298069407553
GBGR,333,52.8161,53.2872,14.5161,16.0,0.7668702708891559,0.01145704654205701
GBGR,336,52.796,53.2872,14.5161,16.0,0.7744256374566746,0.006317304677832174
GBGR,337,52.8361,53.2872,14.5161,16.0,0.8055251649209806,0.007727119482227556
GBGR,338,52.7559,53.2872,10.3687,16.0,0.8025962385096175,0.00711759620325672
GBGR,347,52.7358,53.2872,14.5161,16.0,0.7930750461568117,-0.009714943181257802
GBGR,36,52.7358,53.2872,14.5161,16.0,0.7950545210128415,0.007658222899925821
GBGR,364,43.505,53.2872,8.2949,16.0,0.42278870863672713,0.0015181687674218568
GBGR,4,52.8562,53.2872,8.2949,16.0,0.7849884835997786,0.014160618233313096
GBGR,50,52.8161,53.2872,14.5161,16.0,0.7212120790514407,-0.0013887843154286328
GBGR,6,52.7358,53.2872,16.5899,16.0,0.7871819634138026,0.01330506869256055
GBGR,69,52.7358,53.2872,14.5161,16.0,0.7857588326793731,0.004107412254487963
GBGR,9,52.7358,53.2872,10.3687,16.0,0.8042375864197779,0.00513142005397246
GREEN,10,52.796,53.2872,16.5899,16.0,0.8470065489368568,0.010403619244412021
GREEN,101,52.7559,53.2872,16.5899,16.0,0.8401024934435157,0.004691824099014539
GREEN,104,53.1171,53.2872,10.3687,16.0,0.5897649779951885,0.022895987213917963
GREEN,107,52.5351,53.2872,10.3687,16.0,0.5498825503329636,0.005647760175332273
GREEN,108,52.8963,53.2872,16.5899,16.0,0.8109838530861718,0.01239725285418779
GREEN,109,52.8161,53.2872,10.3687,16.0,0.7966022740817641,0.014740123879255126
GREEN,135,98.4682,53.2872,14.5161,16.0,0.21008508506561407,0.0075237944688284425
GREEN,151,52.8361,53.2872,16.5899,16.0,0.8016754712220943,0.012997049292109732
GREEN,18,79.5251,53.2872,8.2949,16.0,0.3348625921863553,0.013688408410250987
GREEN,188,52.796,53.2872,16.5899,16.0,0.6942558503131429,-0.0018912004598613684
GREEN,199,52.2742,53.2872,10.3687,16.0,0.4149080430707699,-0.003480503043094952
GREEN,266,52.7157,53.2872,10.3687,16.0,0.8170362752752715,0.003755236605286945
GREEN,280,52.6355,53.2872,14.5161,16.0,0.8343600808816363,-0.011030455043049793
GREEN,299,52.8763,53.2872,10.3687,16.0,0.8218353046180622,0.015572438844378844
GREEN,330,52.6957,53.2872,8.2949,16.0,0.8078852217291267,-4.3232914501001085e-05
GREEN,333,52.8963,53.2872,10.3687,16.0,0.8058564217503036,0.01672758538438285
GREEN,336,52.8763,53.2872,14.5161,16.0,0.696494814548434,0.022736105274637052
GREEN,337,52.9565,53.2872,16.5899,16.0,0.7829461620459197,0.020395647190008536
GREEN,338,52.8161,53.2872,10.3687,16.0,0.8381688594408409,0.0105491811805324
GREEN,347,52.7559,53.2872,14.5161,16.0,0.7754714193212705,0.0006207930833939329
GREEN,36,52.8161,53.2872,10.3687,16.0,0.8222471759692788,0.013044570432691313
GREEN,364,99.1906,53.2872,8.2949,16.0,0.3320909231074177,0.012810081441294847
GREEN,4,52.5753,53.2872,8.2949,16.0,0.6923348925582344,-0.0024490906358461432
GREEN,50,52.7157,53.2872,10.3687,16.0,0.7949034852282268,0.00414145295962369
GREEN,6,52.7157,53.2872,16.5899,16.0,0.6951945318928635,0.003287058819022213
GREEN,69,52.8763,53.2872,16.5899,16.0,0.7603131417455437,0.014718707110625288
GREEN,9,52.7759,53.2872,10.3687,16.0,0.8380093201970438,0.00614795126903862
ICA,10,52.6756,53.2872,8.2949,16.0,0.7623225825483816,0.004450853026568973
ICA,101,52.6555,53.2872,8.2949,16.0,0.7810367068894737,-0.000567482998221136
ICA,104,52.7759,53.2872,8.2949,16.0,0.7248015946232294,0.004195207827784224
ICA,107,50.2274,53.2872,10.3687,16.0,0.39343100224729977,0.009556188499653595
ICA,108,53.0368,53.2872,10.3687,16.0,0.6561362932084441,-0.01703155973947035
ICA,109,46.2943,53.2872,14.5161,16.0,0.43844423254694764,-0.0016733710163639713
ICA,135,72.4615,53.2872,10.3687,16.0,0.33505604159316316,0.005080019272759716
ICA,151,52.6756,53.2872,14.5161,16.0,0.8062337103260935,0.012844802454302532
ICA,18,48.7023,53.2872,16.5899,16.0,0.42947494340949766,-0.02003981227502775
ICA,188,52.9967,53.2872,14.5161,16.0,0.762743815294436,0.007507856794416198
ICA,199,52.5953,53.2872,10.3687,16.0,0.4699817924631603,-0.018287062811130714
ICA,266,52.8161,53.2872,10.3687,16.0,0.6811584712847982,-0.012986742365931586
ICA,280,52.7559,53.2872,10.3687,16.0,0.5917368019271119,0.019911892313361747
ICA,299,79.4849,53.2872,16.5899,16.0,0.33158675089899947,-0.0062861265276834425
ICA,330,52.7559,53.2872,10.3687,16.0,0.7180950572294647,-0.0007992881865573621
ICA,333,52.8161,53.2872,10.3687,16.0,0.5912285782587036,-0.01860108686574942
ICA,336,52.7759,53.2872,14.5161,16.0,0.5285784890749545,-0.014477815872748849
ICA,337,52.7559,53.2872,16.5899,16.0,0.7515596801655607,-0.005205555173058179
ICA,338,52.7358,53.2872,8.2949,16.0,0.7597341521706094,0.003037396347048795
ICA,347,60.0803,53.2872,24.8848,16.0,0.2511272696936441,0.01458350498432529
ICA,36,52.7759,53.2872,10.3687,16.0,0.7910491612519444,-0.005197945180024271
ICA,364,46.2742,53.2872,10.3687,16.0,0.3942673677072429,0.0005520556611723056
ICA,4,52.7759,53.2872,10.3687,16.0,0.8014859574400879,-0.007967228398129944
ICA,50,52.8361,53.2872,12.4424,16.0,0.6812194179314319,0.0027618254521516
ICA,6,52.6555,53.2872,8.2949,16.0,0.8150539899422697,0.007017902661589949
ICA,69,99.291,53.2872,14.5161,16.0,0.3765072035304572,0.00851282423991629
ICA,9,52.6555,53.2872,14.5161,16.0,0.7735592358550993,0.00235674782283516
LGI,10,52.7358,53.2872,14.5161,16.0,0.837283426954776,0.005509093356542578
LGI,101,52.6355,53.2872,14.5161,16.0,0.8098563226665212,-0.002994213938599464
LGI,104,52.8361,53.2872,14.5161,16.0,0.7647463196296329,0.0027907380033916043
LGI,107,52.8161,53.2872,10.3687,16.0,0.807245753736601,0.0064626561216883415
LGI,108,52.7358,53.2872,16.5899,16.0,0.8300862170087768,0.006551337089950809
LGI,109,52.6756,53.2872,14.5161,16.0,0.7936936257683092,0.013139149341053055
LGI,135,46.8963,53.2872,10.3687,16.0,0.390701754630952,0.01721351254349973
LGI,151,52.7559,53.2872,14.5161,16.0,0.8269957396488743,0.013747561932842323
