Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2,SQI3,SQI4
CHROM,10,51.152654867256636,52.13992974066955,9.903713892709765,16.0,0.5819610824596965,0.00030302549677711977,0.1354768413490661,1.2161793170405004e-05
CHROM,101,51.0929203539823,52.13992974066955,9.903713892709765,16.0,0.7152678695027084,0.007344776920497491,0.10783444536880121,3.243753702194223e-05
CHROM,104,50.97345132743363,52.13992974066955,14.855570839064649,16.0,0.46998953992199133,0.012211819638421629,0.16498746831872002,6.427324800777114e-05
CHROM,107,51.01327433628319,52.13992974066955,19.80742778541953,16.0,0.5768384129647943,0.0028860291286963687,0.16641091367451788,0.0003468583745297742
CHROM,108,50.97345132743363,52.13992974066955,24.759284731774414,16.0,0.6495485078775886,-0.003220543200389969,0.10993638877035407,9.214481045833646e-05
CHROM,109,51.01327433628319,52.13992974066955,14.855570839064649,16.0,0.6660338467194771,0.0014066274149975872,0.12057348076342062,0.00016666445516816508
CHROM,135,74.78761061946904,52.13992974066955,9.903713892709765,16.0,0.3476131727805173,-0.002125857472760376,0.10039423841744122,5.470968269703536e-05
CHROM,151,50.81415929203539,52.13992974066955,24.759284731774414,16.0,0.519105639726717,-0.007392114291898093,0.15467323517217504,6.386593791133766e-05
CHROM,18,44.58185840707964,52.13992974066955,12.379642365887207,16.0,0.5030766231122121,0.006308976841522869,0.07967577182522811,1.672150084046894e-05
CHROM,188,51.11283185840708,52.13992974066955,12.379642365887207,16.0,0.5396223408001561,-0.0012859593563541768,0.15419139315296607,2.297138241950882e-05
CHROM,199,44.900442477876105,52.13992974066955,14.855570839064649,16.0,0.5039676234427888,0.008681441378019544,0.11415458508106968,0.00011956558412854765
CHROM,266,51.292035398230084,52.13992974066955,12.379642365887207,16.0,0.7732232055850291,0.011427819816710021,0.14614964013095408,2.886634945697016e-05
CHROM,280,51.152654867256636,52.13992974066955,9.903713892709765,16.0,0.6877685993458114,0.004114918646514707,0.10932798980388098,0.00036980153552346515
CHROM,299,51.252212389380524,52.13992974066955,9.903713892709765,16.0,0.6610023109121621,0.015470294847463519,0.16131293878938213,4.361217979647289e-05
CHROM,330,51.17256637168141,52.13992974066955,9.903713892709765,16.0,0.7580820624654019,0.017892702945337933,0.10911635411998276,5.272139616541644e-05
CHROM,333,51.152654867256636,52.13992974066955,17.331499312242087,16.0,0.7532991361394102,0.0017256025201730389,0.11087643300366654,5.968886081487228e-05
CHROM,336,52.08849557522124,52.13992974066955,12.379642365887207,16.0,0.49747618680515004,0.031078660012358546,0.14274303782793904,0.00017537138414765223
CHROM,337,51.90929203539823,52.13992974066955,14.855570839064649,16.0,0.507493728353847,0.030242906381469727,0.10292544471511786,6.755992815197571e-05
CHROM,338,52.20796460176991,52.13992974066955,14.855570839064649,16.0,0.43495927410616153,0.03513222293212062,0.12062347667960188,0.00010686304843691576
CHROM,347,51.33185840707965,52.13992974066955,9.903713892709765,16.0,0.6491778003839849,0.018419328789760065,0.11060830370226293,0.00025861332927957267
CHROM,36,51.13274336283186,52.13992974066955,14.855570839064649,16.0,0.699560505928481,0.0006204864103543347,0.1300249571446914,4.388802902863218e-06
CHROM,364,44.243362831858406,52.13992974066955,9.903713892709765,16.0,0.3588383129154543,0.013597127372931476,0.11360353521743591,0.00010753900216393036
CHROM,4,51.57079646017699,52.13992974066955,24.759284731774414,16.0,0.5667125735258784,0.04140008230577303,0.12133768195172628,0.00019628349709985377
CHROM,50,50.89380530973452,52.13992974066955,9.903713892709765,16.0,0.6719037691052029,0.01751150718962488,0.11929084714208447,7.310155658287208e-06
CHROM,6,50.95353982300885,52.13992974066955,17.331499312242087,16.0,0.6111424430353971,-0.012694594468353932,0.16526024113159418,0.00010711535732863061
CHROM,69,50.89380530973452,52.13992974066955,14.855570839064649,16.0,0.544684272250843,0.016238227806403067,0.15932514251990673,0.0002176387864722808
