Timestamp,ECGValue,BPM
318179,304,56
318179,343,56
318196,337,56
318209,315,56
318220,361,56
318230,318,56
318240,339,56
318251,355,56
318262,321,56
318271,370,56
318280,346,56
318280,346,56
318297,391,56
318312,354,56
318322,400,56
318329,398,56
318343,381,56
318353,428,56
318362,373,56
318374,371,56
318384,364,56
318394,303,56
318404,339,56
318414,306,56
318425,298,56
318429,333,56
318445,288,56
318456,322,56
318465,317,56
318477,288,56
318479,337,56
318496,293,56
318506,315,56
318516,330,56
318524,290,56
318529,343,56
318547,314,56
318558,311,56
318562,345,56
318579,300,56
318579,335,56
318596,331,56
318596,305,56
318613,353,56
318629,312,56
318641,327,56
318646,343,56
318661,304,56
318671,351,56
318680,321,56
318680,315,56
318702,352,56
318713,304,56
318722,336,56
318729,333,56
318744,305,56
318754,352,56
318762,311,56
318774,327,56
318784,348,56
318795,305,56
318805,361,56
318813,336,56
318822,325,56
318830,362,56
318846,306,56
318856,336,56
318862,333,56
318877,304,56
318879,348,56
318895,309,56
318908,323,56
318913,344,56
318929,300,56
318929,350,56
318946,325,56
318946,314,56
318969,351,56
318979,312,56
318990,366,56
318996,476,56
318996,439,56
319014,384,56
319030,267,56
319041,324,56
319047,338,56
319061,298,56
319072,343,56
319080,321,56
319093,313,56
319103,352,56
319112,309,56
319124,340,56
319129,344,56
319144,315,56
319153,363,56
319162,326,56
319174,339,56
319185,368,56
319195,328,56
319206,377,56
319215,366,56
319222,367,56
319229,415,56
319246,377,56
319256,409,56
319263,405,56
319277,350,56
319288,372,56
319296,319,56
319309,314,56
319317,328,56
319328,284,56
319339,325,56
319346,306,56
319360,293,56
319363,332,56
319379,286,56
319389,320,56
319396,322,56
319411,290,56
319421,334,56
319429,299,56
319441,309,56
319451,335,56
319463,292,56
319472,335,56
319480,319,56
319493,303,56
319504,345,56
319513,296,56
319523,324,56
319529,332,56
319545,297,56
319554,344,56
319563,313,56
319575,316,56
319580,344,56
319596,298,56
319606,340,56
319613,325,56
319626,309,56
319634,351,56
319646,307,56
319657,331,56
319663,340,56
319669,312,56
319688,362,56
319696,327,56
319708,327,56
319714,344,56
319729,296,56
319729,340,56
319746,325,56
319760,304,56
319770,348,56
319780,306,56
319790,327,56
319796,334,56
319811,303,56
319821,348,56
319830,314,56
319842,319,56
319846,358,56
319862,336,56
319873,482,58
319880,463,58
319893,350,58
319903,308,58
319913,308,58
319924,327,58
319934,342,58
319944,305,58
319946,355,58
319962,322,58
319975,328,58
319986,365,58
319996,322,58
319997,363,58
320013,351,58
320027,334,58
320030,379,58
320046,343,58
320058,368,58
320063,387,58
320078,356,58
320089,415,58
320097,397,58
320109,403,58
320116,444,58
320129,402,58
320139,431,58
320147,403,58
320147,359,58
320170,385,58
320179,330,58
320191,344,58
320196,351,58
320212,311,58
320219,358,58
320230,331,58
320230,329,58
320246,361,58
320263,318,58
320273,355,58
320279,348,58
320294,324,58
320304,373,58
320312,328,58
320324,347,58
320335,363,58
320345,324,58
320355,373,58
320364,346,58
320376,342,58
320386,376,58
320396,332,58
320407,367,58
320413,360,58
320428,335,58
320437,377,58
320446,336,58
320458,357,58
320468,370,58
320478,330,58
320480,375,58
320496,346,58
320509,340,58
320513,376,58
320529,328,58
320540,363,58
320546,356,58
320560,327,58
320570,372,58
320580,332,58
320591,347,58
320596,364,58
320612,322,58
320622,370,58
320629,347,58
320642,339,58
320652,377,58
320662,335,58
320673,367,58
320679,363,58
320679,329,58
320704,367,58
320713,325,58
320724,339,58
320731,360,58
320731,314,58
320756,357,58
320763,333,58
320776,324,58
320780,362,58
320796,315,58
320807,347,58
320813,347,58
320827,313,58
320837,368,58
320846,358,58
320859,483,60
320868,504,60
320879,355,60
320889,299,60
320896,320,60
320910,309,60
320917,350,60
320929,299,60
320929,331,60
320947,332,60
320961,303,60
320964,351,60
320980,314,60
320980,326,60
320997,349,60
321012,306,60
321021,352,60
321030,331,60
321042,323,60
321052,366,60
321063,325,60
321074,363,60
321079,374,60
321094,349,60
321104,403,60
321113,368,60
321124,372,60
321135,378,60
321145,312,60
321156,341,60
321165,306,60
321177,284,60
321186,323,60
321196,277,60
321207,303,60
321213,307,60
321228,274,60
321230,321,60
321246,283,60
321246,292,60
321264,319,60
321279,272,60
321290,316,60
321296,298,60
321310,281,60
321320,324,60
321330,281,60
321330,309,60
321346,312,60
321362,278,60
321372,328,60
321379,291,60
321392,298,60
321402,324,60
321413,279,60
321423,321,60
321430,306,60
321430,288,60
321446,333,60
321463,285,60
321474,316,60
321480,320,60
321494,285,60
321497,334,60
321513,298,60
321526,303,60
321531,328,60
321546,284,60
321546,327,60
321564,312,60
321572,292,60
321587,337,60
321596,291,60
321607,317,60
321612,326,60
321628,287,60
321638,336,60
321646,304,60
321658,304,60
321668,335,60
321679,288,60
321679,330,60
321697,318,60
321697,297,60
321721,343,60
321731,298,60
321740,322,60
321746,331,60
321762,294,60
321772,344,60
321780,308,60
321780,319,60
321796,350,60
321813,301,60
321824,346,60
321830,327,60
321844,297,60
321847,344,60
321864,298,60
321875,317,60
321879,330,60
321895,290,60
321905,337,60
321912,308,60
321925,307,60
321936,342,60
321946,295,60
321956,335,60
321962,327,60
321977,316,60
321980,451,60
321997,478,60
321997,436,60
322014,279,60
322028,273,60
322039,333,60
322046,304,60
322046,300,60
322069,335,60
322079,289,60
322090,330,60
322096,320,60
322110,296,60
322121,346,60
322129,303,60
322142,322,60
322151,342,60
322161,304,60
322167,354,60
322179,327,60
322193,331,60
322196,375,60
322212,335,60
322224,379,60
322229,380,60
322244,359,60
322255,409,60
322263,357,60
322275,354,60
322285,352,60
322295,294,60
322297,333,60
322313,301,60
322326,292,60
322337,327,60
322347,278,60
322358,314,60
322363,310,60
322378,282,60
322388,327,60
322396,286,60
322408,303,60
322419,321,60
322428,278,60
322430,324,60
322446,298,60
322446,291,60
322470,331,60
322480,280,60
322480,318,60
322496,316,60
322511,287,60
322513,336,60
322529,294,60
322542,308,60
322552,329,60
322562,286,60
322568,334,60
322580,308,60
322594,300,60
322597,340,60
322613,291,60
322624,326,60
322630,326,60
322644,298,60
322654,344,60
322663,302,60
322675,314,60
322685,338,60
322695,294,60
322706,341,60
322713,316,60
322727,304,60
322737,346,60
322747,296,60
322757,328,60
322765,329,60
322765,297,60
322787,346,60
322797,309,60
322809,319,60
322818,345,60
322828,296,60
322839,346,60
322846,325,60
322846,312,60
322871,355,60
322880,307,60
322890,338,60
322896,341,60
322896,304,60
322913,354,60
322930,319,60
322943,326,60
322946,351,60
322963,304,60
322972,347,60
322980,329,60
322980,314,60
322997,354,60
323013,309,60
323024,343,60
323031,344,60
323031,316,60
323055,368,60
323063,328,60
323073,342,60
323080,362,60
323096,304,60
323107,348,60
323112,329,60
323127,313,60
323137,356,60
323147,309,60
323158,336,60
323168,340,60
323179,305,60
323180,356,60
323197,320,60
323209,327,60
323219,354,60
323229,317,60
323230,447,58
323247,534,58
323260,458,58
323270,306,58
323279,288,58
323291,328,58
323296,334,58
323312,298,58
323322,349,58
323330,314,58
323343,319,58
323347,351,58
323362,306,58
323373,346,58
323379,331,58
323394,316,58
323404,363,58
323414,318,58
323425,346,58
323430,362,58
323445,331,58
323447,384,58
323464,360,58
323474,369,58
323486,410,58
323497,369,58
323507,415,58
323514,395,58
323520,357,58
323538,380,58
323546,315,58
323558,329,58
323568,332,58
323579,290,58
323589,338,58
323596,303,58
323610,307,58
323620,339,58
323630,291,58
323640,330,58
323646,322,58
323660,296,58
323670,340,58
323680,297,58
323680,321,58
323697,334,58
323712,294,58
323721,343,58
323731,311,58
323742,308,58
323747,344,58
323763,294,58
323773,334,58
323779,325,58
323794,300,58
323805,346,58
323813,299,58
323824,321,58
323835,336,58
323845,297,58
323855,348,58
323864,317,58
323876,313,58
323880,348,58
323896,300,58
323896,336,58
323912,328,58
323928,303,58
323937,352,58
323947,308,58
323947,324,58
323969,342,58
323979,300,58
323989,350,58
323997,321,58
324010,314,58
324020,352,58
324030,303,58
324030,340,58
324046,335,58
324061,308,58
324072,356,58
324081,316,58
324081,331,58
324102,348,58
324112,307,58
324123,354,58
324130,327,58
324144,319,58
324154,357,58
324163,307,58
324174,341,58
324180,338,58
324180,308,58
324196,357,58
324213,319,58
324226,332,58
324230,358,58
324246,319,58
324247,363,58
324263,341,58
324277,323,58
324287,354,58
324297,304,58
324297,341,58
324318,337,58
324327,302,58
324331,350,58
324347,311,58
324347,322,58
324364,346,58
324380,303,58
324389,352,58
324397,327,58
324409,316,58
324421,367,58
324430,417,56
324442,555,56
324447,488,56
324447,248,56
324472,337,56
324480,310,56
324492,315,56
324502,341,56
324513,296,56
324523,341,56
324530,319,56
324535,307,56
324554,355,56
324563,307,56
324575,340,56
324579,343,56
324595,314,56
324605,364,56
324614,330,56
324620,345,56
324631,376,56
324646,336,56
324656,392,56
324663,380,56
324676,372,56
324681,421,56
324696,374,56
324707,401,56
324717,384,56
324728,328,56
324739,357,56
324746,305,56
324759,305,56
324765,330,56
324780,282,56
324780,327,56
324796,308,56
324811,291,56
324820,337,56
324830,289,56
324841,317,56
324847,324,56
324862,287,56
324872,336,56
