Timestamp,ECGValue,BPM
730862,349,68
730874,309,68
730885,341,68
730892,341,68
730906,313,68
730916,361,68
730925,325,68
730925,341,68
730941,361,68
730957,322,68
730967,370,68
730975,354,68
730975,347,68
730998,392,68
731008,356,68
731019,398,68
731028,408,68
731039,384,68
731049,430,68
731058,381,68
731069,364,68
731075,360,68
731090,302,68
731100,332,68
731108,308,68
731121,296,68
731126,333,68
731141,288,68
731151,318,68
731158,319,68
731168,293,68
731178,336,68
731192,300,68
731203,309,68
731208,334,68
731224,290,68
731234,329,68
731242,313,68
731255,301,68
731265,340,68
731275,298,68
731285,324,68
731291,327,68
731306,295,68
731309,342,68
731325,309,68
731337,317,68
731342,340,68
731357,295,68
731366,337,68
731375,322,68
731388,308,68
731398,347,68
731408,302,68
731419,330,68
731427,336,68
731440,301,68
731449,345,68
731458,312,68
731469,320,68
731480,344,68
731491,301,68
731502,343,68
731508,327,68
731522,313,68
731532,351,68
731541,307,68
731552,338,68
731558,351,68
731573,316,68
731583,361,68
731591,319,68
731604,314,68
731614,345,68
731624,302,68
731635,339,68
731641,325,68
731655,307,68
731666,346,68
731675,302,68
731686,328,68
731692,334,68
731706,304,68
731717,346,68
731725,312,68
731725,333,68
731741,412,67
731757,496,67
731768,499,67
731775,305,67
731788,275,67
731799,352,67
731808,301,67
731819,327,67
731829,334,67
731840,301,67
731850,348,67
731858,318,67
731871,326,67
731880,351,67
731891,311,67
731892,352,67
731908,341,67
731922,327,67
731932,368,67
731942,333,67
731952,367,67
731958,384,67
731973,359,67
731983,413,67
731991,393,67
732004,397,67
732013,413,67
732025,343,67
732035,356,67
732041,327,67
732055,296,67
732065,331,67
732075,289,67
732087,308,67
732091,316,67
732106,280,67
732117,325,67
732125,294,67
732125,298,67
732141,325,67
732158,280,67
732168,321,67
732175,310,67
732175,291,67
732191,335,67
732209,294,67
732219,317,67
732225,329,67
732225,291,67
732251,336,67
732258,309,67
732272,309,67
732281,341,67
732291,299,67
732292,336,67
732309,325,67
