Timestamp,PressureValue
148617,9001411
148708,9001354
148808,9001299
148908,9001264
149008,9001254
149108,9001248
149208,9001245
149307,9001246
149405,9001240
149503,9001237
149592,9001231
149691,9001236
149792,9001246
149891,9001234
149992,9001219
150092,9001214
150191,9001215
150291,9001213
150375,9001206
150487,9001202
150575,9001208
150684,9001210
150775,9001209
150876,9001221
150975,9001245
151075,9001267
151175,9001270
151275,9001279
151373,9001297
151472,9001310
151571,9001318
151659,9001322
151759,9001322
151859,9001331
151959,9001329
152059,9001315
152158,9001311
152258,9001313
152358,9001318
152456,9001318
152555,9001322
152653,9001315
152742,9001306
152850,9001327
152943,9001336
153043,9001323
153142,9001317
153243,9001324
153342,9001330
153440,9001342
153538,9001346
153628,9001341
153728,9001347
153828,9001367
153928,9001378
154028,9001382
154128,9001386
154227,9001394
154326,9001402
154425,9001393
154523,9001379
154621,9001360
154715,9001384
154811,9001406
154913,9001416
155013,9001419
155113,9001436
155211,9001456
155309,9001468
155401,9001478
155502,9001467
155602,9001470
155702,9001502
155801,9001510
155901,9001483
155999,9001459
156098,9001451
156196,9001449
156294,9001448
156386,9001438
156486,9001418
156586,9001437
156688,9001439
156786,9001430
156885,9001430
156983,9001438
157081,9001443
157171,9001438
157278,9001436
157374,9001438
157475,9001452
157571,9001475
157671,9001491
157771,9001488
157870,9001471
157968,9001466
158063,9001470
158163,9001478
158254,9001478
158354,9001463
158455,9001458
158554,9001462
158655,9001459
158755,9001454
158854,9001462
158952,9001474
159051,9001478
159148,9001470
159246,9001462
159338,9001460
159438,9001466
159537,9001466
159638,9001466
159738,9001465
159838,9001462
159931,9001453
160035,9001446
160133,9001447
160232,9001454
160330,9001462
160422,9001462
160521,9001467
160621,9001472
160721,9001482
160821,9001495
160920,9001503
161019,9001507
161117,9001507
161216,9001507
161305,9001508
161404,9001490
161505,9001468
161604,9001423
161705,9001098
161805,8999947
161904,8997818
162004,8995012
162102,8991890
162200,8988706
162299,8985817
162388,8983158
162488,8980358
162588,8977615
162688,8976532
162788,8977427
162888,8979628
162988,8982482
163086,8985904
163185,8989897
163283,8994162
163381,8998738
163472,9003891
163578,9009325
163672,9013290
163771,9015999
163872,9018423
163972,9020707
164070,9022235
164169,9022487
164267,9021744
164365,9020269
164454,9018131
164562,9015521
164655,9012960
164755,9010515
164855,9008035
164955,9005702
165055,9003810
165153,9002642
165252,9001772
165350,9000528
165448,8998885
165538,8997025
165644,8994881
165738,8992422
165838,8989696
165938,8987282
166038,8985465
166137,8984092
166236,8983382
166334,8983845
166433,8985238
166531,8987214
166621,8989852
166721,8993078
166822,8996779
166922,9000471
167023,9003982
167122,9007538
167220,9010808
167318,9013320
167416,9014941
167507,9015733
167607,9015767
167706,9015284
167806,9014463
167907,9013239
168006,9011640
168106,9009642
168205,9007402
168302,9005296
168401,9003702
168499,9002672
168590,9001917
168690,9000966
168793,8999451
168890,8997371
168990,8994859
169089,8992175
169175,8989701
169287,8987332
169385,8985187
169484,8983827
169576,8983326
169673,8983794
169773,8985340
169873,8988011
169975,8991760
170073,8996145
170173,9000134
170272,9003917
170370,9007918
170468,9011786
170566,9015369
170659,9018188
170758,9020086
170858,9021165
170956,9021350
171057,9020784
171157,9020183
171256,9019446
171353,9018092
171453,9015953
171551,9013242
171643,9010658
171742,9008583
171841,9006669
171943,9004260
172042,9001659
172141,8999567
172240,8998056
172338,8996746
172437,8995174
172535,8993324
172626,8991605
172726,8990131
172826,8989106
172926,8989103
173026,8989795
173126,8990274
173223,8990457
173323,8991014
173420,8992334
173519,8994309
173609,8996413
173710,8998333
173810,9000158
173909,9002029
174010,9003713
174109,9005330
174208,9007116
174306,9008532
174405,9009291
174504,9009467
174602,9009283
174693,9008962
174793,9008443
174894,9007550
174993,9006595
175093,9005677
175193,9004579
175292,9003450
175389,9002632
175488,9002134
175587,9001604
175676,9000682
175776,8999236
175877,8997658
175977,8996050
176077,8994507
176176,8993366
176275,8992790
176374,8992635
176472,8992749
176571,8993266
176669,8994392
176759,8996247
176860,8998399
176960,9000546
177060,9002565
177160,9004308
177260,9005687
177358,9006611
177457,9007011
177555,9007065
177654,9006956
177744,9006613
177843,9006084
177944,9005536
178043,9005011
178144,9004395
178243,9003611
178343,9002832
178441,9002357
178539,9002110
178637,9001907
178736,9001766
178828,9001710
178927,9001699
179027,9001702
179127,9001683
179226,9001619
179327,9001598
179426,9001606
179523,9001551
179622,9001374
179720,9001002
179810,9000338
179910,8999406
180010,8998201
180110,8996922
180210,8996168
180310,8996176
180410,8996813
180508,8997934
180607,8999253
180705,9000571
180803,9001863
180894,9003155
180994,9004494
181094,9005808
181194,9006677
181294,9006784
181394,9006189
181492,9005109
181591,9003951
181688,9003023
181787,9002424
181877,9002046
181977,9001883
182077,9001856
182177,9001814
182277,9001752
182377,9001719
182476,9001710
182575,9001702
182674,9001661
182772,9001427
182870,9000785
182961,8999674
183060,8998150
183160,8996153
183260,8993814
183360,8991505
183460,8989606
183559,8988054
183658,8986965
183755,8986765
183855,8987770
183953,8989886
184043,8992693
184144,8996169
184243,9000354
184344,9004897
184444,9009135
