Timestamp,ECGValue,BPM
1426755,653,53
1426765,651,53
1426776,269,53
1426786,269,53
1426797,315,53
1426807,322,53
1426817,299,53
1426827,314,53
1426837,321,53
1426849,303,53
1426859,331,53
1426869,318,53
1426879,322,53
1426889,341,53
1426899,319,53
1426910,340,53
1426920,338,53
1426930,327,53
1426941,356,53
1426950,338,53
1426962,349,53
1426972,365,53
1426982,350,53
1426991,387,53
1427002,384,53
1427012,393,53
1427023,422,53
1427033,404,53
1427044,428,53
1427054,419,53
1427064,393,53
1427074,392,53
1427084,339,53
1427094,322,53
1427104,313,53
1427115,279,53
1427126,299,53
1427136,282,53
1427145,279,53
1427156,300,53
1427166,273,53
1427177,295,53
1427186,291,53
1427198,275,53
1427207,307,53
1427218,286,53
1427228,296,53
1427238,307,53
1427249,279,53
1427259,307,53
1427269,292,53
1427279,288,53
1427290,312,53
1427300,285,53
1427309,303,53
1427320,301,53
1427330,286,53
1427340,313,53
1427351,292,53
1427362,299,53
1427372,312,53
1427382,289,53
1427392,314,53
1427402,302,53
1427413,298,53
1427423,319,53
1427433,294,53
1427443,314,53
1427454,315,53
1427465,298,53
1427475,325,53
1427485,304,53
1427495,312,53
1427505,325,53
1427516,303,53
1427525,329,53
1427537,316,53
1427546,309,53
1427557,333,53
1427566,307,53
1427577,327,53
1427587,326,53
1427598,313,53
1427608,337,53
1427618,316,53
1427628,325,53
1427639,337,53
1427649,313,53
1427658,339,53
1427670,326,53
1427679,320,53
1427689,349,53
1427700,337,53
1427710,345,53
1427721,346,53
1427730,327,53
1427742,342,53
1427752,320,53
1427762,327,53
1427772,336,53
1427782,310,53
1427792,334,53
1427803,327,53
1427813,308,53
1427823,380,53
1427833,615,54
1427843,653,54
1427855,645,54
1427865,202,54
1427875,280,54
1427885,307,54
1427894,308,54
1427905,320,54
1427916,300,54
1427926,327,54
1427937,320,54
1427947,314,54
1427957,340,54
1427967,314,54
1427977,333,54
1427988,338,54
1427998,326,54
1428008,353,54
1428019,337,54
1428029,348,54
1428039,364,54
1428049,345,54
1428060,376,54
1428070,374,54
1428079,377,54
1428091,411,54
1428101,399,54
1428110,426,54
1428121,433,54
1428131,419,54
1428141,440,54
1428152,399,54
1428162,367,54
1428172,350,54
1428183,301,54
1428193,306,54
1428203,283,54
1428214,268,54
1428223,291,54
1428234,266,54
1428244,282,54
1428255,286,54
1428265,269,54
1428275,297,54
1428285,279,54
1428296,284,54
1428306,300,54
1428316,276,54
1428327,302,54
1428337,295,54
1428347,285,54
1428357,306,54
1428367,282,54
1428378,296,54
1428388,298,54
1428398,283,54
1428408,308,54
1428419,290,54
1428429,291,54
1428439,308,54
1428449,284,54
1428460,309,54
1428470,299,54
1428480,288,54
1428491,311,54
1428501,286,54
1428511,305,54
1428522,307,54
1428532,289,54
1428542,317,54
1428552,299,54
1428563,302,54
1428573,318,54
1428583,294,54
1428594,317,54
1428604,311,54
1428614,302,54
1428624,326,54
1428634,303,54
1428645,317,54
1428655,323,54
1428665,300,54
1428675,326,54
1428686,311,54
1428696,311,54
1428707,327,54
1428716,305,54
1428726,327,54
1428736,318,54
1428747,312,54
1428758,333,54
1428767,307,54
1428778,331,54
1428788,349,54
1428799,320,54
1428809,347,54
1428819,325,54
1428829,319,54
1428840,333,54
1428850,304,54
1428860,327,54
1428870,322,54
1428880,312,54
1428891,336,54
1428901,300,54
1428912,419,54
1428922,652,53
1428932,653,53
1428942,556,53
1428952,198,53
1428963,293,53
1428973,325,53
1428984,288,53
1428994,312,53
1429003,307,53
1429014,295,53
1429024,324,53
1429034,301,53
1429045,316,53
1429055,327,53
1429065,309,53
1429076,337,53
1429086,324,53
1429096,326,53
1429106,348,53
1429117,326,53
1429127,352,53
1429137,351,53
1429148,346,53
1429157,379,53
1429169,363,53
1429179,385,53
1429189,405,53
1429199,390,53
1429210,423,53
1429219,411,53
1429230,405,53
1429240,402,53
1429250,349,53
1429260,339,53
1429271,316,53
1429281,285,53
1429291,302,53
1429302,275,53
1429312,286,53
1429323,296,53
1429332,274,53
1429342,299,53
1429353,288,53
1429363,286,53
1429373,306,53
1429383,282,53
1429393,303,53
1429404,301,53
1429415,287,53
1429425,312,53
1429435,289,53
1429446,300,53
1429455,307,53
1429466,283,53
1429476,310,53
1429487,297,53
1429496,294,53
1429507,315,53
1429518,290,53
1429527,309,53
1429538,306,53
1429548,294,53
1429558,319,53
1429569,297,53
1429579,309,53
1429588,317,53
1429599,295,53
1429610,324,53
1429620,309,53
1429630,307,53
1429640,327,53
1429651,303,53
1429661,322,53
1429671,319,53
1429681,305,53
1429692,332,53
1429702,308,53
1429712,319,53
1429723,328,53
1429733,306,53
