Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2,SQI3,SQI4
CHROM,10,61.32,61.73878272009521,8.266360505166476,7.999999999999998,0.48256009507258635,-0.011493469291468222,0.1440682653250274,5.740077522728909e-05
CHROM,101,51.739999999999995,61.73878272009521,8.266360505166476,7.999999999999998,0.5790956506848863,-0.014080330177957744,0.12273154937220049,1.4825933018913604e-05
CHROM,104,45.18,61.73878272009521,8.266360505166476,7.999999999999998,0.4584655452784605,0.022635374264736247,0.11582652041472755,5.9679835563070146e-05
CHROM,107,54.019999999999996,61.73878272009521,8.266360505166476,7.999999999999998,0.5432966238898176,0.0006471232722743246,0.14099025612084556,7.683401726147273e-05
CHROM,108,53.96,61.73878272009521,8.266360505166476,7.999999999999998,0.539350219668185,-0.004937330660087346,0.12491085615931255,0.0001290186785968775
CHROM,109,56.14,61.73878272009521,8.266360505166476,7.999999999999998,0.565686324953655,-0.0153869714553393,0.1320033032397818,2.417884011889568e-05
CHROM,135,51.379999999999995,61.73878272009521,8.266360505166476,7.999999999999998,0.4781364725743017,-0.008115271831340675,0.11125827004216238,0.00013734016744558367
CHROM,151,61.46,61.73878272009521,8.266360505166476,7.999999999999998,0.5528713606693052,-0.0004682624724427405,0.11978893384861775,2.652550785903233e-05
CHROM,18,169.95999999999998,61.73878272009521,8.266360505166476,7.999999999999998,0.28944816491958003,0.012604722870188337,0.0818169469102729,7.373468279342507e-06
CHROM,188,53.7,61.73878272009521,8.266360505166476,7.999999999999998,0.5744522172638485,0.006626427990178671,0.12614738393669137,4.3276507041529e-05
CHROM,199,54.48,61.73878272009521,10.332950631458095,7.999999999999998,0.43794041054330957,-0.010813363428236737,0.1331259102777955,5.723667176343692e-05
CHROM,266,54.14,61.73878272009521,8.266360505166476,7.999999999999998,0.4563778667793721,-0.008125542599633892,0.11468064603750144,6.0721711767259345e-05
CHROM,280,54.120000000000005,61.73878272009521,8.266360505166476,7.999999999999998,0.5526762283091008,-0.00839293870528531,0.11345419455595464,0.00020944625530846945
CHROM,299,54.22,61.73878272009521,8.266360505166476,7.999999999999998,0.5428834553414463,-0.012879393314954255,0.11178087073205059,0.000250559266052834
CHROM,330,61.42,61.73878272009521,8.266360505166476,7.999999999999998,0.5705523882993612,-0.01115988010630707,0.11326976224651926,0.00019723327765618887
CHROM,333,54.38,61.73878272009521,8.266360505166476,7.999999999999998,0.48253454852544597,-0.009024641098675365,0.11755312701553582,4.987884829379016e-05
CHROM,336,61.46,61.73878272009521,8.266360505166476,7.999999999999998,0.5135789236181404,0.010442404437010142,0.11151030074838962,0.00013417141418033091
CHROM,337,61.25999999999999,61.73878272009521,8.266360505166476,7.999999999999998,0.5624892124751584,0.005630741456475063,0.13673065589433175,1.397885941920398e-05
CHROM,338,54.04,61.73878272009521,8.266360505166476,7.999999999999998,0.4607583390497394,-0.0019692147174583986,0.11749282362913852,0.00033955470710931023
CHROM,347,54.239999999999995,61.73878272009521,8.266360505166476,7.999999999999998,0.5412401626196204,-0.01769564197470967,0.1255244408250208,0.00015393157324053393
CHROM,36,61.660000000000004,61.73878272009521,8.266360505166476,7.999999999999998,0.4934909287980962,-0.014883138365863342,0.09307930978827915,0.00010526566244814913
CHROM,364,65.04,61.73878272009521,8.266360505166476,7.999999999999998,0.3774840994326937,0.000786236963152352,0.1372716033626911,2.660479434173951e-05
CHROM,4,53.739999999999995,61.73878272009521,18.59931113662457,7.999999999999998,0.48640682630526666,-0.0021253257689365407,0.1428668053917203,7.335660178588094e-05
CHROM,50,54.64,61.73878272009521,8.266360505166476,7.999999999999998,0.6027137814798854,-0.004008287172444212,0.14762504175490923,3.66652263042665e-05
CHROM,6,54.08,61.73878272009521,12.399540757749715,7.999999999999998,0.5012429055076878,-0.008201162645647289,0.121228743808294,8.167238657423977e-05
CHROM,69,56.08,61.73878272009521,8.266360505166476,7.999999999999998,0.40732840653755853,0.0009956859448108926,0.09923841133747403,1.8267341669708554e-05
