Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2,SQI3,SQI4
CHROM,10,68.0669,67.9667,10.3687,8.0,0.7323432344223202,-0.01778553548173999,0.1308473579125348,5.496488683007229e-06
CHROM,101,67.7659,67.9667,8.2949,8.0,0.689749138771709,-0.00401593569484755,0.14392332674360925,1.6925364605438904e-05
CHROM,104,58.1538,67.9667,14.5161,8.0,0.4762996018384831,0.004568408417785298,0.1322538703653785,2.76792658590602e-05
CHROM,107,67.9064,67.9667,8.2949,8.0,0.7474190152049924,-0.009532756202117755,0.1364314947537337,0.00034825188833139195
CHROM,108,67.9866,67.9667,8.2949,8.0,0.7316679636063403,-0.006987458909238571,0.1250067537638671,8.151991365512954e-05
CHROM,109,67.9666,67.9667,14.5161,8.0,0.7542823390775069,-0.0072200733953205224,0.10363699434053075,0.00013014688311123842
CHROM,135,68.107,67.9667,12.4424,8.0,0.4717971046358648,-0.012088036949919523,0.12424082587857914,4.41171059344047e-06
CHROM,151,67.806,67.9667,8.2949,8.0,0.7440873701181706,-0.014843345689167089,0.14032939053871518,8.340192612531283e-05
CHROM,18,57.9532,67.9667,10.3687,8.0,0.41695087621783655,0.017746725397149492,0.09611050259875085,5.954609592621687e-05
CHROM,188,68.0669,67.9667,10.3687,8.0,0.7593471100287538,-0.009522281575400587,0.10397266370070787,2.1016932472111597e-05
CHROM,199,72.7625,67.9667,8.2949,8.0,0.35296216437948547,-0.008827486742746596,0.13530024810830538,1.570191314660574e-05
CHROM,266,67.8863,67.9667,8.2949,8.0,0.6931867555257072,-0.016088449785659018,0.10987245862267107,3.9123610399871264e-05
CHROM,280,68.107,67.9667,10.3687,8.0,0.6608073408118691,-0.010358770196037483,0.11750613966900554,1.4137086908508143e-05
CHROM,299,68.087,67.9667,10.3687,8.0,0.6224535450158062,-0.01602807932184766,0.16518826384577137,3.2530412695736214e-06
CHROM,330,67.9666,67.9667,18.6636,8.0,0.7488541017191925,-0.016551726600527346,0.11559265198242823,3.9500760826109414e-05
CHROM,333,68.0468,67.9667,10.3687,8.0,0.6788834383972888,-0.014663062232451252,0.14992659592366533,1.8563754628852348e-05
CHROM,336,68.1271,67.9667,12.4424,8.0,0.6166766418084109,-0.010720880846822064,0.12318403238453245,9.396321141765545e-07
CHROM,337,67.9666,67.9667,10.3687,8.0,0.6968716740655536,-0.018350593780336006,0.11545036312014788,3.97264884372914e-05
CHROM,338,68.0067,67.9667,8.2949,8.0,0.6987115149114308,-0.015501304137862576,0.11753678329564117,9.656428415000719e-05
CHROM,347,68.1271,67.9667,18.6636,8.0,0.6681482006714199,0.004320161342014655,0.09825022674316748,1.5674658745667806e-05
CHROM,36,67.7659,67.9667,8.2949,8.0,0.7192758789314015,-0.0004175587586013967,0.11989942796785615,0.0001125678247610046
CHROM,364,58.3144,67.9667,10.3687,8.0,0.5414342973598043,-0.01824626960839967,0.10243715107292106,2.2642305341024466e-05
CHROM,4,67.806,67.9667,12.4424,8.0,0.5657832981245932,-0.013639718135864566,0.10527014666290543,0.00017113474893643872
CHROM,50,67.8462,67.9667,8.2949,8.0,0.6831645932164891,-0.01313556150108876,0.10247920179370809,8.768219532491793e-06
CHROM,6,68.107,67.9667,10.3687,8.0,0.6942186544569693,-0.006461381577342528,0.11728958340550652,0.00020121939883890216
CHROM,69,67.8261,67.9667,8.2949,8.0,0.7123067703721803,-0.0020874879727708503,0.11765862075474089,5.536677330478086e-05
CHROM,9,67.8261,67.9667,16.5899,8.0,0.7908091175358878,-0.008414879016910059,0.12474860127150272,2.0594352298621868e-05
GBGR,10,68.0268,67.9667,8.2949,8.0,0.6132377946480936,0.014252247095794316,0.1065366224371917,1.2524962219486048e-05
