Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2,SQI3,SQI4
CHROM,10,67.1018,69.8849,10.2857,10.0,0.6524692219412659,-0.01301348103430398,0.11966722521599747,3.7674569682620744e-05
CHROM,101,67.2013,69.8849,18.5143,10.0,0.7088282470200084,-0.010997714848434457,0.12795904777284353,3.0696675206321504e-05
CHROM,104,66.9027,69.8849,8.2286,10.0,0.34895730737806674,-0.026934685920538753,0.13611145399524222,1.0945976722294873e-05
CHROM,107,66.8628,69.8849,8.2286,10.0,0.6040685192242843,-0.029223778119640696,0.15369415105619955,0.00011653947976164277
CHROM,108,67.0819,69.8849,12.3429,10.0,0.6302822404729502,-0.010408147215839122,0.14879130941487603,0.0001118059590661844
CHROM,109,67.1018,69.8849,10.2857,10.0,0.6836959266049336,-0.010915918039669107,0.12126228700949004,4.2596524851119194e-05
CHROM,135,67.4004,69.8849,8.2286,10.0,0.46656014087257247,-0.004158609128463775,0.12326486435054385,2.1909210070981276e-06
CHROM,151,66.9226,69.8849,12.3429,10.0,0.6553370232224871,-0.022563716846040735,0.14488299707235824,0.00035352120822889
CHROM,18,46.115,69.8849,20.5714,10.0,0.5029711796698014,0.019810464396696596,0.09302486558909502,9.698290963213883e-05
CHROM,188,67.2013,69.8849,12.3429,10.0,0.43858521733319966,-0.021848562582935015,0.12792985765404277,0.00015391366367173176
CHROM,199,67.3407,69.8849,8.2286,10.0,0.3859365188541971,-0.005737458697620734,0.11210801230757714,0.00011276674425372756
CHROM,266,67.3208,69.8849,12.3429,10.0,0.6175264819702373,-0.004656900859157542,0.12153997189910971,3.804244814123866e-05
CHROM,280,67.1217,69.8849,8.2286,10.0,0.48888853175379954,0.016689746470098105,0.09803202651177216,0.00010787062841586478
CHROM,299,66.9624,69.8849,12.3429,10.0,0.6221888643949123,-0.015917989586350417,0.13764221423943732,8.427482248755319e-05
CHROM,330,67.1217,69.8849,12.3429,10.0,0.6344865625278739,-0.012524920748368919,0.1314935911274676,2.5394741423260298e-06
CHROM,333,67.1217,69.8849,8.2286,10.0,0.573714802271491,-0.011763530563277216,0.13111144242070244,9.056255008822954e-05
CHROM,336,67.3606,69.8849,10.2857,10.0,0.6759156664488541,0.0030179651832060892,0.09580224672787205,4.3627895025402575e-05
CHROM,337,67.1615,69.8849,22.6286,10.0,0.6197957506993795,-0.00984573320579239,0.13697670863975014,3.845719798598251e-05
CHROM,338,67.1814,69.8849,10.2857,10.0,0.7189808841318399,-0.005235857948575332,0.10525232088183507,0.0001001111919162108
CHROM,347,67.2212,69.8849,12.3429,10.0,0.5571787384741755,-0.0049962622437930825,0.10932412444585574,0.00032720816185815264
CHROM,36,67.2212,69.8849,12.3429,10.0,0.6957448789138398,-0.023991236685786933,0.16106273298250048,0.00017680665593462102
CHROM,364,67.2013,69.8849,10.2857,10.0,0.5783680578610878,-0.009803527035690499,0.17272364837433768,0.00038532854511807925
CHROM,4,66.8628,69.8849,10.2857,10.0,0.5837502832541586,-0.020903462742850605,0.1454704709993342,0.00011343262596692613
CHROM,50,67.0221,69.8849,12.3429,10.0,0.6043429998521863,-0.016401661625425636,0.10066089503969132,2.5149446838967865e-05
CHROM,6,67.0619,69.8849,12.3429,10.0,0.6705983800562448,-0.01874192572046528,0.14339884406285267,5.762559733276605e-05
CHROM,69,67.2412,69.8849,8.2286,10.0,0.5028578730198879,-0.018041495896260435,0.18768974897897264,1.4885200451014152e-05
CHROM,9,67.1416,69.8849,10.2857,10.0,0.7275233594219546,-0.008249465390916106,0.1195699486992203,2.4030620495589827e-05
GBGR,10,67.0619,69.8849,10.2857,10.0,0.5874485140977825,0.011186303107885555,0.09219772457770112,7.748223679817447e-05
GBGR,101,67.1615,69.8849,8.2286,10.0,0.665381008948331,0.013208188383198502,0.10786410671639586,6.7895459766750775e-06
GBGR,104,67.0221,69.8849,8.2286,10.0,0.2979982416080008,0.02055788229667088,0.1418326334240953,8.877050012966333e-05
GBGR,107,66.9226,69.8849,12.3429,10.0,0.5585957106783745,0.019321483220574708,0.09937374512706619,8.984703515878908e-05
GBGR,108,67.0022,69.8849,10.2857,10.0,0.6621540487912345,0.009346813086240767,0.1243165270883342,2.946779291505867e-05
GBGR,109,67.0221,69.8849,10.2857,10.0,0.7046652058137286,0.01135587640426999,0.1106783431194332,0.00011922628214069156
GBGR,135,56.1305,69.8849,8.2286,10.0,0.36593683992304316,-0.004932621429057296,0.10581610784708227,1.6039639063383318e-05
GBGR,151,67.0819,69.8849,18.5143,10.0,0.6044797039799198,0.026019504801730195,0.13390152221860066,0.00016986888974427898
GBGR,18,46.1748,69.8849,10.2857,10.0,0.4719381249443565,-0.021862611900035675,0.11321653027579084,1.4386343646046482e-05
GBGR,188,74.4292,69.8849,12.3429,10.0,0.44188180272329536,0.006911527142247772,0.1111182873105522,0.00012010928598657069
GBGR,199,67.5199,69.8849,8.2286,10.0,0.3482029468377714,0.0045830513407018065,0.1047183613546486,0.00010591185521046063
GBGR,266,67.3407,69.8849,12.3429,10.0,0.5925947151796567,0.005224168023212794,0.10816611663874338,2.0614377023513476e-05
