Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,52.0643,52.8318,10.3093,18.0,0.817918363018312,0.0019324577575790753
CHROM,101,52.2439,52.8318,8.2474,18.0,0.8333580298767299,-0.021319787016960502
CHROM,104,52.2639,52.8318,14.433,18.0,0.7831312746572638,-0.010466672083147768
CHROM,107,52.2639,52.8318,18.5567,18.0,0.8020023582476065,-0.0029961477126295376
CHROM,108,52.2239,52.8318,10.3093,18.0,0.8013528587941012,-0.007815551545191438
CHROM,109,52.1641,52.8318,8.2474,18.0,0.7947997621316691,-0.0044838473092623865
CHROM,135,81.7783,52.8318,14.433,18.0,0.384955877082622,0.0005410512158682672
CHROM,151,52.204,52.8318,18.5567,18.0,0.8198611947462324,-0.012092012030734622
CHROM,18,52.6031,52.8318,14.433,18.0,0.5392451398444837,-0.02674133153344605
CHROM,188,52.1441,52.8318,10.3093,18.0,0.8283446896314057,-0.002536946493906776
CHROM,199,52.7029,52.8318,8.2474,18.0,0.3963008435404516,-0.007532656722540157
CHROM,266,52.184,52.8318,16.4948,18.0,0.8156962050392581,-0.002114243808315383
CHROM,280,52.3237,52.8318,10.3093,18.0,0.7875488104153588,-0.00562110700679101
CHROM,299,52.2639,52.8318,10.3093,18.0,0.8078364980134635,-0.00810459087167688
CHROM,330,52.1641,52.8318,18.5567,18.0,0.8163604836937368,-0.007313272741332596
CHROM,333,52.204,52.8318,18.5567,18.0,0.7848369692427217,-0.009550110651814468
CHROM,336,52.2838,52.8318,14.433,18.0,0.7978419201554555,-0.01566719766678897
CHROM,337,52.1641,52.8318,10.3093,18.0,0.8013161167245291,-0.008004943388136657
CHROM,338,52.1242,52.8318,10.3093,18.0,0.7994404800070856,0.006784474283695224
CHROM,347,52.1242,52.8318,18.5567,18.0,0.8141329545197815,-0.008162324131095822
CHROM,36,52.184,52.8318,18.5567,18.0,0.8267269268760653,-0.014951305092690007
CHROM,364,86.2284,52.8318,14.433,18.0,0.343083926511476,-0.0135077044857814
CHROM,4,52.0244,52.8318,8.2474,18.0,0.7970222685356108,-6.160616361006285e-05
CHROM,50,52.1641,52.8318,10.3093,18.0,0.7858259181567222,-0.008282548907464573
CHROM,6,52.1242,52.8318,10.3093,18.0,0.8219674339193485,-0.0076451608162430755
CHROM,69,52.3038,52.8318,14.433,18.0,0.7628916502929242,-0.015296221438035036
CHROM,9,52.1641,52.8318,12.3711,18.0,0.8438752070701309,-0.0031788537456366806
GBGR,10,52.2838,52.8318,14.433,18.0,0.7938303149995642,0.011122889036624223
GBGR,101,52.1242,52.8318,8.2474,18.0,0.8273996678769362,0.007507305976751989
GBGR,104,52.2439,52.8318,14.433,18.0,0.7429271574281563,0.0043463193978341055
GBGR,107,52.204,52.8318,16.4948,18.0,0.7693231741299656,0.005713236043136652
GBGR,108,52.2439,52.8318,14.433,18.0,0.7659670275643263,0.0011914475372115034
GBGR,109,52.1641,52.8318,14.433,18.0,0.742398101396393,0.0032289419944569204
GBGR,135,53.082,52.8318,14.433,18.0,0.42398154682567013,-0.0059756599436283165
GBGR,151,52.2439,52.8318,14.433,18.0,0.7862384889872966,0.010591774435464241
GBGR,18,52.663,52.8318,14.433,18.0,0.4668135508525779,0.01424427708907924
GBGR,188,52.3038,52.8318,10.3093,18.0,0.760596958807095,0.007972302070174122
GBGR,199,79.0244,52.8318,14.433,18.0,0.3751108005044893,-0.0013949063405235792
GBGR,266,52.0244,52.8318,8.2474,18.0,0.7707755362092779,-0.005633774487882932
GBGR,280,52.1641,52.8318,8.2474,18.0,0.791238324158769,0.0011492106656791768
GBGR,299,52.3038,52.8318,14.433,18.0,0.7611410334752925,0.00820508906460191
GBGR,330,52.1641,52.8318,14.433,18.0,0.8085457021533233,0.0004987297396292927
GBGR,333,52.184,52.8318,14.433,18.0,0.752751670580603,0.006358189874663031
GBGR,336,52.3237,52.8318,14.433,18.0,0.7737534718345209,0.014559098728272163
GBGR,337,52.2439,52.8318,14.433,18.0,0.7917674100660329,0.005236702328049167
GBGR,338,52.2439,52.8318,14.433,18.0,0.7700656053686725,0.0022388604596227588
GBGR,347,52.204,52.8318,14.433,18.0,0.7847616278867464,0.006137460391893394
GBGR,36,52.0643,52.8318,8.2474,18.0,0.8066266594427377,0.004989332134817451
GBGR,364,86.2284,52.8318,8.2474,18.0,0.32070803775812184,0.008429512187798043
GBGR,4,52.1441,52.8318,14.433,18.0,0.8236186905788182,-0.0012069656902518211
GBGR,50,52.2439,52.8318,14.433,18.0,0.7811388382122023,0.013664006969006194
GBGR,6,52.2239,52.8318,8.2474,18.0,0.7700022145883301,0.010156524810606629
GBGR,69,52.3237,52.8318,14.433,18.0,0.7521843680868593,0.010905811638102895
GBGR,9,52.3038,52.8318,14.433,18.0,0.8052033468452494,0.014860035419131253
GREEN,10,52.184,52.8318,10.3093,18.0,0.8614631411281499,0.007604706407299875
GREEN,101,52.1641,52.8318,8.2474,18.0,0.8586884946862988,0.012909856531324392
GREEN,104,52.1042,52.8318,12.3711,18.0,0.7947616718497894,0.004002550282004269
GREEN,107,52.1042,52.8318,16.4948,18.0,0.7723383905262138,-0.00019027293864745334
GREEN,108,52.2439,52.8318,18.5567,18.0,0.8331314435867944,0.011506958419924818
GREEN,109,52.1641,52.8318,12.3711,18.0,0.8352357745266296,0.005327027780633217
GREEN,135,38.9534,52.8318,8.2474,18.0,0.4560974241163457,-0.03753496202443162
GREEN,151,52.2239,52.8318,18.5567,18.0,0.8255169124192095,0.022368112866615594
GREEN,18,78.6851,52.8318,8.2474,18.0,0.3616228109457753,-0.009115185991636889
GREEN,188,52.0244,52.8318,10.3093,18.0,0.7785019161869444,0.001696183655410874
GREEN,199,76.2306,52.8318,8.2474,18.0,0.3602545082605122,-0.015503904945099787
GREEN,266,52.1042,52.8318,18.5567,18.0,0.8332600291049764,0.006922786796427848
GREEN,280,52.184,52.8318,10.3093,18.0,0.8298057811277536,0.0044767942474084515
GREEN,299,52.3038,52.8318,18.5567,18.0,0.835972499104015,0.007934136898033956
GREEN,330,52.0843,52.8318,18.5567,18.0,0.8243871646382396,0.011619000665330777
GREEN,333,52.204,52.8318,12.3711,18.0,0.8225739410614038,0.013045394339731183
GREEN,336,52.3038,52.8318,14.433,18.0,0.6608732639922099,0.011137213157615072
GREEN,337,52.184,52.8318,10.3093,18.0,0.8279638522024537,0.008987640700123447
GREEN,338,52.1641,52.8318,18.5567,18.0,0.8464557519250002,0.0008906141382726751
GREEN,347,52.1242,52.8318,18.5567,18.0,0.8282617315886652,0.012189410387643835
GREEN,36,52.1441,52.8318,8.2474,18.0,0.8447122039487597,0.011221142316117955
GREEN,364,78.4856,52.8318,8.2474,18.0,0.35668280249642537,-0.018482270408734205
GREEN,4,51.9845,52.8318,10.3093,18.0,0.6648367119804346,0.009464517175208062
GREEN,50,52.1242,52.8318,10.3093,18.0,0.8019360070744682,0.011260469991258572
GREEN,6,52.1042,52.8318,8.2474,18.0,0.7965842828034844,0.008789151878150013
GREEN,69,52.2439,52.8318,14.433,18.0,0.8075324115621761,0.020759727065743794
GREEN,9,52.184,52.8318,12.3711,18.0,0.852644704064252,0.006991044457074463
ICA,10,52.7827,52.8318,8.2474,18.0,0.3499398873431755,-0.019533052960104068
ICA,101,52.3437,52.8318,8.2474,18.0,0.7148434827273231,0.032893629604105475
ICA,104,45.6386,52.8318,12.3711,18.0,0.33235880498457104,0.009004961792848192
ICA,107,52.184,52.8318,8.2474,18.0,0.7664933889720587,-0.006497845587138308
ICA,108,52.3038,52.8318,8.2474,18.0,0.7961331494817552,0.01498939835919554
ICA,109,52.1641,52.8318,8.2474,18.0,0.8332920669586898,-0.005570568512208785
ICA,135,81.7982,52.8318,14.433,18.0,0.32956249241370106,-0.008305029572510638
ICA,151,36.459,52.8318,8.2474,18.0,0.3287408252852472,-0.03683943871963788
ICA,18,62.1818,52.8318,8.2474,18.0,0.41505726234129003,0.02206193654457943
ICA,188,52.204,52.8318,10.3093,18.0,0.7976756884164687,-0.00593426813363662
ICA,199,47.7738,52.8318,8.2474,18.0,0.4257217555880173,0.02550439339855181
ICA,266,51.9446,52.8318,8.2474,18.0,0.7647520550968792,-0.013910153882388117
ICA,280,52.0643,52.8318,20.6186,18.0,0.8246708133237011,-0.002882557704306293
ICA,299,52.3038,52.8318,14.433,18.0,0.8318107234849438,-0.007769730669071324
ICA,330,52.0443,52.8318,14.433,18.0,0.7741016862363999,0.01616729649277735
ICA,333,52.204,52.8318,8.2474,18.0,0.8162937592806323,-0.01546955707571429
ICA,336,52.3038,52.8318,14.433,18.0,0.6997730587883275,-0.011791988825132731
ICA,337,52.1641,52.8318,10.3093,18.0,0.7967938797824385,0.008922414225330246
