Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,51.641,52.4813,8.1911,18.0,0.7824534210189108,0.005220395399647222
CHROM,101,51.7401,52.4813,10.2389,18.0,0.813411361995172,0.007562079388559591
CHROM,104,51.641,52.4813,8.1911,18.0,0.7587646483223103,0.006690462483457728
CHROM,107,51.6608,52.4813,8.1911,18.0,0.8213276274174306,0.006772485244749951
CHROM,108,51.7203,52.4813,8.1911,18.0,0.7787751316177769,0.004529605422620602
CHROM,109,51.7797,52.4813,8.1911,18.0,0.7997450002692287,0.007250394649372916
CHROM,135,44.5837,52.4813,18.43,18.0,0.49802890415290124,-0.0055993747759414386
CHROM,151,51.7004,52.4813,8.1911,18.0,0.8023832140551748,0.009650920401333514
CHROM,18,50.8084,52.4813,20.4778,18.0,0.5168120956980419,-0.02510547922789962
CHROM,188,51.7004,52.4813,10.2389,18.0,0.794913673516263,0.011188562612334012
CHROM,199,86.4912,52.4813,8.1911,18.0,0.21619007209646157,-0.001023386919655574
CHROM,266,51.6608,52.4813,10.2389,18.0,0.807999511073993,0.007965460068572633
CHROM,280,51.8194,52.4813,22.5256,18.0,0.7787471062502294,0.011513808100446717
CHROM,299,51.4824,52.4813,10.2389,18.0,0.7800010810735759,0.009537664437761223
CHROM,330,51.8194,52.4813,8.1911,18.0,0.7717071691140598,0.009536435919891716
CHROM,333,51.6806,52.4813,26.6212,18.0,0.7583933394385277,0.0034422434852791773
CHROM,336,51.7599,52.4813,18.43,18.0,0.7447186432489133,0.006946197150077152
CHROM,337,51.7797,52.4813,16.3823,18.0,0.7842086083573176,0.009188207567187787
CHROM,338,51.6013,52.4813,22.5256,18.0,0.7894447979772101,0.0022292041173001594
CHROM,347,51.7401,52.4813,8.1911,18.0,0.7540193840665391,0.004322790209573097
CHROM,36,51.6806,52.4813,10.2389,18.0,0.7925577154913876,0.00850646982265289
CHROM,364,50.9273,52.4813,8.1911,18.0,0.3683024274914546,-0.010827019736125626
CHROM,4,51.6013,52.4813,10.2389,18.0,0.7824231955363057,0.006135578503593206
