Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,52.9307,54.2469,18.4091,18.0,0.8641107828256869,0.0034771845552777152
CHROM,101,52.9307,54.2469,8.1818,18.0,0.8289135488611807,0.006143402447350761
CHROM,104,52.8713,54.2469,8.1818,18.0,0.7491402897956285,-0.004789348766600682
CHROM,107,53.0297,54.2469,8.1818,18.0,0.8014662093482894,0.0007763266273450546
CHROM,108,52.9109,54.2469,18.4091,18.0,0.8203882631735334,-0.002709278553241625
CHROM,109,52.8713,54.2469,8.1818,18.0,0.8392583545982573,0.001038514654127984
CHROM,135,70.0792,54.2469,10.2273,18.0,0.5173216381314114,-0.008691708001637426
CHROM,151,52.9505,54.2469,8.1818,18.0,0.8426226074770409,0.0001565738481872198
CHROM,18,53.2079,54.2469,8.1818,18.0,0.5347151154276246,0.005736503243043758
CHROM,188,52.8515,54.2469,12.2727,18.0,0.7933261442054179,0.014441579117240082
CHROM,199,87.0297,54.2469,8.1818,18.0,0.3797204540357292,0.011405134045084383
CHROM,266,52.8713,54.2469,24.5455,18.0,0.8293464919674793,0.004248645352331371
CHROM,280,53.0297,54.2469,8.1818,18.0,0.815728253314482,0.012370285533899468
CHROM,299,52.7525,54.2469,18.4091,18.0,0.8100830130124322,0.0016481745948743365
CHROM,330,52.9901,54.2469,8.1818,18.0,0.8438047462521547,-0.0008398523443959025
CHROM,333,53.0099,54.2469,18.4091,18.0,0.7663316357560904,0.004081701065888911
CHROM,336,52.7129,54.2469,8.1818,18.0,0.8189137155277483,-0.008960601128811474
CHROM,337,52.9109,54.2469,18.4091,18.0,0.8301784026170375,-0.0008591900191514836
CHROM,338,52.8515,54.2469,18.4091,18.0,0.8358462911282587,0.0023396497892214604
CHROM,347,52.9505,54.2469,8.1818,18.0,0.7820805441553194,-0.0028027077373062688
CHROM,36,52.9109,54.2469,8.1818,18.0,0.8263564017972341,0.010671382454624992
CHROM,364,52.8713,54.2469,12.2727,18.0,0.50614934099385,0.004052892777480934
CHROM,4,53.0495,54.2469,10.2273,18.0,0.8228641173359691,-0.0044389396358933105
CHROM,50,52.9307,54.2469,18.4091,18.0,0.811072430303223,0.0021961787211988997
CHROM,6,52.9505,54.2469,18.4091,18.0,0.8290493395983257,0.007915071670518128
CHROM,69,52.9307,54.2469,16.3636,18.0,0.8033859778374118,-0.0010815914423866493
CHROM,9,52.8911,54.2469,8.1818,18.0,0.8356897128487009,0.003907508642372265
GBGR,10,52.8911,54.2469,8.1818,18.0,0.8509400361066561,-0.002435043109113676
GBGR,101,52.8911,54.2469,8.1818,18.0,0.8211962237783126,-0.004678708250302983
GBGR,104,52.8317,54.2469,8.1818,18.0,0.6922856225220594,-0.0032195929843227213
GBGR,107,53.0495,54.2469,8.1818,18.0,0.7995403514266441,8.640920819603121e-05
GBGR,108,52.8713,54.2469,18.4091,18.0,0.8015136181782905,0.000387512856411473
GBGR,109,52.8713,54.2469,8.1818,18.0,0.8241451429753293,-0.002849893565276785
GBGR,135,70.0,54.2469,10.2273,18.0,0.4684305827656212,0.010364491261021739
GBGR,151,52.9901,54.2469,8.1818,18.0,0.8324500773985086,-0.003895569371323553
GBGR,18,50.5743,54.2469,16.3636,18.0,0.4416290175364024,-0.005206415617528694
GBGR,188,52.7723,54.2469,10.2273,18.0,0.7709645109654877,-0.008348846449480203
GBGR,199,87.4059,54.2469,8.1818,18.0,0.4417814675600519,-0.008663812567882729
GBGR,266,52.8911,54.2469,8.1818,18.0,0.8252937364011261,-0.010727796233994998
GBGR,280,53.0495,54.2469,8.1818,18.0,0.7712126619275751,-0.010819869161945989
GBGR,299,52.6535,54.2469,18.4091,18.0,0.7705185247396041,-0.0016691865021470418
GBGR,330,52.9703,54.2469,8.1818,18.0,0.8458211153322227,-0.0019097945676862186
GBGR,333,52.9703,54.2469,8.1818,18.0,0.7436679661603312,-0.0034930791258115544
GBGR,336,52.7129,54.2469,8.1818,18.0,0.8101695175239862,0.0014728645282416758
GBGR,337,52.9505,54.2469,18.4091,18.0,0.8083348283136297,-0.0017329957950315167
GBGR,338,52.8911,54.2469,18.4091,18.0,0.8100461256507213,-0.003398914511167438
GBGR,347,52.9505,54.2469,8.1818,18.0,0.7701287829744232,-0.0003112675363105787
GBGR,36,52.9109,54.2469,8.1818,18.0,0.8085310949522005,-0.01224645608553028
GBGR,364,58.0792,54.2469,10.2273,18.0,0.5194689966626421,-0.008127248797738743
GBGR,4,53.0099,54.2469,10.2273,18.0,0.8271093015719828,-0.003213482207026486
GBGR,50,52.8713,54.2469,8.1818,18.0,0.7929499151475818,-0.0013590878277455723
GBGR,6,52.8515,54.2469,8.1818,18.0,0.8103732757877176,-0.009881864724888004
GBGR,69,52.9505,54.2469,22.5,18.0,0.7825731209489786,-0.004994382606215094
GBGR,9,52.8317,54.2469,8.1818,18.0,0.8338907235528816,-0.00389327632169586
GREEN,10,52.8515,54.2469,18.4091,18.0,0.8758630604171287,-0.004152939709865346
GREEN,101,52.7921,54.2469,8.1818,18.0,0.8697306418050035,0.004715584615884673
GREEN,104,51.9802,54.2469,8.1818,18.0,0.6224954378050884,0.012056987354477943
GREEN,107,52.7327,54.2469,18.4091,18.0,0.7348257050602913,0.014147390312958471
GREEN,108,52.7723,54.2469,8.1818,18.0,0.8430011736367464,0.010437071695208192
GREEN,109,52.7525,54.2469,8.1818,18.0,0.8544515325386198,0.004409734398888781
GREEN,135,76.1782,54.2469,12.2727,18.0,0.27076140366456847,0.020479484611289563
GREEN,151,52.8119,54.2469,8.1818,18.0,0.8396828082899426,0.012658822727220267
GREEN,18,84.396,54.2469,12.2727,18.0,0.3827008369535263,0.0068088926444708
GREEN,188,52.7129,54.2469,18.4091,18.0,0.7750709321926846,0.011070316363650353
GREEN,199,76.5941,54.2469,8.1818,18.0,0.3555937979128141,-0.013308546379486013
GREEN,266,52.8515,54.2469,16.3636,18.0,0.8442329206252175,0.0036228567156801747
GREEN,280,52.9109,54.2469,12.2727,18.0,0.8607200744450318,-0.010967505696922456
GREEN,299,52.8119,54.2469,18.4091,18.0,0.8522371823862606,-0.0029257792952827803
GREEN,330,52.9307,54.2469,8.1818,18.0,0.8469961623202631,0.0017800899488787606
GREEN,333,52.8317,54.2469,18.4091,18.0,0.8350901852621929,0.0050625445579227605
GREEN,336,52.9901,54.2469,16.3636,18.0,0.7282222801485168,-0.0319166344941146
GREEN,337,52.8317,54.2469,8.1818,18.0,0.8555218046263906,0.01151519910780561
GREEN,338,52.8119,54.2469,18.4091,18.0,0.8575447591426776,-0.008515235510121798
GREEN,347,52.8515,54.2469,8.1818,18.0,0.8342747965296207,0.008272226830755897
GREEN,36,52.8515,54.2469,8.1818,18.0,0.8569092955763468,-0.00175542167228497
GREEN,364,51.9802,54.2469,10.2273,18.0,0.39025849918897504,0.018029573248238676
GREEN,4,52.5545,54.2469,10.2273,18.0,0.761572469426751,0.03366636870379281
