Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2,SQI3,SQI4
CHROM,10,53.0861,53.0066,16.4196,18.0,0.8419915261799881,0.0003210198352289509,0.11837036380397215,6.920858803111208e-05
CHROM,101,53.0662,53.0066,10.2623,18.0,0.8276422819903997,-0.008398822306385655,0.1497785190084957,0.0005279752920568822
CHROM,104,53.0265,53.0066,18.4721,18.0,0.8195286318976945,-0.007979798428657562,0.13440270292862355,0.00021634650681065143
CHROM,107,52.8874,53.0066,12.3147,18.0,0.8065920005059086,-0.012547233950796849,0.1293290004982502,5.33656689008131e-06
CHROM,108,52.9868,53.0066,12.3147,18.0,0.825216545008165,-0.0026216386038007355,0.11827348453899789,3.1616815524914015e-05
CHROM,109,53.0265,53.0066,12.3147,18.0,0.8145880168520986,-0.005092601036207789,0.12841036085912794,6.687804941447545e-05
CHROM,135,45.9139,53.0066,16.4196,18.0,0.24353198691418954,0.015849268688366364,0.09885795804353235,6.628038310576041e-06
CHROM,151,53.0464,53.0066,16.4196,18.0,0.8490459751179418,-0.003365171016593789,0.11838237112917283,0.00030559778059317745
CHROM,18,52.4702,53.0066,16.4196,18.0,0.4585393110105668,0.0017792675194869682,0.14584934891103415,2.388830186877258e-05
CHROM,188,53.0662,53.0066,10.2623,18.0,0.7991483949523268,-0.012955417832589746,0.1519928105220126,0.0003049639513163201
CHROM,199,41.4437,53.0066,8.2098,18.0,0.41322637129281414,0.002429182999923337,0.12817671832866098,4.843289567217849e-05
CHROM,266,53.1258,53.0066,12.3147,18.0,0.8156393723459086,0.00019411352468961182,0.13185636534455245,0.00016802177634035417
CHROM,280,53.106,53.0066,16.4196,18.0,0.8042444350916265,-0.002737962355990968,0.12088320024664698,1.1280802063928136e-05
CHROM,299,53.0861,53.0066,16.4196,18.0,0.7969462705253307,-0.017412358789882787,0.1487303073651423,0.00024103126639279674
CHROM,330,53.0464,53.0066,12.3147,18.0,0.8125540060389919,-0.005097680398316922,0.1319862984817832,0.000203411564980166
CHROM,333,53.0066,53.0066,16.4196,18.0,0.7624924600913101,-0.009638235146111316,0.12504881433542217,6.983539381926665e-05
CHROM,336,53.0066,53.0066,14.3672,18.0,0.8258521755963883,-0.004457800677209919,0.14089391285476838,0.00010696200315722922
CHROM,337,53.106,53.0066,18.4721,18.0,0.8254815047383405,-0.004800202144305819,0.12570823759610755,0.00022495221983385294
CHROM,338,53.0662,53.0066,10.2623,18.0,0.8189593399989583,-0.0140431819456038,0.11031929816757506,0.00014561141191946176
CHROM,347,53.0861,53.0066,12.3147,18.0,0.8225350850455071,-0.0021109915342817183,0.1367078995413018,0.0002918803684483822
CHROM,36,53.0265,53.0066,10.2623,18.0,0.8303095071252142,-0.006764881127724525,0.1387269529786228,0.000538878346985319
CHROM,364,52.947,53.0066,14.3672,18.0,0.5385082718029544,-0.022461531013115293,0.11913875089620163,9.785979631806727e-05
CHROM,4,53.0861,53.0066,10.2623,18.0,0.8235646324967036,0.0024454134444007137,0.12623511663827286,0.0003981522330955352
CHROM,50,52.9669,53.0066,12.3147,18.0,0.7846921595437323,0.00020809363946166565,0.15035622967215914,0.00016314955282370253
CHROM,6,52.9669,53.0066,12.3147,18.0,0.8258444320655124,-0.0070923222696497295,0.13405723846684367,3.0085061499656046e-05
CHROM,69,53.0662,53.0066,18.4721,18.0,0.817697028911105,-0.00807432603490932,0.13082171467638248,5.2252933652752496e-05
CHROM,9,52.9669,53.0066,14.3672,18.0,0.8286586236534981,-0.006332311019564578,0.14898784653772998,0.00010072520053276728
GBGR,10,53.106,53.0066,12.3147,18.0,0.8083708274462239,-0.00044993692157229223,0.1239866938901451,0.00015531494038912989
GBGR,101,53.0662,53.0066,10.2623,18.0,0.8286701275813768,0.008970726786014077,0.12799372889448074,0.00024622598043909036
GBGR,104,53.1854,53.0066,10.2623,18.0,0.7184626210840497,0.002744817776896209,0.12754070694723543,5.6986489980582197e-05
GBGR,107,52.9073,53.0066,12.3147,18.0,0.8093456045546792,0.0131737856614781,0.1372565840138514,0.00034030189071844897
GBGR,108,53.0464,53.0066,12.3147,18.0,0.813421731356608,0.0005056710309262512,0.13393418216026778,1.456471888521769e-05
GBGR,109,53.0066,53.0066,12.3147,18.0,0.7988907210013321,0.0066513929617358376,0.1260855750431531,7.70631085455959e-05
GBGR,135,45.1589,53.0066,10.2623,18.0,0.2775008069495071,-0.014155778310487803,0.11510640710885478,4.4860229447450105e-06
GBGR,151,53.0464,53.0066,12.3147,18.0,0.8301367921550148,-0.0006055817349319827,0.11794567392196219,0.00015699801041431705
GBGR,18,52.4901,53.0066,16.4196,18.0,0.47479131860837653,-0.0038711333324971727,0.1608424590561449,0.00012670408754964
GBGR,188,53.0861,53.0066,8.2098,18.0,0.7460011797921257,0.01521732522781483,0.1278067454983366,3.280911387048626e-05
