Timestamp,ECGValue,BPM
2635514,340,103
2635529,349,103
2635539,326,103
2635545,358,103
2635560,336,103
2635570,337,103
2635578,356,103
2635591,325,103
2635595,353,103
2635611,354,103
2635621,350,103
2635628,373,103
2635642,344,103
2635644,354,103
2635661,351,103
2635673,326,103
2635679,353,103
2635693,335,103
2635699,334,103
2635711,354,103
2635724,325,103
2635728,336,103
2635744,407,99
2635755,651,99
2635761,659,99
2635774,585,99
2635786,228,99
2635794,318,99
2635806,317,99
2635813,334,99
2635827,317,99
2635836,315,99
2635844,338,99
2635857,312,99
2635868,337,99
2635878,338,99
2635888,323,99
2635895,357,99
2635895,336,99
2635919,351,99
2635928,361,99
2635939,336,99
2635945,368,99
2635960,354,99
2635970,354,99
2635979,385,99
2635991,363,99
2636001,395,99
2636011,408,99
2636022,404,99
2636027,449,99
2636043,436,99
2636052,453,99
2636061,462,99
2636072,428,99
2636079,432,99
2636093,387,99
2636104,345,99
2636111,342,99
2636124,292,99
2636134,301,99
2636144,295,99
2636155,274,99
2636161,302,99
2636175,276,99
2636179,287,99
2636195,305,99
2636206,278,99
2636217,309,99
2636226,298,99
2636238,295,99
2636245,323,99
2636258,295,99
2636268,313,99
2636278,315,99
2636288,295,99
2636294,327,99
2636309,303,99
2636319,309,99
2636327,328,99
2636339,300,99
2636345,326,99
2636345,316,99
2636371,305,99
2636379,331,99
2636379,306,99
2636395,320,99
2636412,329,99
2636422,308,99
2636428,341,99
2636428,320,99
2636445,325,99
2636461,342,99
2636473,313,99
2636484,339,99
2636493,333,99
2636495,320,99
2636511,348,99
2636524,320,99
2636528,335,99
2636545,345,99
2636556,322,99
2636561,351,99
2636575,334,99
2636585,334,99
2636595,353,99
2636607,325,99
2636617,350,99
2636627,342,99
2636638,333,99
2636644,369,99
2636658,342,99
2636669,355,99
2636678,358,99
2636689,325,99
2636694,351,99
2636710,331,99
2636719,330,99
2636728,352,99
2636740,323,99
2636750,347,99
2636761,330,99
2636762,363,99
2636779,629,103
2636792,659,103
2636802,633,103
2636812,247,103
2636820,274,103
2636828,345,103
2636842,319,103
2636854,314,103
2636861,337,103
2636874,309,103
2636880,335,103
2636895,336,103
2636905,319,103
2636911,351,103
2636925,329,103
2636929,341,103
2636945,357,103
2636956,332,103
