Timestamp,ECGValue,BPM
2470537,295,106
2470554,298,106
2470568,277,106
2470578,304,106
2470587,288,106
2470587,291,106
2470609,309,106
2470619,282,106
2470630,305,106
2470637,298,106
2470650,287,106
2470659,316,106
2470670,287,106
2470680,305,106
2470687,311,106
2470701,291,106
2470711,320,106
2470720,298,106
2470732,299,106
2470742,319,106
2470752,288,106
2470753,313,106
2470772,308,106
2470782,295,106
2470793,325,106
2470803,298,106
2470814,316,106
2470820,324,106
2470834,298,106
2470845,329,106
2470854,312,106
2470866,314,106
2470875,336,106
2470886,306,106
2470896,328,106
2470903,320,106
2470917,303,106
2470927,332,106
2470937,307,106
2470947,319,106
2470954,330,106
2470969,307,106
2470978,337,106
2470987,321,106
2470999,318,106
2471004,342,106
2471020,312,106
2471029,335,106
2471037,332,106
2471037,314,106
2471054,343,106
2471070,317,106
2471070,327,106
2471087,338,106
2471101,311,106
2471111,340,106
2471120,326,106
2471132,322,106
2471137,347,106
2471153,319,106
2471163,340,106
2471170,338,106
2471183,317,106
2471194,346,106
2471204,320,106
2471213,326,106
2471221,339,106
2471235,309,106
2471245,336,106
2471254,325,106
2471266,327,106
2471276,356,106
2471286,321,106
2471297,336,106
2471304,333,106
2471317,306,106
2471327,334,106
2471337,308,106
2471348,314,106
2471353,328,106
2471368,301,106
2471379,325,106
2471387,307,106
2471399,426,100
2471409,658,100
2471419,659,100
2471430,387,100
2471437,225,100
2471450,292,100
2471461,317,100
2471470,288,100
2471481,292,100
2471487,309,100
2471502,284,100
2471512,313,100
2471521,306,100
2471533,301,100
2471543,333,100
2471553,309,100
2471563,329,100
2471571,339,100
2471583,318,100
2471594,349,100
2471603,332,100
2471615,339,100
2471625,363,100
2471636,343,100
2471645,382,100
2471654,386,100
2471654,391,100
2471671,434,100
2471687,420,100
2471697,444,100
2471703,454,100
2471717,422,100
2471728,427,100
2471737,370,100
2471749,337,100
2471754,330,100
2471769,284,100
2471779,300,100
2471787,291,100
2471799,275,100
2471810,302,100
2471820,278,100
2471831,291,100
2471837,302,100
2471850,276,100
2471860,305,100
2471870,288,100
2471870,288,100
2471886,316,100
2471902,290,100
2471912,315,100
2471920,309,100
2471933,296,100
2471937,324,100
2471954,298,100
2471963,311,100
2471973,324,100
2471984,301,100
2471995,330,100
2472003,311,100
2472013,307,100
2472020,325,100
2472036,297,100
2472046,319,100
2472053,315,100
2472066,301,100
2472076,330,100
2472086,304,100
2472097,320,100
2472103,334,100
2472117,308,100
2472129,335,100
