Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,61.32,61.7388,10.333,8.0,0.48256009507258635,-0.011493469291468222
CHROM,101,51.74,61.7388,8.2664,8.0,0.5790956506848863,-0.014080330177957744
CHROM,104,45.18,61.7388,8.2664,8.0,0.4584655452784605,0.022635374264736247
CHROM,107,54.02,61.7388,8.2664,8.0,0.5432966238898176,0.0006471232722743246
CHROM,108,53.96,61.7388,8.2664,8.0,0.539350219668185,-0.004937330660087346
CHROM,109,56.14,61.7388,8.2664,8.0,0.565686324953655,-0.0153869714553393
CHROM,135,51.38,61.7388,12.3995,8.0,0.4781364725743017,-0.008115271831340675
CHROM,151,61.46,61.7388,8.2664,8.0,0.5528713606693052,-0.0004682624724427405
CHROM,18,169.96,61.7388,8.2664,8.0,0.28944816491958003,0.012604722870188337
CHROM,188,53.7,61.7388,8.2664,8.0,0.5744522172638485,0.006626427990178671
CHROM,199,54.48,61.7388,12.3995,8.0,0.43794041054330957,-0.010813363428236737
CHROM,266,54.14,61.7388,8.2664,8.0,0.4563778667793721,-0.008125542599633892
CHROM,280,54.12,61.7388,8.2664,8.0,0.5526762283091008,-0.00839293870528531
CHROM,299,54.22,61.7388,8.2664,8.0,0.5428834553414463,-0.012879393314954255
CHROM,330,61.42,61.7388,8.2664,8.0,0.5705523882993612,-0.01115988010630707
CHROM,333,54.38,61.7388,10.333,8.0,0.48253454852544597,-0.009024641098675365
CHROM,336,61.46,61.7388,8.2664,8.0,0.5135789236181404,0.010442404437010142
CHROM,337,61.26,61.7388,8.2664,8.0,0.5624892124751584,0.005630741456475063
CHROM,338,54.04,61.7388,8.2664,8.0,0.4607583390497394,-0.0019692147174583986
CHROM,347,54.24,61.7388,18.5993,8.0,0.5412401626196204,-0.01769564197470967
CHROM,36,61.66,61.7388,8.2664,8.0,0.4934909287980962,-0.014883138365863342
CHROM,364,65.04,61.7388,8.2664,8.0,0.3774840994326937,0.000786236963152352
CHROM,4,53.74,61.7388,12.3995,8.0,0.48640682630526666,-0.0021253257689365407
CHROM,50,54.64,61.7388,8.2664,8.0,0.6027137814798854,-0.004008287172444212
CHROM,6,54.08,61.7388,22.7325,8.0,0.5012429055076878,-0.008201162645647289
CHROM,69,56.08,61.7388,8.2664,8.0,0.40732840653755853,0.0009956859448108926
CHROM,9,51.92,61.7388,8.2664,8.0,0.6272696138647093,0.0030906616838662446
GBGR,10,61.3,61.7388,10.333,8.0,0.5064913980165886,0.011664351009739083
GBGR,101,61.28,61.7388,8.2664,8.0,0.5680748594151921,0.009418894495950063
GBGR,104,45.12,61.7388,8.2664,8.0,0.5283011609463792,-0.019146272904276635
GBGR,107,53.96,61.7388,8.2664,8.0,0.5074993662101137,-0.004739308209624141
GBGR,108,53.36,61.7388,8.2664,8.0,0.4562793219119238,-0.02189388915626515
GBGR,109,51.72,61.7388,8.2664,8.0,0.5017686815476046,0.008600724654028516
GBGR,135,51.36,61.7388,8.2664,8.0,0.529540933286895,0.010104105919514054
GBGR,151,61.6,61.7388,8.2664,8.0,0.5120503989189509,-0.0041566228645793755
GBGR,18,169.9,61.7388,8.2664,8.0,0.2709258485739101,-0.012774710487596994
GBGR,188,53.44,61.7388,8.2664,8.0,0.4345321616923542,-0.019974175569822977
GBGR,199,127.36,61.7388,14.4661,8.0,0.3207900448848926,0.01633131765345855
GBGR,266,54.14,61.7388,8.2664,8.0,0.5147430132704767,0.01751975786326096
GBGR,280,54.18,61.7388,8.2664,8.0,0.5049021525124864,0.011580710972572392
GBGR,299,58.56,61.7388,8.2664,8.0,0.49489431072518564,0.0005833021257267069
GBGR,330,61.48,61.7388,8.2664,8.0,0.5587211018257585,0.009818398740386853
GBGR,333,44.08,61.7388,10.333,8.0,0.407276830140052,-0.003957524453411233
GBGR,336,55.66,61.7388,8.2664,8.0,0.5072178227804772,-0.0067107618811199565
GBGR,337,61.48,61.7388,8.2664,8.0,0.5470332368014136,-0.002904242881958847
GBGR,338,44.44,61.7388,8.2664,8.0,0.4838591505519557,-0.000666836409749129
GBGR,347,54.28,61.7388,8.2664,8.0,0.49648696539777837,0.014150575628733968
GBGR,36,61.56,61.7388,8.2664,8.0,0.5676432953264914,0.006195055082182316
GBGR,364,65.02,61.7388,8.2664,8.0,0.38236528240098244,-0.0013726921573855588
GBGR,4,56.28,61.7388,8.2664,8.0,0.4753005310964312,-0.004666063347113596
GBGR,50,54.4,61.7388,8.2664,8.0,0.5664360606119845,0.007862475051546938
GBGR,6,56.12,61.7388,22.7325,8.0,0.46990995115069956,-0.012064309204528126
GBGR,69,44.74,61.7388,8.2664,8.0,0.4142042173310694,-0.0038779124320582423
GBGR,9,51.86,61.7388,8.2664,8.0,0.6311620051155393,1.3518327404145978e-05
GREEN,10,54.1,61.7388,8.2664,8.0,0.5689078741691359,0.015086989771357981
GREEN,101,61.42,61.7388,8.2664,8.0,0.6047042658956325,0.010333044092893958
GREEN,104,170.2,61.7388,8.2664,8.0,0.39673283451091224,0.013931665706129562
GREEN,107,69.22,61.7388,16.5327,8.0,0.17917096360375062,0.011963354102279574
GREEN,108,54.24,61.7388,8.2664,8.0,0.5428291196367765,0.03240529906674155
GREEN,109,68.82,61.7388,8.2664,8.0,0.46979218799511135,0.023365464360287035
GREEN,135,40.68,61.7388,8.2664,8.0,0.3234874583655367,-0.04072085713019966
GREEN,151,54.14,61.7388,8.2664,8.0,0.5009688976392448,0.015777354111714312
GREEN,18,54.22,61.7388,10.333,8.0,0.3897066388574212,-0.013235487331248935
GREEN,188,54.28,61.7388,8.2664,8.0,0.533939412763011,0.03696948371124155
GREEN,199,130.44,61.7388,8.2664,8.0,0.3211091422207001,-0.016382490270855646
GREEN,266,54.0,61.7388,8.2664,8.0,0.49697129789463146,0.001720441489240616
GREEN,280,45.28,61.7388,8.2664,8.0,0.42273320806951176,-0.0008465678493236121
GREEN,299,54.06,61.7388,8.2664,8.0,0.5348925556156849,0.006325826736134606
GREEN,330,54.12,61.7388,8.2664,8.0,0.6048324512978214,0.004226239034735491
GREEN,333,51.46,61.7388,8.2664,8.0,0.46349970938871055,-0.008602848096265369
GREEN,336,44.62,61.7388,8.2664,8.0,0.4129572290307184,-0.03524608661834797
GREEN,337,54.0,61.7388,8.2664,8.0,0.560853942160893,-0.002638050896875576
GREEN,338,53.76,61.7388,8.2664,8.0,0.515517069102504,-0.01003180053340686
GREEN,347,54.12,61.7388,8.2664,8.0,0.53182313852322,0.005832674460387356
GREEN,36,62.22,61.7388,8.2664,8.0,0.43719711647419,0.0036913323957634444
GREEN,364,44.48,61.7388,10.333,8.0,0.3701472954225373,0.018049107314955716
GREEN,4,54.36,61.7388,14.4661,8.0,0.4817730323513352,0.011178528909829068
GREEN,50,61.72,61.7388,8.2664,8.0,0.5248903428708657,-0.009599079969012549
GREEN,6,54.38,61.7388,16.5327,8.0,0.4046651779683643,0.03685577121452055
GREEN,69,54.32,61.7388,8.2664,8.0,0.3618429375443454,0.027964324154463253
