Metodo,Patch,PPG_BPM,ECG_BPM,PPG_iRPM,PRE_iRPM,SQI1,SQI2
CHROM,10,68.5284,69.0343,8.2949,8.0,0.5876253866205812,-0.01327603511229223
CHROM,101,68.5686,69.0343,18.6636,8.0,0.6915780174824828,-0.014738319781472834
CHROM,104,68.5284,69.0343,16.5899,8.0,0.5349242942335047,-0.0014508391971528257
CHROM,107,68.1873,69.0343,12.4424,8.0,0.48249438395164346,-0.01014782010698661
CHROM,108,68.6689,69.0343,12.4424,8.0,0.6464233986385988,-0.005806124629372147
CHROM,109,68.8294,69.0343,16.5899,8.0,0.6738841798385218,0.0015431260748064754
CHROM,135,68.5485,69.0343,12.4424,8.0,0.5974586194121214,0.0005999600916364015
CHROM,151,68.689,69.0343,12.4424,8.0,0.6511560735224802,-0.006124089345564391
CHROM,18,68.4682,69.0343,14.5161,8.0,0.4778369469396079,0.012396439035846812
CHROM,188,49.204,69.0343,12.4424,8.0,0.4750300729353373,-0.003665235892328978
CHROM,199,50.4482,69.0343,14.5161,8.0,0.4570124868766131,-0.014113150420728028
CHROM,266,68.5886,69.0343,14.5161,8.0,0.6340498541210968,0.002784896590289284
CHROM,280,68.6087,69.0343,8.2949,8.0,0.5616542881457333,0.015955195651322366
CHROM,299,68.4883,69.0343,12.4424,8.0,0.6042607970244076,0.0016704544025037524
CHROM,330,68.6288,69.0343,14.5161,8.0,0.6836349137755455,-0.005750448461925206
CHROM,333,65.9197,69.0343,12.4424,8.0,0.565903999813853,0.002228193790996871
CHROM,336,68.689,69.0343,18.6636,8.0,0.5327855983275005,-0.0030706351671759085
CHROM,337,68.8094,69.0343,8.2949,8.0,0.6853286320316672,-0.005524489187223211
CHROM,338,68.6689,69.0343,12.4424,8.0,0.6313011940374751,-0.0009459834783594359
CHROM,347,68.689,69.0343,14.5161,8.0,0.6066114561418928,0.01597952470839258
CHROM,36,68.6488,69.0343,8.2949,8.0,0.6169305214933458,-0.014291995450753868
CHROM,364,44.709,69.0343,14.5161,8.0,0.5232531346015257,0.015815159272661666
CHROM,4,68.9498,69.0343,10.3687,8.0,0.6980903460076021,0.01714275599444176
CHROM,50,68.7291,69.0343,10.3687,8.0,0.6875211872529181,0.0012185607322679054
CHROM,6,68.5686,69.0343,22.8111,8.0,0.6548147484355843,0.0024199299414254987
CHROM,69,68.4883,69.0343,22.8111,8.0,0.5393595236244999,-0.010286623658501231
CHROM,9,68.5686,69.0343,10.3687,8.0,0.669941885956469,0.010378889070476733
GBGR,10,68.388,69.0343,14.5161,8.0,0.49090201761565,0.004814630056301443
GBGR,101,68.5485,69.0343,8.2949,8.0,0.6526365649870305,0.010678194896184427
GBGR,104,45.0702,69.0343,8.2949,8.0,0.3202382448225227,0.0018897558702199253
GBGR,107,68.4682,69.0343,8.2949,8.0,0.45471960502113407,0.01965252686063379
GBGR,108,68.408,69.0343,14.5161,8.0,0.6223889848833409,-0.00047452309296168156
GBGR,109,68.7492,69.0343,14.5161,8.0,0.6715300936543052,0.004798286709188474
GBGR,135,68.4682,69.0343,8.2949,8.0,0.5103325506564531,0.0014463431110667503
GBGR,151,68.5284,69.0343,22.8111,8.0,0.6272522273071867,0.002050313925874885
GBGR,18,68.388,69.0343,14.5161,8.0,0.4933359608592264,-0.012389051811456352
GBGR,188,49.3244,69.0343,14.5161,8.0,0.4558089393583715,0.011105395911837186
GBGR,199,50.5084,69.0343,14.5161,8.0,0.42207121664572034,0.012691025009397417
GBGR,266,68.5485,69.0343,8.2949,8.0,0.647367272652639,0.011188055904250508
GBGR,280,68.388,69.0343,8.2949,8.0,0.5053387631533854,-0.0094987078308385
GBGR,299,68.3077,69.0343,12.4424,8.0,0.5132815927451893,-0.0018241743178809104
GBGR,330,68.4682,69.0343,8.2949,8.0,0.6149282826719484,0.012820252177930189
GBGR,333,65.8997,69.0343,12.4424,8.0,0.4927504756139087,-0.0071172527250315115
GBGR,336,68.5284,69.0343,8.2949,8.0,0.4647452752862611,0.007817930399885585
GBGR,337,68.5686,69.0343,12.4424,8.0,0.6009064547515064,0.0044019190537521
GBGR,338,68.4883,69.0343,12.4424,8.0,0.53508016308945,0.008588177901516905
GBGR,347,68.6288,69.0343,8.2949,8.0,0.5886745528537416,-0.005780209143930572
GBGR,36,68.5686,69.0343,8.2949,8.0,0.676153716964095,0.004740637658369844
GBGR,364,44.6087,69.0343,14.5161,8.0,0.5560183778743599,-0.013563854474368323
GBGR,4,68.8495,69.0343,10.3687,8.0,0.6821115129964803,-0.008390029772000549
GBGR,50,68.5084,69.0343,14.5161,8.0,0.6425043630425396,0.012931087386941877
GBGR,6,68.3679,69.0343,8.2949,8.0,0.45404844750982953,-0.0036947334893500856
GBGR,69,68.2074,69.0343,14.5161,8.0,0.5050731837240156,0.005300496912511662
GBGR,9,68.4482,69.0343,8.2949,8.0,0.7279389063762178,-0.004775069041637018
GREEN,10,68.5284,69.0343,8.2949,8.0,0.7420495252898424,0.013260272911873398
GREEN,101,68.5686,69.0343,8.2949,8.0,0.7163435151001716,0.022237827691616835
GREEN,104,72.8027,69.0343,8.2949,8.0,0.3679227977393953,0.005301524150124898
GREEN,107,57.0702,69.0343,8.2949,8.0,0.273000679014499,0.0009866916493210481
GREEN,108,68.6087,69.0343,12.4424,8.0,0.5692227576518482,0.015221573869211724
GREEN,109,68.7291,69.0343,8.2949,8.0,0.597593646406258,0.00579439912475117
GREEN,135,69.1104,69.0343,10.3687,8.0,0.289253224358488,-0.020271027660582187
GREEN,151,68.5886,69.0343,8.2949,8.0,0.6899938543813336,0.017538868676137298
GREEN,18,68.408,69.0343,14.5161,8.0,0.5395964651099459,-0.010423822516161939
GREEN,188,59.2977,69.0343,12.4424,8.0,0.4390026352169665,-0.005976386152210955
GREEN,199,44.4482,69.0343,14.5161,8.0,0.30130926973576444,-0.014459171193663823
GREEN,266,68.5886,69.0343,12.4424,8.0,0.6643557273028258,-0.011402897481908585
GREEN,280,68.99,69.0343,8.2949,8.0,0.6037353212935721,-0.007703191748193141
GREEN,299,68.4281,69.0343,12.4424,8.0,0.66677231438749,0.015660826639735767
GREEN,330,68.5686,69.0343,14.5161,8.0,0.7462981595705532,0.01324930324102582
GREEN,333,68.5485,69.0343,14.5161,8.0,0.5262396021804405,0.013317244077452309
GREEN,336,73.2843,69.0343,10.3687,8.0,0.32587828673888974,0.008039620426817627
GREEN,337,68.6288,69.0343,8.2949,8.0,0.7248427854724884,0.009928848538319757
GREEN,338,68.7692,69.0343,8.2949,8.0,0.7775440233386075,-0.008492866528699933
GREEN,347,68.709,69.0343,10.3687,8.0,0.6551253730339842,-0.018338701984885467
GREEN,36,68.4682,69.0343,8.2949,8.0,0.6405109696373732,0.03313922875989611
GREEN,364,69.5719,69.0343,10.3687,8.0,0.3760309199316947,0.0013349201328317695
GREEN,4,68.9298,69.0343,8.2949,8.0,0.5509668246630658,0.01124997610183941
GREEN,50,100.2742,69.0343,8.2949,8.0,0.42362635057446907,-0.008292088805133605
GREEN,6,68.689,69.0343,8.2949,8.0,0.6315092869368839,-0.007578056328499262
GREEN,69,55.9666,69.0343,12.4424,8.0,0.3004318173663897,0.022116160035228913
GREEN,9,68.5886,69.0343,10.3687,8.0,0.5298077249903982,-0.0015558012999068525
ICA,10,68.3478,69.0343,10.3687,8.0,0.5925307232225037,0.0021409772467843023
ICA,101,68.2876,69.0343,8.2949,8.0,0.40663102876269897,-0.012181011343459036
ICA,104,73.5853,69.0343,10.3687,8.0,0.3411637169898549,0.0030669142452389854
ICA,107,68.408,69.0343,8.2949,8.0,0.45115293174092985,0.009186041357242635
ICA,108,68.2074,69.0343,14.5161,8.0,0.47641878097561097,-0.0010076188175489429
ICA,109,68.689,69.0343,14.5161,8.0,0.6698615416562987,-0.007661585744073187
ICA,135,92.6288,69.0343,8.2949,8.0,0.2954460672821131,0.00985723170652283
ICA,151,68.2274,69.0343,8.2949,8.0,0.5324385568137859,0.023797748340851528
ICA,18,65.5786,69.0343,8.2949,8.0,0.4999017931612958,-0.002154698633322819
ICA,188,49.3244,69.0343,14.5161,8.0,0.31815198884935647,-0.015029417286237962
ICA,199,66.0,69.0343,8.2949,8.0,0.33318169902031836,0.008146985960750221
ICA,266,68.5485,69.0343,8.2949,8.0,0.6173108112621462,-0.018990122103777596
