Timestamp,PressureValue
648466,8992510
648565,8995810
648665,8999362
648764,9002825
648862,9005990
648961,9008675
649059,9010778
649149,9012259
649249,9013132
649349,9013457
649449,9013157
649549,9012250
649649,9010960
649748,9009458
649846,9007846
649944,9006331
650043,9005050
650141,9003967
650232,9003082
650332,9002426
650432,9001910
650532,9001174
650632,8999863
650731,8998123
650830,8996227
650928,8994225
651027,8992083
651125,8989858
651215,8987886
651315,8986301
651416,8985020
651516,8984077
651616,8983886
651715,8984582
651814,8985907
651912,8987806
652010,8990310
652108,8993426
652199,8996725
652300,8999829
652400,9002806
652499,9005843
652599,9008768
652699,9011282
652797,9013326
652896,9014833
652994,9015733
653090,9015962
653183,9015635
653282,9014930
653383,9013906
653483,9012682
653583,9011382
653682,9009980
653781,9008516
653879,9007133
653979,9005888
654076,9004792
654166,9003834
654266,9003021
654367,9002259
654466,9001074
654565,8999129
654666,8996954
654765,8994862
654863,8992917
654961,8991094
655060,8989395
655158,8987969
655256,8986834
655349,8985921
655449,8985684
655550,8986435
655649,8987875
655748,8989817
655847,8992074
655945,8994695
656043,8997562
656133,9000491
656239,9003320
656333,9006080
656433,9008668
656533,9011091
656633,9013117
656732,9014494
656831,9015189
656929,9015178
657027,9014646
657126,9013626
657216,9012274
657322,9010846
657415,9009437
657516,9008009
657616,9006591
657716,9005320
657815,9004279
657913,9003461
658010,9002799
658110,9002285
658200,9001828
658305,9001094
658400,8999802
658499,8998066
658599,8996288
658699,8994697
658798,8993265
658897,8991866
658995,8990470
659093,8989246
659192,8988376
659283,8988106
659383,8988743
659483,8990165
